,Sheep,Image,stdEntropy
2684,110,108,0.09614961564234961
2685,110,93,0.09805906367990395
2686,110,34,0.09988566742715564
2687,110,46,0.1083893166262479
2688,110,79,0.09488246790861131
2689,110,94,0.10357619453744471
2690,110,95,0.10956011170902699
2691,110,76,0.08811389742560073
2692,110,121,0.09776267892987606
2693,110,48,0.10707872495640973
2694,110,3,0.12335484338511445
2695,110,48,0.09780745097603108
2696,110,136,0.11717955800337587
2697,110,109,0.12280859583893808
2698,110,31,0.09958904482149049
2699,110,62,0.10256482003513073
2700,110,32,0.11820100008020583
2701,110,124,0.11316732835220653
2702,110,138,0.1116758401031388
2703,110,60,0.10731757556958973
2704,110,78,0.11866725856229637
2705,110,140,0.10561886063132182
2706,110,106,0.09888718512498894
2707,110,107,0.10525339851646216
2708,110,122,0.10089544512394452
2709,110,1,0.09136698919880888
2710,110,63,0.08916387789079691
2711,110,110,0.09539765616845544
2712,110,91,0.111746580339387
2713,110,35,0.09106448585782372
2714,110,4,0.09942288961736122
2715,110,2,0.093203629409107
2716,110,16,0.10738191169366378
2717,110,5,0.12162079564375416
2718,111,139,0.07467389885913321
2719,111,50,0.10587391822833227
2720,111,81,0.0945944790709163
2721,111,49,0.12834745442103507
2722,111,63,0.11856885809513945
2723,111,33,0.10053539074093641
2724,111,48,0.0884434467304417
2725,111,94,0.11312037234702982
2726,111,35,0.11842556480049887
2727,111,110,0.09960312781023345
2728,111,126,0.08699730129372997
2729,111,51,0.09089458763878196
2730,111,93,0.09358539080826075
2731,111,62,0.10054362108735154
2732,111,36,0.1069381102178815
2733,111,107,0.1231059583444177
2734,111,2,0.09527337051561237
2735,111,141,0.08999499493887639
2736,111,47,0.1003920832733088
2737,111,4,0.1254973801446216
2738,111,66,0.1021070029378369
2739,111,21,0.11084706440401876
2740,111,80,0.08539796004241026
2741,111,125,0.10281868539285571
2742,111,111,0.09783860769060079
2743,111,108,0.10195367207306505
2744,111,142,0.09806716299333273
2745,111,79,0.11791315159981938
2746,111,5,0.08581195998587972
2747,111,138,0.09622793997186979
2748,111,17,0.09681219719522668
2749,111,77,0.11998489486677895
2750,111,124,0.09147841141860369
2751,111,3,0.09716290756901512
2752,111,19,0.07143488318365279
2753,111,20,0.09297039231050729
2754,111,6,0.07922980057968311
2755,111,123,0.1093096724434307
2756,111,32,0.09279892264687466
2757,111,109,0.1388341524706274
2758,111,96,0.09579954810059813
2759,111,64,0.11266132290451338
2760,111,34,0.10050126918535504
2761,111,1,0.11420437694637034
2762,111,78,0.08751730349070082
2763,111,92,0.09171594554764519
2764,111,127,0.10377978200442012
2765,111,95,0.11952938137380122
2766,111,140,0.11352317622021792
2767,111,18,0.11366967203554831
2768,111,65,0.09396995306435775
2769,112,2,0.12233337448313902
2770,112,3,0.1315681588733527
2771,112,1,0.10939074641147624
2772,112,48,0.11127366508447453
2773,112,141,0.10802962495516068
2774,112,140,0.09877209338572387
2775,112,93,0.10328227845501484
2776,112,92,0.09564968335480635
2777,112,126,0.10605130423780516
2778,112,18,0.12213229387822482
2779,112,124,0.10367594505170136
2780,112,107,0.1266044905297604
2781,112,63,0.10399503834059341
2782,112,122,0.131141517064028
2783,112,19,0.11536424765570537
2784,112,77,0.10616961773646365
2785,112,49,0.10041005911796126
2786,112,138,0.08357189514696468
2787,112,142,0.10618741401009299
2788,112,139,0.12830554509921244
2789,112,46,0.08986319898892273
2790,112,64,0.10535209494467744
2791,112,76,0.122048683427109
2792,112,31,0.11076671137330982
2793,112,20,0.11403335732980975
2794,112,34,0.14403046858278604
2795,112,16,0.11040427692337293
2796,112,106,0.10551285140280806
2797,112,78,0.12544172828785785
2798,112,80,0.11583417757426512
2799,112,61,0.10469421458629273
2800,112,123,0.1224354099928008
2801,112,110,0.12340508731038827
2802,112,95,0.1064566603486104
2803,112,125,0.13845724240011267
2804,112,17,0.0962405982016206
2805,112,121,0.10341863480817975
2806,112,108,0.11287251068493662
2807,112,91,0.10535046816523631
2808,112,79,0.0970422641899155
2809,112,5,0.1347794097761357
2810,112,32,0.12164054413678052
2811,112,47,0.12424898258089424
2812,112,33,0.09673038915737943
2813,112,109,0.11073352499564602
2814,112,50,0.11101136325502661
2815,112,35,0.10581703582506698
2816,113,121,0.08797232529363441
2817,113,106,0.09797562906527266
2818,113,18,0.11920641654717276
2819,113,107,0.11052493721049908
2820,113,91,0.0981005905943267
2821,113,60,0.09608749534542096
2822,113,78,0.10260250030460781
2823,113,47,0.10440255620411197
2824,113,108,0.10533855674525079
2825,113,90,0.09301840901865933
2826,113,31,0.09203028712185389
2827,113,93,0.11520628579749909
2828,113,63,0.109173662491261
2829,113,2,0.09250238276207418
2830,113,5,0.09749206585569546
2831,113,123,0.106066811676402
2832,113,137,0.10074260327639258
2833,113,4,0.09991719532029808
2834,113,32,0.09476197207534204
2835,113,19,0.08781954141622395
2836,113,3,0.09428605602728528
2837,113,45,0.09353976866587044
2838,113,1,0.09187738935915703
2839,113,77,0.10406775344185099
2840,113,48,0.10214178107765863
2841,113,138,0.10101886998819755
2842,113,89,0.0931006145135329
2843,113,46,0.09810871808294251
2844,113,17,0.07531869011470996
2845,113,62,0.07729078941483573
2846,113,75,0.09838147531480897
2847,113,59,0.09645903877618
2848,113,135,0.0930835355858892
2849,113,124,0.09610042233886398
2850,113,76,0.10118500586660115
2851,113,34,0.09629192791751001
2852,113,92,0.10032670853351101
2853,113,16,0.09319672226973127
2854,113,109,0.09338030770413126
2855,113,122,0.08646833168990513
2856,113,136,0.08396495241967561
2857,113,64,0.10414898550973742
2858,113,33,0.09910945915238119
2859,113,110,0.09803544155839748
2860,113,61,0.09623788828677986
2861,114,122,0.0709042503628516
2862,114,124,0.0878071395384731
2863,114,136,0.0923279292644012
2864,114,31,0.09979853289245873
2865,114,63,0.09928656431853912
2866,114,80,0.08438509567613874
2867,114,92,0.0926340944090628
2868,114,110,0.09443902536890361
2869,114,64,0.08770848346669112
2870,114,123,0.0717481492760213
2871,114,49,0.0775823031598151
2872,114,32,0.08818141119798781
2873,114,76,0.09511598865657223
2874,114,48,0.09098231382818718
2875,114,46,0.09921793622467807
2876,114,17,0.08426816745363835
2877,114,95,0.08422345727182727
2878,114,5,0.08349669950797005
2879,114,20,0.07334702998267012
2880,114,108,0.08126829003017193
2881,114,3,0.08969996592941165
2882,114,2,0.10640674370366632
2883,114,93,0.08693346119164762
2884,114,94,0.07949764093638316
2885,114,139,0.0982685957882229
2886,114,140,0.0904472715019841
2887,114,33,0.07654446288085724
2888,114,106,0.09679330274046125
2889,114,50,0.08164296865132419
2890,114,19,0.06628627636672181
2891,114,109,0.08353513440543095
2892,114,138,0.0931688622369588
2893,114,91,0.07392175045195412
2894,114,4,0.07015034710375853
2895,114,18,0.08470025525408319
2896,114,121,0.07897022871353776
2897,114,62,0.09197263529630034
2898,114,16,0.08260533167846114
2899,114,1,0.09390457657714878
2900,114,35,0.08862541038977931
2901,114,61,0.08013052063137843
2902,114,79,0.09597983195604028
2903,114,125,0.08139621874725667
2904,114,47,0.0947327020314132
2905,114,34,0.09328204457180636
2906,114,77,0.08375179102864891
2907,114,78,0.08607919577084894
2908,115,139,0.10423557309306301
2909,115,76,0.10614285637110668
2910,115,79,0.1260542404264552
2911,115,78,0.11371098432477336
2912,115,65,0.10284822809879027
2913,115,48,0.11787483217288297
2914,115,91,0.08763230466244287
2915,115,17,0.09421711798286102
2916,115,20,0.0978143295150777
2917,115,35,0.10241998487909867
2918,115,4,0.09630368084734708
2919,115,94,0.09751626459457613
2920,115,64,0.09449063165972005
2921,115,50,0.10484573633209306
2922,115,31,0.1107381102623166
2923,115,80,0.07498354571882773
2924,115,110,0.09714048208067827
2925,115,16,0.11051806898540126
2926,115,5,0.10637322671475902
2927,115,111,0.10863449534974917
2928,115,140,0.09574979887777917
2929,115,18,0.08948692540718131
2930,115,92,0.088413352056392
2931,115,2,0.10780746019866794
2932,115,1,0.0850202513145634
2933,115,95,0.10227122477659013
2934,115,106,0.09899019178399714
2935,115,107,0.08538795399423872
2936,115,124,0.10105480571837595
2937,115,109,0.10564517521774036
2938,115,77,0.10717242259532059
2939,115,61,0.08163003856001701
2940,115,62,0.11420803971806334
2941,115,121,0.104225518463163
2942,115,46,0.10962671040413141
2943,115,32,0.09950522164909177
2944,115,19,0.09660219939260686
2945,115,33,0.08991234980033741
2946,115,93,0.09756700559141027
2947,115,123,0.09746472619878072
2948,115,138,0.08381950933923611
2949,115,3,0.0970827841246503
2950,115,49,0.08416045221348115
2951,115,137,0.1043044365592116
2952,115,63,0.10431862230754496
2953,115,122,0.12099943816716212
2954,115,47,0.0845480588680474
2955,115,136,0.10798858440892989
2956,115,34,0.08303520623354557
2957,115,108,0.08241970518679893
2958,115,125,0.08723417526905355
2959,116,78,0.0756552440027414
2960,116,30,0.09713472372565744
2961,116,18,0.08437689318306572
2962,116,137,0.07853755068607839
2963,116,122,0.09398490316262464
2964,116,123,0.09203002825373498
2965,116,106,0.09073276595176295
2966,116,93,0.0797048662572324
2967,116,108,0.07898397743113257
2968,116,104,0.09005576125804118
2969,116,92,0.10396094468304085
2970,116,3,0.08192112721644107
2971,116,45,0.07081161790430551
2972,116,47,0.09317159512256244
2973,116,61,0.0819469873315486
2974,116,29,0.08482127932901079
2975,116,63,0.10088706843784725
2976,116,91,0.0984052606829728
2977,116,60,0.10296997914100077
2978,116,16,0.06448186007183607
2979,116,107,0.11047570512765234
2980,116,62,0.06663152062127134
2981,116,120,0.09106959359244535
2982,116,48,0.06640013012637631
2983,116,14,0.07544042144079129
2984,116,33,0.08995209386114478
2985,116,2,0.09344824024331384
2986,116,1,0.10107863496183302
2987,116,90,0.1011217324724441
2988,116,135,0.11093831960204119
2989,116,119,0.08907719953853636
2990,116,136,0.09511009539088491
2991,116,32,0.08967075612396405
2992,116,121,0.07861792807949713
2993,116,77,0.09043797772657108
2994,116,134,0.07621612821237457
2995,116,75,0.09203161004308155
2996,116,138,0.10512608945396265
2997,116,59,0.09061176578080235
2998,116,44,0.0831936169452035
2999,116,76,0.08855343687373042
3000,116,46,0.10369029196173946
3001,116,15,0.07906397156565595
3002,116,74,0.07223346445394042
3003,116,17,0.1015426753488275
3004,116,31,0.08781453016810188
3005,116,105,0.08530021103464248
3006,117,119,0.11500481342476274
3007,117,34,0.10024831805269648
3008,117,90,0.10600385225887093
3009,117,123,0.08760837183640308
3010,117,33,0.10294909529294836
3011,117,136,0.08710385099412667
3012,117,63,0.09004885495915256
3013,117,64,0.1038885735106205
3014,117,47,0.12695821582626943
3015,117,4,0.11375422051701255
3016,117,49,0.11114475428450121
3017,117,76,0.11547111075226622
3018,117,46,0.10526202951512767
3019,117,104,0.0710733685840207
3020,117,91,0.07427238751390376
3021,117,121,0.07548726164881933
3022,117,48,0.11344058178330906
3023,117,62,0.10663128997357364
3024,117,17,0.11769970985006901
3025,117,122,0.09525616747303668
3026,117,61,0.12147746884216479
3027,117,106,0.10014150264734219
3028,117,88,0.11128289637523675
3029,117,105,0.10809378235238451
3030,117,133,0.10903963800564087
3031,117,92,0.09355908532548739
3032,117,5,0.10066834601691133
3033,117,20,0.08695132414783939
3034,117,31,0.14161957361811908
3035,117,89,0.12090951236278487
3036,117,107,0.08352297417379753
3037,117,16,0.13412411842099042
3038,117,19,0.10370124451160422
3039,117,135,0.09696368102726045
3040,117,120,0.10477839160844092
3041,117,134,0.0993435624409078
3042,117,45,0.10620368485528141
3043,117,3,0.1104686677860224
3044,118,48,0.07805842129026014
3045,118,72,0.10876093255092702
3046,118,30,0.10396173841285698
3047,118,73,0.09908456549590146
3048,118,61,0.10463391795514679
3049,118,103,0.13182053615379835
3050,118,45,0.09497782499468976
3051,118,88,0.09005962830020063
3052,118,17,0.0934792716189258
3053,118,99,0.09186824311155206
3054,118,18,0.10244316100857949
3055,118,114,0.11632286292852051
3056,118,4,0.10865285688143782
3057,118,130,0.08933390341166375
3058,118,16,0.11366933858793218
3059,118,44,0.12308906414520542
3060,118,87,0.11076400309331134
3061,118,19,0.12410604763043057
3062,118,15,0.07915352172743495
3063,118,47,0.13315235412614337
3064,118,116,0.08116017673349617
3065,118,32,0.09996644655927936
3066,118,129,0.0965061850460689
3067,118,46,0.10626835973484214
3068,118,75,0.11493852992030504
3069,118,31,0.11817540944801869
3070,118,100,0.1079692144039646
3071,118,117,0.1009907756507567
3072,118,131,0.1053113782484241
3073,118,101,0.12250535794760822
3074,118,60,0.08210591185004788
3075,118,74,0.08869041811369406
3076,118,115,0.11784636902554974
3077,119,52,0.084168185421728
3078,119,93,0.09339771154279594
3079,119,13,0.09500560664498232
3080,119,1,0.08708967273174559
3081,119,63,0.09367298780366701
3082,119,66,0.08347225628809861
3083,119,50,0.08609515866739664
3084,119,80,0.09371363610555893
3085,119,119,0.09072550146625707
3086,119,120,0.10171122685176238
3087,119,25,0.07629566150281757
3088,119,39,0.08549262937175071
3089,119,107,0.08516391551325592
3090,119,106,0.09700689502961692
3091,119,26,0.08039034305711179
3092,119,67,0.08127000720995776
3093,119,15,0.09946180132178899
3094,119,121,0.08606244105270766
3095,119,51,0.09236977034908637
3096,119,27,0.08238225256348436
3097,119,64,0.09559030570253359
3098,120,48,0.11388385868776668
3099,120,122,0.09563678957034216
3100,120,62,0.10514227823675583
3101,120,107,0.11865770193390712
3102,120,36,0.10354139258387351
3103,120,136,0.09051194719981645
3104,120,79,0.11955639066083946
3105,120,34,0.10811012602256237
3106,120,5,0.08770006285291494
3107,120,123,0.08295193447579689
3108,120,4,0.12785865069393193
3109,120,106,0.11197163508485329
3110,120,16,0.11416036793092138
3111,120,95,0.10962920683129487
3112,120,17,0.11421678211553801
3113,120,31,0.09508769638128377
3114,120,108,0.1076311671852031
3115,120,32,0.11150011889009696
3116,120,20,0.11018845590865607
3117,120,109,0.09625878983347472
3118,120,124,0.1039062566907666
3119,120,135,0.10614931616239671
3120,120,138,0.1107174304578483
3121,120,35,0.10346417994236057
3122,120,61,0.11639842234130862
3123,120,3,0.08654146444566715
3124,120,81,0.10394222630833924
3125,120,1,0.1062363258424129
3126,120,121,0.11270230002829322
3127,120,50,0.09841326267517066
3128,120,120,0.10349507662932209
3129,120,63,0.10462119918696548
3130,120,105,0.1215914023125637
3131,120,33,0.08138612855155603
3132,120,65,0.10769034496313115
3133,120,93,0.10982918087399897
3134,120,49,0.10785086185603715
3135,120,2,0.09343851757385783
3136,120,78,0.10574964956582963
3137,120,80,0.1061466222324421
3138,120,18,0.12629899476079656
3139,120,137,0.11285084038843197
3140,120,96,0.10506284960683608
3141,120,47,0.12691247560641647
3142,120,139,0.09054535770776886
3143,120,19,0.11853703083102449
3144,120,77,0.09820035200542976
3145,121,16,0.09275851735585222
3146,121,35,0.06692847040962567
3147,121,140,0.07589373616177224
3148,121,20,0.08479727067890404
3149,121,91,0.07132581202942805
3150,121,137,0.08972135316039626
3151,121,122,0.09898319026635717
3152,121,139,0.0797187119064858
3153,121,32,0.0850556260367946
3154,121,138,0.09614750923390486
3155,121,64,0.09401854302271948
3156,121,65,0.07906866037044057
3157,121,17,0.099248698824063
3158,121,47,0.0812134091816557
3159,121,5,0.09079400577005853
3160,121,31,0.10822132847973144
3161,121,33,0.09801856284698539
3162,121,48,0.07932378324499666
3163,121,61,0.11044029599282904
3164,121,3,0.0711100485338588
3165,121,108,0.08193061719361668
3166,121,109,0.08149652504529135
3167,121,94,0.08981099161958046
3168,121,80,0.07855250936710613
3169,121,95,0.07718734816632752
3170,121,63,0.09455871345622985
3171,121,49,0.07966983864004565
3172,121,121,0.10436216695970298
3173,121,106,0.0804721827607212
3174,121,77,0.10205452436091693
3175,121,4,0.07002807711751129
3176,121,136,0.08348795368649385
3177,121,19,0.08297807193740728
3178,121,18,0.08061825727481937
3179,121,78,0.0991787293833301
3180,121,76,0.08211893436084511
3181,121,34,0.07651699598151683
3182,121,62,0.1106233848441706
3183,121,93,0.07449099453781548
3184,121,79,0.08705030501132723
3185,121,92,0.09924817355918876
3186,121,2,0.08962270670000466
3187,121,46,0.08149011116401739
3188,122,4,0.104206246962351
3189,122,139,0.0941931595884208
3190,122,122,0.10285641158385796
3191,122,123,0.09147646971515995
3192,122,92,0.09639030495946156
3193,122,91,0.10982860548917979
3194,122,35,0.07912588496945795
3195,122,47,0.10019981068982231
3196,122,31,0.10554299618445898
3197,122,109,0.09067537220989026
3198,122,125,0.08131899548230681
3199,122,121,0.09032562770043011
3200,122,50,0.09086487597216188
3201,122,77,0.10998636956283904
3202,122,107,0.09294978757548099
3203,122,2,0.09070349069671206
3204,122,48,0.0789910892486896
3205,122,1,0.11556708195845161
3206,122,49,0.0962191147696512
3207,122,61,0.12848471026681035
3208,122,34,0.09741570703351639
3209,122,33,0.07862040282089929
3210,122,124,0.08157694156142499
3211,122,106,0.08993136658755797
3212,122,79,0.12027405175632538
3213,122,138,0.10239956208472838
3214,122,136,0.09446239706933558
3215,122,110,0.08830614666957488
3216,122,95,0.09226682372731203
3217,122,63,0.08561522124551346
3218,122,5,0.08440013148481744
3219,122,76,0.08318866013805669
3220,122,3,0.10060732145555737
3221,122,140,0.07874608389290211
3222,122,78,0.10370789036314113
3223,122,80,0.0934223393339779
3224,122,32,0.10038992319274276
3225,122,19,0.08041532256450346
3226,122,93,0.1049345611420569
3227,122,137,0.09523338495686347
3228,122,16,0.10587830584114243
3229,122,108,0.08525459077648809
3230,122,20,0.08955704706450478
3231,122,46,0.08097427000894328
3232,122,17,0.11250856885696443
3233,122,94,0.1019779331810296
3234,122,18,0.08348252160038337
3235,123,139,0.08811271860905906
3236,123,123,0.09112108145317932
3237,123,105,0.11597353952769238
3238,123,48,0.0934631740061295
3239,123,137,0.08143747385132188
3240,123,74,0.09106640121438304
3241,123,93,0.09310685249929562
3242,123,33,0.10515349069038336
3243,123,136,0.0847824991537906
3244,123,44,0.0994895221685326
3245,123,138,0.11208162795388256
3246,123,45,0.08706457546075488
3247,123,47,0.08856629194576314
3248,123,108,0.0888319899513785
3249,123,75,0.09512972268551895
3250,123,94,0.10259921148007228
3251,123,76,0.0905413901234565
3252,123,90,0.10160964525945533
3253,123,77,0.08905361317798852
3254,123,17,0.09946072975124387
3255,123,59,0.10739111086737638
3256,123,5,0.10536765088058428
3257,123,79,0.10987069144486175
3258,123,16,0.0991469980031265
3259,123,32,0.10639815743776469
3260,123,4,0.09463350793878342
3261,123,122,0.08841518281570405
3262,123,2,0.10233201942561658
3263,123,62,0.08832715408637368
3264,123,91,0.08343171286510735
3265,123,107,0.09181519674974603
3266,123,120,0.08483491399514496
3267,123,63,0.09812944441327007
3268,123,46,0.08339578459312598
3269,123,106,0.10051608626954714
3270,123,31,0.10112119286846719
3271,123,78,0.08311389657875777
3272,123,3,0.10655719111444982
3273,123,92,0.09336042032589634
3274,123,61,0.0923605521627968
3275,123,135,0.09517848239356876
3276,123,124,0.1007982540171616
3277,123,121,0.09489910940447066
3278,123,109,0.08997395927129394
3279,123,60,0.10324965888658832
3280,123,1,0.10003604254868209
3281,124,2,0.08961779430558828
3282,124,64,0.09472286619362578
3283,124,67,0.09161647497604977
3284,124,39,0.0908510810504663
3285,124,52,0.10302234330586947
3286,124,50,0.09201695618864912
3287,124,27,0.09086897133304944
3288,124,82,0.10150677996194234
3289,124,13,0.09247963548850954
3290,124,79,0.09200666439720587
3291,124,51,0.1013349281710655
3292,124,80,0.0826548523805922
3293,124,66,0.08631536336690288
3294,124,15,0.09554776433633466
3295,124,38,0.09335347083006465
3296,124,65,0.09517729155180794
3297,125,4,0.11202233436436175
3298,125,15,0.12174177449300722
3299,125,32,0.11149227531342779
3300,125,48,0.09114315938288571
3301,125,101,0.11165415629467566
3302,125,3,0.10378750736983715
3303,125,89,0.13153048281246787
3304,125,103,0.12070820897894795
3305,125,45,0.0966416944834657
3306,125,115,0.10964178235388537
3307,125,16,0.10555030352895382
3308,125,131,0.1072658885263078
3309,125,100,0.09035406283396827
3310,125,61,0.10836387300064339
3311,125,30,0.12224395421324356
3312,125,59,0.10821147040334636
3313,125,19,0.10845443725060747
3314,125,129,0.09021744478437779
3315,125,62,0.1107446959551345
3316,125,60,0.09920577874615066
3317,125,102,0.1126333347769133
3318,125,117,0.1073984116074592
3319,125,87,0.09838806499403832
3320,125,44,0.09762619639103473
3321,125,2,0.12879312008208924
3322,125,130,0.10189505246406792
3323,125,46,0.11537018024689208
3324,125,63,0.10967127055777819
3325,125,17,0.1106314630223715
3326,126,11,0.12147853396093845
3327,126,72,0.12011020908881238
3328,126,1,0.1310043000565451
3329,126,73,0.11551273415872919
3330,126,76,0.09737674463142501
3331,126,74,0.10364319657239378
3332,126,47,0.12631406783537658
3333,127,20,0.10607152959570959
3334,127,16,0.09613296428187837
3335,127,64,0.10990242942522145
3336,127,79,0.08276890826567412
3337,127,107,0.08639689448517823
3338,127,65,0.09215012567468088
3339,127,5,0.11466427746477964
3340,127,2,0.09796980074314063
3341,127,108,0.11498787571137287
3342,127,123,0.1059176067809772
3343,127,4,0.11712788227133948
3344,127,106,0.13314149781015866
3345,127,63,0.10891673290487876
3346,127,110,0.09599041077193393
3347,127,3,0.11382051598929276
3348,127,124,0.12448633024799631
3349,127,136,0.11301379597471566
3350,127,121,0.10196953870299579
3351,127,122,0.10217206627532058
3352,127,92,0.09186868175287691
3353,127,77,0.10844896715522175
3354,127,78,0.08741407049990811
3355,127,80,0.12343110708292626
3356,127,95,0.10936031017753904
3357,127,76,0.13206714596107408
3358,127,140,0.10995419998405426
3359,127,32,0.11577300778982345
3360,127,48,0.10785980803222665
3361,127,91,0.08926348371488316
3362,127,46,0.10114582805193363
3363,127,19,0.10254604810635039
3364,127,94,0.09360936894786845
3365,127,93,0.09383251208232907
3366,127,18,0.11780364091795631
3367,127,109,0.12312926123297738
3368,127,31,0.097751229386042
3369,127,1,0.09172586806940436
3370,127,137,0.09446420895377927
3371,127,62,0.1022633967185644
3372,127,33,0.10965682486576417
3373,127,47,0.11321899094984701
3374,127,139,0.11121341507043161
3375,127,61,0.10329728250414691
3376,127,17,0.10637035460259346
3377,127,138,0.10311896909693856
3378,127,35,0.08122084608215117
3379,128,110,0.10376025653784114
3380,128,50,0.08482643813547737
3381,128,20,0.08865931304874981
3382,128,4,0.09106139545064555
3383,128,123,0.09749596597625569
3384,128,91,0.07315561045597667
3385,128,63,0.06955922546576992
3386,128,49,0.07932681450935679
3387,128,125,0.07541251031344504
3388,128,31,0.09896469324221634
3389,128,139,0.09746080755915787
3390,128,33,0.0953391980632273
3391,128,94,0.10270609022977224
3392,128,3,0.1051866554599041
3393,128,2,0.09870928475263974
3394,128,92,0.099339957421676
3395,128,46,0.08852315886495926
3396,128,32,0.09999848705642049
3397,128,107,0.0773021650763424
3398,128,1,0.08970265262581187
3399,128,34,0.09143085622507344
3400,128,108,0.0838292379998983
3401,128,124,0.09007000855885755
3402,128,80,0.09160543098695523
3403,128,17,0.07573752516329964
3404,128,47,0.09406850929289697
3405,128,93,0.08817584910076505
3406,128,19,0.08608427483961997
3407,128,137,0.10166858225280956
3408,128,5,0.11052514954847988
3409,128,62,0.067043357754728
3410,128,16,0.09237299899255631
3411,128,95,0.07630344932688642
3412,128,76,0.09473275849277905
3413,128,61,0.0934522994692242
3414,128,65,0.1013172570942053
3415,128,106,0.08603124071424927
3416,128,121,0.09360409467694021
3417,128,48,0.074456227884319
3418,128,78,0.10208373283544889
3419,128,18,0.08937655069137132
3420,128,138,0.0854300715116284
3421,128,77,0.07773288025907107
3422,128,64,0.09007538474033296
3423,128,109,0.09330820837320604
3424,128,35,0.10530028435322429
3425,128,136,0.08007069519773576
3426,128,140,0.08614758837382794
3427,128,122,0.08487358319196225
3428,129,31,0.09653757721760471
3429,129,110,0.10675531890397208
3430,129,61,0.10662312284819589
3431,129,92,0.10039222198876412
3432,129,124,0.09082532174245492
3433,129,78,0.09143494568087389
3434,129,125,0.09939840682459888
3435,129,136,0.10651953495098788
3436,129,137,0.09108590990583017
3437,129,122,0.10985518907746536
3438,129,65,0.11685287351980993
3439,129,76,0.1271646641787035
3440,129,35,0.11893866963303704
3441,129,108,0.11574202827493295
3442,129,46,0.10457565035356553
3443,129,48,0.10359029920239872
3444,129,94,0.09958629338722955
3445,129,95,0.08458092868600267
3446,129,5,0.10448010154583393
3447,129,139,0.08878242526330603
3448,129,49,0.1091010155522322
3449,129,50,0.1150118820659268
3450,129,17,0.10010376442292364
3451,129,3,0.09404576189440245
3452,129,106,0.13227656259496975
3453,129,63,0.10829371613503538
3454,129,77,0.10481162035974012
3455,129,107,0.1014937045825822
3456,129,19,0.11192113891190573
3457,129,2,0.1069431143293854
3458,129,1,0.10903104126491629
3459,129,138,0.09560885454669403
3460,129,121,0.11851213539549213
3461,129,140,0.12324185693768236
3462,129,18,0.10674631812450268
3463,129,33,0.10489651195074184
3464,129,34,0.10109194189152576
3465,129,16,0.13006670730973366
3466,129,91,0.10637789971515252
3467,129,62,0.11352263911554294
3468,129,20,0.12412040142231257
3469,129,80,0.09805862845773601
3470,129,123,0.10317967883504321
3471,129,109,0.09952002564117027
3472,129,93,0.09555800159118959
3473,129,64,0.09609956144844622
3474,129,79,0.11730224704290282
3475,129,32,0.10880045616082851
3476,129,47,0.10449877473670502
3477,130,109,0.11801377053776445
3478,130,138,0.10038060472827487
3479,130,107,0.11008717766367507
3480,130,121,0.12018430800152213
3481,130,4,0.09469904194067803
3482,130,106,0.12233816979411358
3483,130,91,0.12102575204660064
3484,130,16,0.1253860570953111
3485,130,62,0.12624215012438958
3486,130,76,0.10775581989647519
3487,130,108,0.11243392425897404
3488,130,122,0.10695723834282875
3489,130,79,0.08344773064366517
3490,130,5,0.11781448206811992
3491,130,139,0.09284285314441466
3492,130,137,0.1227286990887544
3493,130,31,0.13536017101740863
3494,130,124,0.10271758369628682
3495,130,49,0.08386374571389987
3496,130,136,0.13034264273398427
3497,130,123,0.1273992914149097
3498,130,110,0.08259288677374377
3499,130,93,0.11384226881388508
3500,130,20,0.11138408746528412
3501,130,61,0.11369332589748726
3502,130,65,0.0917052622292398
3503,130,18,0.1285544806826827
3504,130,1,0.08870602820199182
3505,130,77,0.12091430870820204
3506,130,63,0.09784554811177407
3507,130,19,0.12025724409469218
3508,130,92,0.11289692507408518
3509,130,34,0.10160765669417629
3510,130,94,0.09679508055669843
3511,130,48,0.10466076290731305
3512,130,33,0.10684975051713731
3513,130,17,0.0993833335331054
3514,130,2,0.10806659722514145
3515,130,32,0.12882247578881995
3516,130,3,0.13719925185979312
3517,130,125,0.09273986754777312
3518,130,140,0.09743810037105984
3519,130,80,0.11547254734512505
3520,130,64,0.09730643496425752
3521,130,78,0.11796502821629823
3522,130,95,0.13163528744758868
3523,130,47,0.1101618682622485
3524,130,50,0.11232408582484009
3525,130,35,0.09869043974025415
3526,130,46,0.1195423562465996
3527,131,80,0.08568657462499965
3528,131,35,0.12135920464387104
3529,131,20,0.11864915321996031
3530,131,79,0.1107429928410519
3531,131,34,0.11862020160104618
3532,131,3,0.09695550502422776
3533,131,4,0.10620715662567014
3534,131,48,0.08259011657854753
3535,131,18,0.0975919338868643
3536,131,1,0.10872789318721977
3537,131,95,0.11307533614888526
3538,131,76,0.10569379477087507
3539,131,94,0.08800657381676892
3540,131,47,0.11776203802394762
3541,131,19,0.09309544115650686
3542,131,64,0.10083934697913124
3543,131,31,0.09923814479017448
3544,131,125,0.11012166178048806
3545,131,137,0.10124853563237299
3546,131,32,0.11655725269849243
3547,131,78,0.07429875264547905
3548,131,49,0.09705764674403752
3549,131,65,0.10250162572305328
3550,131,46,0.10965218200251937
3551,131,62,0.10060466980335021
3552,131,17,0.11406384954278671
3553,131,121,0.12036437356233072
3554,131,110,0.09108929622580558
3555,131,123,0.11818200952874701
3556,131,139,0.09869469530170462
3557,131,140,0.10555979075445755
3558,131,16,0.1313397871585366
