,Sheep,Image,Lacunarity,Entropy,FociCount,FociSize,Scale,Directionality,TissueToSinusoid,Lobular_collapse,Interface_hepatitis,Confluent_necrosis,Ln_ap_ri,Portal_inflammation,BD_hyperplasia,Fibrosis,TawfikTotal,Vessels,Vacuol,Pigment,Mean_hep_size,Std_hep_size,Min_hep_size,Max_hep_size
3653,136.0,50.0,0.10391325379258136,0.6278811002998004,12.0,2530.833333333333,29.0,0.15535570367293042,0.42259914153472217,1.0,0.0,0,1.0,4.0,3.0,4.0,13.0,none,no,none,25.97,3.63,18.14,30.95
3654,136.0,109.0,0.13228241724168396,0.6224080704877184,15.0,3509.4,25.0,0.053152534492380304,0.4696474034806264,1.0,0.0,0,1.0,4.0,3.0,4.0,13.0,none,no,none,25.97,3.63,18.14,30.95
3655,136.0,18.0,0.11871513911029052,0.6126717677904272,20.0,1481.4,29.0,0.09564101823168326,0.3965782658439867,1.0,0.0,0,1.0,4.0,3.0,4.0,13.0,none,no,none,25.97,3.63,18.14,30.95
3656,136.0,79.0,0.13848621644672438,0.610699068468374,13.0,2732.846153846154,27.0,0.06756275635982363,0.4289818989012496,1.0,0.0,0,1.0,4.0,3.0,4.0,13.0,none,no,none,25.97,3.63,18.14,30.95
3657,136.0,122.0,0.13007856312007435,0.601529659027196,15.0,3920.8,27.0,0.09715691057691868,0.3929795033749675,1.0,0.0,0,1.0,4.0,3.0,4.0,13.0,none,no,none,25.97,3.63,18.14,30.95
3658,136.0,1.0,0.12295520641253385,0.611225951278646,11.0,3633.090909090909,29.0,0.06703660867462792,0.3984218928058981,1.0,0.0,0,1.0,4.0,3.0,4.0,13.0,none,no,none,25.97,3.63,18.14,30.95
3659,136.0,34.0,0.13927889275273084,0.6104333191460547,15.0,3436.0,27.0,0.09191610718780807,0.4405277407960266,1.0,0.0,0,1.0,4.0,3.0,4.0,13.0,none,no,none,25.97,3.63,18.14,30.95
3660,136.0,2.0,0.12737903961639804,0.6178532126149914,18.0,2696.833333333333,27.0,0.0766057749175884,0.4320810099910936,1.0,0.0,0,1.0,4.0,3.0,4.0,13.0,none,no,none,25.97,3.63,18.14,30.95
3661,136.0,136.0,0.09037809987212454,0.6230231166545142,13.0,1582.1538461538462,29.0,0.03686214436414967,0.3873346448388527,1.0,0.0,0,1.0,4.0,3.0,4.0,13.0,none,no,none,25.97,3.63,18.14,30.95
3662,136.0,139.0,0.1113770266515598,0.5969002468433515,15.0,3147.266666666667,29.0,0.025143230288789547,0.35310761852510497,1.0,0.0,0,1.0,4.0,3.0,4.0,13.0,none,no,none,25.97,3.63,18.14,30.95
3663,136.0,61.0,0.11081667589148354,0.6134051772040046,16.0,3867.0,27.0,0.10529837984383547,0.4001065793910356,1.0,0.0,0,1.0,4.0,3.0,4.0,13.0,none,no,none,25.97,3.63,18.14,30.95
3664,136.0,33.0,0.1133544004957258,0.616103817999245,14.0,3054.857142857143,29.0,0.08777717716361756,0.4011833252842585,1.0,0.0,0,1.0,4.0,3.0,4.0,13.0,none,no,none,25.97,3.63,18.14,30.95
3665,136.0,4.0,0.12015221783255825,0.6147030940886414,16.0,1864.5,29.0,0.047528225518626566,0.4132491512913476,1.0,0.0,0,1.0,4.0,3.0,4.0,13.0,none,no,none,25.97,3.63,18.14,30.95
3666,136.0,94.0,0.10438540457920524,0.623123984331633,15.0,2764.133333333333,29.0,0.07331440850685453,0.4159590101189578,1.0,0.0,0,1.0,4.0,3.0,4.0,13.0,none,no,none,25.97,3.63,18.14,30.95
3667,136.0,64.0,0.12717147031881165,0.6187749382431669,16.0,2705.6875,27.0,0.08236609062680614,0.4447863100419583,1.0,0.0,0,1.0,4.0,3.0,4.0,13.0,none,no,none,25.97,3.63,18.14,30.95
3668,136.0,20.0,0.12669020489916824,0.6244891393045373,11.0,3498.090909090909,27.0,0.04979920873774372,0.4622063590179879,1.0,0.0,0,1.0,4.0,3.0,4.0,13.0,none,no,none,25.97,3.63,18.14,30.95
3669,136.0,125.0,0.15402090381517128,0.5984879879991729,17.0,1933.470588235294,29.0,0.121045523220724,0.3916327937436117,1.0,0.0,0,1.0,4.0,3.0,4.0,13.0,none,no,none,25.97,3.63,18.14,30.95
3670,136.0,107.0,0.09946885032681713,0.6139772232771329,19.0,2676.315789473684,29.0,0.06094992375530034,0.3915026791218171,1.0,0.0,0,1.0,4.0,3.0,4.0,13.0,none,no,none,25.97,3.63,18.14,30.95
3671,136.0,16.0,0.10071229286717913,0.5996428484602572,21.0,2665.809523809524,31.0,0.09515359673006593,0.35021922387481225,1.0,0.0,0,1.0,4.0,3.0,4.0,13.0,none,no,none,25.97,3.63,18.14,30.95
3672,136.0,19.0,0.11157861398670016,0.6224074204705109,12.0,2112.833333333333,29.0,0.05841322116915791,0.4173793971594629,1.0,0.0,0,1.0,4.0,3.0,4.0,13.0,none,no,none,25.97,3.63,18.14,30.95
3673,136.0,32.0,0.15601514261818264,0.5938680548341977,15.0,2683.6,27.0,0.09248060588709008,0.3772860588357623,1.0,0.0,0,1.0,4.0,3.0,4.0,13.0,none,no,none,25.97,3.63,18.14,30.95
3674,136.0,137.0,0.08293912100293664,0.6132981575335421,17.0,1637.529411764706,29.0,0.05028753394813931,0.3645364710950753,1.0,0.0,0,1.0,4.0,3.0,4.0,13.0,none,no,none,25.97,3.63,18.14,30.95
3675,137.0,62.0,0.06464245202080265,0.5882454012689127,17.0,1416.1764705882354,33.0,0.19511903160479285,0.3026216817707293,0.0,0.0,0,0.0,3.0,1.0,2.0,6.0,none,no,none,27.44,4.22,18.14,33.07
3676,137.0,107.0,0.06320919605314636,0.5981478535598217,15.0,1645.7333333333331,33.0,0.08720202385188698,0.3199339167396182,0.0,0.0,0,0.0,3.0,1.0,2.0,6.0,none,no,none,27.44,4.22,18.14,33.07
3677,137.0,137.0,0.05507344709099251,0.60871440066389,17.0,1843.235294117647,33.0,0.18286582687354014,0.3291276652823385,0.0,0.0,0,0.0,3.0,1.0,2.0,6.0,none,no,none,27.44,4.22,18.14,33.07
3678,137.0,49.0,0.05991152892912964,0.5892328777053479,16.0,1465.875,33.0,0.16104813495250134,0.3076873901889781,0.0,0.0,0,0.0,3.0,1.0,2.0,6.0,none,no,none,27.44,4.22,18.14,33.07
3679,137.0,124.0,0.06663460798207428,0.6395274716912016,16.0,1487.3125,31.0,0.04087899690391636,0.4016762141036739,0.0,0.0,0,0.0,3.0,1.0,2.0,6.0,none,no,none,27.44,4.22,18.14,33.07
3680,137.0,94.0,0.07094364299211105,0.6185535039272443,18.0,1339.0,33.0,0.0953475893923952,0.3548705255421188,0.0,0.0,0,0.0,3.0,1.0,2.0,6.0,none,no,none,27.44,4.22,18.14,33.07
3681,137.0,78.0,0.09763850824086254,0.5915797251083268,14.0,2096.928571428572,31.0,0.04986068528371912,0.32762093242266177,0.0,0.0,0,0.0,3.0,1.0,2.0,6.0,none,no,none,27.44,4.22,18.14,33.07
3682,137.0,4.0,0.09187754454144798,0.5519323005721778,22.0,1119.090909090909,33.0,0.20009122805628168,0.2709276715800749,0.0,0.0,0,0.0,3.0,1.0,2.0,6.0,none,no,none,27.44,4.22,18.14,33.07
3683,137.0,31.0,0.08325980338865954,0.5690156698235507,18.0,943.8888888888887,33.0,0.14368849828374566,0.2867892096678009,0.0,0.0,0,0.0,3.0,1.0,2.0,6.0,none,no,none,27.44,4.22,18.14,33.07
3684,137.0,64.0,0.07079531394054826,0.5711447949730251,19.0,1108.0526315789473,33.0,0.14746447480874172,0.2861903925575291,0.0,0.0,0,0.0,3.0,1.0,2.0,6.0,none,no,none,27.44,4.22,18.14,33.07
3685,137.0,48.0,0.0941397049984216,0.5713049870033464,19.0,1403.6842105263156,33.0,0.13365258747519582,0.29226509117813465,0.0,0.0,0,0.0,3.0,1.0,2.0,6.0,none,no,none,27.44,4.22,18.14,33.07
3686,137.0,3.0,0.10330879968288743,0.5258908127967519,17.0,882.1764705882354,33.0,0.14877611198496227,0.2435481994606314,0.0,0.0,0,0.0,3.0,1.0,2.0,6.0,none,no,none,27.44,4.22,18.14,33.07
3687,137.0,108.0,0.09090616372337228,0.6059105683652288,13.0,2568.923076923077,31.0,0.07145094248909599,0.3491088038070517,0.0,0.0,0,0.0,3.0,1.0,2.0,6.0,none,no,none,27.44,4.22,18.14,33.07
3688,137.0,16.0,0.0853787593136865,0.5160179071133268,17.0,1094.5882352941176,33.0,0.17959227632734,0.2332483331573776,0.0,0.0,0,0.0,3.0,1.0,2.0,6.0,none,no,none,27.44,4.22,18.14,33.07
3689,137.0,123.0,0.06793150960725,0.6315939355575583,11.0,3074.181818181818,31.0,0.014677437755343631,0.37758779086650496,0.0,0.0,0,0.0,3.0,1.0,2.0,6.0,none,no,none,27.44,4.22,18.14,33.07
3690,137.0,139.0,0.08575178826262475,0.5817677082275684,10.0,1439.1,33.0,0.12434949657761248,0.3019808320014993,0.0,0.0,0,0.0,3.0,1.0,2.0,6.0,none,no,none,27.44,4.22,18.14,33.07
3691,137.0,33.0,0.06808667293117476,0.5886932086410117,15.0,1778.8666666666666,33.0,0.06709337283544653,0.3071556700900696,0.0,0.0,0,0.0,3.0,1.0,2.0,6.0,none,no,none,27.44,4.22,18.14,33.07
3692,137.0,34.0,0.08756971405094495,0.5694471595143215,19.0,1302.2105263157896,31.0,0.08022745279121007,0.2908419366035611,0.0,0.0,0,0.0,3.0,1.0,2.0,6.0,none,no,none,27.44,4.22,18.14,33.07
3693,137.0,1.0,0.10169885933426834,0.5258425694252606,23.0,964.695652173913,33.0,0.276715405115925,0.2439026477393186,0.0,0.0,0,0.0,3.0,1.0,2.0,6.0,none,no,none,27.44,4.22,18.14,33.07
3694,137.0,32.0,0.07402536205629932,0.5884396964671987,14.0,2155.0714285714284,33.0,0.1459652827460894,0.30772484069498546,0.0,0.0,0,0.0,3.0,1.0,2.0,6.0,none,no,none,27.44,4.22,18.14,33.07
3695,137.0,138.0,0.057579279147414224,0.6140679753211966,16.0,1271.5,33.0,0.11143123485649524,0.3370784780550522,0.0,0.0,0,0.0,3.0,1.0,2.0,6.0,none,no,none,27.44,4.22,18.14,33.07
3696,137.0,106.0,0.09635190300653172,0.5775248741397343,16.0,1718.625,33.0,0.09614584527303822,0.3003560550721295,0.0,0.0,0,0.0,3.0,1.0,2.0,6.0,none,no,none,27.44,4.22,18.14,33.07
3697,137.0,125.0,0.0900805943549085,0.6273956933321378,20.0,1429.05,29.0,0.0854325664923029,0.39933859057981547,0.0,0.0,0,0.0,3.0,1.0,2.0,6.0,none,no,none,27.44,4.22,18.14,33.07
3698,137.0,19.0,0.0970165115603937,0.5573090716205369,13.0,1938.6153846153845,33.0,0.0856717451100252,0.2773866195685664,0.0,0.0,0,0.0,3.0,1.0,2.0,6.0,none,no,none,27.44,4.22,18.14,33.07
3699,137.0,80.0,0.07324405330402836,0.6132701428458487,15.0,1227.2,33.0,0.22375951030040847,0.34510750940417034,0.0,0.0,0,0.0,3.0,1.0,2.0,6.0,none,no,none,27.44,4.22,18.14,33.07
3700,137.0,76.0,0.0806679176330551,0.6223542786720487,14.0,1984.2142857142856,31.0,0.0691729916506096,0.37280205596778093,0.0,0.0,0,0.0,3.0,1.0,2.0,6.0,none,no,none,27.44,4.22,18.14,33.07
3701,137.0,35.0,0.06462988888479561,0.5968551066750607,17.0,1468.9411764705883,33.0,0.06618501419342983,0.31650355825125354,0.0,0.0,0,0.0,3.0,1.0,2.0,6.0,none,no,none,27.44,4.22,18.14,33.07
3702,137.0,122.0,0.07051545905284504,0.6392680362480929,22.0,1153.5,31.0,0.07795488561738803,0.4047192236846167,0.0,0.0,0,0.0,3.0,1.0,2.0,6.0,none,no,none,27.44,4.22,18.14,33.07
3703,137.0,20.0,0.07044189700717701,0.5896994131669673,17.0,1101.1176470588234,33.0,0.0682336755808237,0.30877457459111185,0.0,0.0,0,0.0,3.0,1.0,2.0,6.0,none,no,none,27.44,4.22,18.14,33.07
3704,137.0,109.0,0.07412329238530246,0.6135082439854462,15.0,2212.2,33.0,0.09876648646632327,0.3511238029590606,0.0,0.0,0,0.0,3.0,1.0,2.0,6.0,none,no,none,27.44,4.22,18.14,33.07
3705,137.0,121.0,0.06528052438017526,0.617768429889371,12.0,2502.083333333333,33.0,0.18892568393103973,0.3494353071741286,0.0,0.0,0,0.0,3.0,1.0,2.0,6.0,none,no,none,27.44,4.22,18.14,33.07
3706,137.0,50.0,0.08866554473568465,0.5676598893230225,23.0,1060.9565217391305,33.0,0.17567875411946407,0.28423365145414903,0.0,0.0,0,0.0,3.0,1.0,2.0,6.0,none,no,none,27.44,4.22,18.14,33.07
3707,137.0,110.0,0.057633860362738765,0.6196290415475844,13.0,1209.7692307692307,33.0,0.13611610434793806,0.34507251053873617,0.0,0.0,0,0.0,3.0,1.0,2.0,6.0,none,no,none,27.44,4.22,18.14,33.07
3708,137.0,5.0,0.07406848755027551,0.5735208778361538,15.0,2098.0,31.0,0.3130539329166977,0.2892821527502968,0.0,0.0,0,0.0,3.0,1.0,2.0,6.0,none,no,none,27.44,4.22,18.14,33.07
3709,137.0,2.0,0.11926898857289245,0.5262226254600184,18.0,1786.0,33.0,0.19659865595685247,0.2498326317103337,0.0,0.0,0,0.0,3.0,1.0,2.0,6.0,none,no,none,27.44,4.22,18.14,33.07
3710,137.0,77.0,0.10090903003252684,0.626266553986321,8.0,3562.875,29.0,0.11646224604670335,0.4046943233671941,0.0,0.0,0,0.0,3.0,1.0,2.0,6.0,none,no,none,27.44,4.22,18.14,33.07
3711,137.0,63.0,0.09769855233759213,0.555786470896409,16.0,1774.0,35.0,0.1837582179646676,0.2746016545575993,0.0,0.0,0,0.0,3.0,1.0,2.0,6.0,none,no,none,27.44,4.22,18.14,33.07
3712,137.0,46.0,0.07072218265464493,0.5805327135821324,16.0,1375.5,33.0,0.2873971559469605,0.29821933577695864,0.0,0.0,0,0.0,3.0,1.0,2.0,6.0,none,no,none,27.44,4.22,18.14,33.07
3713,137.0,93.0,0.06923148500591904,0.6207229497634426,14.0,1417.642857142857,33.0,0.1131415184987313,0.3577662389992399,0.0,0.0,0,0.0,3.0,1.0,2.0,6.0,none,no,none,27.44,4.22,18.14,33.07
3714,137.0,140.0,0.05925405282772792,0.6028031429681342,13.0,1761.6153846153845,35.0,0.11619755714886175,0.31918838642995473,0.0,0.0,0,0.0,3.0,1.0,2.0,6.0,none,no,none,27.44,4.22,18.14,33.07
3715,137.0,18.0,0.054915760194388666,0.5804036356140346,19.0,1666.421052631579,33.0,0.18914697183192195,0.2919054551894418,0.0,0.0,0,0.0,3.0,1.0,2.0,6.0,none,no,none,27.44,4.22,18.14,33.07
3716,137.0,92.0,0.06739929567444748,0.615125607509478,15.0,1928.8666666666666,33.0,0.1631123126517649,0.34541163691916715,0.0,0.0,0,0.0,3.0,1.0,2.0,6.0,none,no,none,27.44,4.22,18.14,33.07
3717,137.0,136.0,0.09275871564093206,0.5725524194974263,16.0,1296.875,33.0,0.14393382251088058,0.2947897360633306,0.0,0.0,0,0.0,3.0,1.0,2.0,6.0,none,no,none,27.44,4.22,18.14,33.07
3718,137.0,79.0,0.07543224084654362,0.6183967330973964,13.0,2077.076923076923,31.0,0.07139054192656986,0.3625456189985381,0.0,0.0,0,0.0,3.0,1.0,2.0,6.0,none,no,none,27.44,4.22,18.14,33.07
3719,137.0,91.0,0.06110950395378545,0.6004694524736787,15.0,1533.0666666666666,33.0,0.10453470367161724,0.3159969964463412,0.0,0.0,0,0.0,3.0,1.0,2.0,6.0,none,no,none,27.44,4.22,18.14,33.07
3720,137.0,95.0,0.06692407477610203,0.5800377904484544,14.0,1907.428571428572,33.0,0.12298794716997764,0.29751793007657396,0.0,0.0,0,0.0,3.0,1.0,2.0,6.0,none,no,none,27.44,4.22,18.14,33.07
3721,137.0,61.0,0.07595892406957858,0.5827948305557362,16.0,1986.0,33.0,0.27106327963659826,0.3028375952150772,0.0,0.0,0,0.0,3.0,1.0,2.0,6.0,none,no,none,27.44,4.22,18.14,33.07
3722,137.0,65.0,0.10502049446608384,0.5457328401935653,17.0,1696.0,33.0,0.14570302714085345,0.2657510308665704,0.0,0.0,0,0.0,3.0,1.0,2.0,6.0,none,no,none,27.44,4.22,18.14,33.07
3723,137.0,17.0,0.08753432705035041,0.5607342734201196,15.0,1357.4,33.0,0.2399654897976121,0.2764731327403149,0.0,0.0,0,0.0,3.0,1.0,2.0,6.0,none,no,none,27.44,4.22,18.14,33.07
3724,137.0,47.0,0.08030923898313634,0.5659442716862352,13.0,1774.6923076923074,33.0,0.1914453038766175,0.28623430275928885,0.0,0.0,0,0.0,3.0,1.0,2.0,6.0,none,no,none,27.44,4.22,18.14,33.07
3725,138.0,2.0,0.08702726919056618,0.6031104501641742,24.0,1372.7083333333333,27.0,0.0768999134096279,0.3383622017444265,0.0,0.0,1,0.0,2.0,2.0,3.0,8.0,none,no,none,25.08,1.71,22.4,27.74
3726,138.0,34.0,0.0982287944821842,0.6145629460772648,15.0,1504.0,27.0,0.05734794901304278,0.3627719692238327,0.0,0.0,1,0.0,2.0,2.0,3.0,8.0,none,no,none,25.08,1.71,22.4,27.74
3727,138.0,19.0,0.07558050019017913,0.6143856445300773,18.0,1859.4444444444448,27.0,0.1404491291765706,0.35530478927514114,0.0,0.0,1,0.0,2.0,2.0,3.0,8.0,none,no,none,25.08,1.71,22.4,27.74
3728,138.0,77.0,0.13019375081716475,0.5859412716297365,24.0,1230.75,27.0,0.10863821746720248,0.32795362633328384,0.0,0.0,1,0.0,2.0,2.0,3.0,8.0,none,no,none,25.08,1.71,22.4,27.74
3729,138.0,121.0,0.1022058879327884,0.6144280200854805,12.0,2560.1666666666665,27.0,0.17944298167179915,0.3699769043143259,0.0,0.0,1,0.0,2.0,2.0,3.0,8.0,none,no,none,25.08,1.71,22.4,27.74
3730,138.0,93.0,0.07368245262025787,0.6182559718024339,16.0,1540.3125,27.0,0.1127272974283826,0.3551841836402886,0.0,0.0,1,0.0,2.0,2.0,3.0,8.0,none,no,none,25.08,1.71,22.4,27.74
3731,138.0,107.0,0.08034318836036294,0.6180555999270145,14.0,1210.9285714285713,27.0,0.10760449505385393,0.359444373446344,0.0,0.0,1,0.0,2.0,2.0,3.0,8.0,none,no,none,25.08,1.71,22.4,27.74
3732,138.0,31.0,0.09911926276527093,0.6167899934069148,16.0,1693.375,27.0,0.09054353027566824,0.3728985477814841,0.0,0.0,1,0.0,2.0,2.0,3.0,8.0,none,no,none,25.08,1.71,22.4,27.74
3733,138.0,49.0,0.11034324484496208,0.6072057770729763,13.0,1753.7692307692307,27.0,0.17317022007586358,0.3530985681552968,0.0,0.0,1,0.0,2.0,2.0,3.0,8.0,none,no,none,25.08,1.71,22.4,27.74
3734,138.0,122.0,0.0807356058652554,0.6253681632139019,20.0,1487.3,27.0,0.17479829540181804,0.3798273030672247,0.0,0.0,1,0.0,2.0,2.0,3.0,8.0,none,no,none,25.08,1.71,22.4,27.74
3735,138.0,18.0,0.0948288092685958,0.6038923253466628,16.0,2561.9375,27.0,0.12099695113029685,0.3486190478331437,0.0,0.0,1,0.0,2.0,2.0,3.0,8.0,none,no,none,25.08,1.71,22.4,27.74
3736,138.0,108.0,0.08414667331609196,0.6218835867157393,22.0,1388.1363636363635,27.0,0.13192062308349164,0.3700511351069414,0.0,0.0,1,0.0,2.0,2.0,3.0,8.0,none,no,none,25.08,1.71,22.4,27.74
3737,138.0,92.0,0.12385150026175767,0.5929972301142152,25.0,1071.4,27.0,0.10639707845381503,0.3382633686430457,0.0,0.0,1,0.0,2.0,2.0,3.0,8.0,none,no,none,25.08,1.71,22.4,27.74
3738,138.0,32.0,0.0983239886152042,0.621253953821479,13.0,3455.1538461538453,27.0,0.053086243700398036,0.38752940884694775,0.0,0.0,1,0.0,2.0,2.0,3.0,8.0,none,no,none,25.08,1.71,22.4,27.74
3739,138.0,91.0,0.08869507016056694,0.6112952412300647,19.0,1626.578947368421,27.0,0.09974949270726807,0.35161149937280795,0.0,0.0,1,0.0,2.0,2.0,3.0,8.0,none,no,none,25.08,1.71,22.4,27.74
3740,138.0,110.0,0.07890924153760928,0.6184019654353372,20.0,1328.45,27.0,0.2205870094252146,0.36418658651707336,0.0,0.0,1,0.0,2.0,2.0,3.0,8.0,none,no,none,25.08,1.71,22.4,27.74
3741,138.0,136.0,0.12798171692579285,0.6005797035146807,19.0,1395.7894736842104,27.0,0.14500641078560236,0.3437010809415503,0.0,0.0,1,0.0,2.0,2.0,3.0,8.0,none,no,none,25.08,1.71,22.4,27.74
3742,138.0,139.0,0.12618736130384198,0.5679325199070637,22.0,1101.3636363636363,27.0,0.08744832404638457,0.3030168186668625,0.0,0.0,1,0.0,2.0,2.0,3.0,8.0,none,no,none,25.08,1.71,22.4,27.74
3743,138.0,62.0,0.08737094807361846,0.6139624273649447,21.0,1376.952380952381,27.0,0.08301021219111017,0.3582147256952636,0.0,0.0,1,0.0,2.0,2.0,3.0,8.0,none,no,none,25.08,1.71,22.4,27.74
3744,138.0,3.0,0.12017224550793447,0.5847090126883923,13.0,2044.3076923076928,27.0,0.04675319321796177,0.32461688355494017,0.0,0.0,1,0.0,2.0,2.0,3.0,8.0,none,no,none,25.08,1.71,22.4,27.74
3745,138.0,140.0,0.09755104911846854,0.5748366557364228,16.0,2139.0,27.0,0.08376454937208863,0.3026550570999845,0.0,0.0,1,0.0,2.0,2.0,3.0,8.0,none,no,none,25.08,1.71,22.4,27.74
3746,138.0,20.0,0.1499151895208798,0.5730135298516073,13.0,2729.538461538461,27.0,0.08604717351367168,0.320691663020031,0.0,0.0,1,0.0,2.0,2.0,3.0,8.0,none,no,none,25.08,1.71,22.4,27.74
3747,138.0,79.0,0.09667061990036943,0.6176629253549785,20.0,1753.9,27.0,0.12317856197178502,0.36936598199295256,0.0,0.0,1,0.0,2.0,2.0,3.0,8.0,none,no,none,25.08,1.71,22.4,27.74
3748,138.0,138.0,0.07651002322132687,0.6216674416257357,14.0,2090.428571428572,27.0,0.21281277413391786,0.3689268190057653,0.0,0.0,1,0.0,2.0,2.0,3.0,8.0,none,no,none,25.08,1.71,22.4,27.74
3749,138.0,61.0,0.1147056130691356,0.5908600507875437,14.0,2131.8571428571427,27.0,0.1035559319560548,0.32904191109630576,0.0,0.0,1,0.0,2.0,2.0,3.0,8.0,none,no,none,25.08,1.71,22.4,27.74
3750,138.0,80.0,0.06376112204410363,0.6230932882811606,17.0,949.2941176470587,27.0,0.08634394371424604,0.35944518986596624,0.0,0.0,1,0.0,2.0,2.0,3.0,8.0,none,no,none,25.08,1.71,22.4,27.74
3751,138.0,48.0,0.1053733192377504,0.6057465918600884,13.0,1866.2307692307693,27.0,0.1122935506736781,0.3498105738237539,0.0,0.0,1,0.0,2.0,2.0,3.0,8.0,none,no,none,25.08,1.71,22.4,27.74
3752,138.0,64.0,0.0789184146644305,0.6276100065284687,20.0,1469.95,27.0,0.13300379962474915,0.3861944005828898,0.0,0.0,1,0.0,2.0,2.0,3.0,8.0,none,no,none,25.08,1.71,22.4,27.74
3753,138.0,125.0,0.10038368238816216,0.6102973656602266,18.0,1494.7222222222226,27.0,0.12797763519117838,0.3599075348749315,0.0,0.0,1,0.0,2.0,2.0,3.0,8.0,none,no,none,25.08,1.71,22.4,27.74
3754,138.0,50.0,0.07674680928054091,0.6307500175956362,20.0,1199.8,27.0,0.17533242315530936,0.3883808951014144,0.0,0.0,1,0.0,2.0,2.0,3.0,8.0,none,no,none,25.08,1.71,22.4,27.74
3755,138.0,63.0,0.10119399592650401,0.6081660068452261,11.0,3727.909090909091,27.0,0.13868118547185818,0.3604491196559185,0.0,0.0,1,0.0,2.0,2.0,3.0,8.0,none,no,none,25.08,1.71,22.4,27.74
3756,138.0,137.0,0.08104118522464727,0.6198673090712322,16.0,1749.0625,27.0,0.20035177143327007,0.370284740040656,0.0,0.0,1,0.0,2.0,2.0,3.0,8.0,none,no,none,25.08,1.71,22.4,27.74
3757,138.0,95.0,0.08173229099674477,0.6204573954299015,20.0,1047.55,27.0,0.05415980174329176,0.3616889979419614,0.0,0.0,1,0.0,2.0,2.0,3.0,8.0,none,no,none,25.08,1.71,22.4,27.74
3758,138.0,94.0,0.10892811331078904,0.6114578859039539,13.0,2140.692307692308,27.0,0.14435493398343868,0.3639303367672195,0.0,0.0,1,0.0,2.0,2.0,3.0,8.0,none,no,none,25.08,1.71,22.4,27.74
3759,138.0,123.0,0.0981333339090534,0.6180196458918601,12.0,2419.333333333333,27.0,0.19866635914257447,0.3712552673340238,0.0,0.0,1,0.0,2.0,2.0,3.0,8.0,none,no,none,25.08,1.71,22.4,27.74
3760,138.0,5.0,0.07888053870985137,0.616915973115179,17.0,1624.8823529411764,27.0,0.16570120741251854,0.3548230961349404,0.0,0.0,1,0.0,2.0,2.0,3.0,8.0,none,no,none,25.08,1.71,22.4,27.74
3761,138.0,47.0,0.0826389961757396,0.618875141517329,17.0,1471.588235294117,27.0,0.1320340282793197,0.3670158165316544,0.0,0.0,1,0.0,2.0,2.0,3.0,8.0,none,no,none,25.08,1.71,22.4,27.74
3762,138.0,106.0,0.08629252149280434,0.6179703545705248,19.0,1614.3684210526314,27.0,0.14687011886225335,0.36629085172252185,0.0,0.0,1,0.0,2.0,2.0,3.0,8.0,none,no,none,25.08,1.71,22.4,27.74
3763,138.0,65.0,0.08042813935826655,0.632737004294587,23.0,1501.9565217391305,27.0,0.1604315484589521,0.40160527462946816,0.0,0.0,1,0.0,2.0,2.0,3.0,8.0,none,no,none,25.08,1.71,22.4,27.74
3764,138.0,46.0,0.0901705799360755,0.6043274883688069,25.0,1328.24,27.0,0.1663238579686383,0.3419192372816516,0.0,0.0,1,0.0,2.0,2.0,3.0,8.0,none,no,none,25.08,1.71,22.4,27.74
3765,138.0,16.0,0.10256594062259362,0.5999774901276507,20.0,1450.15,27.0,0.06025231912645852,0.3372271882981193,0.0,0.0,1,0.0,2.0,2.0,3.0,8.0,none,no,none,25.08,1.71,22.4,27.74
3766,138.0,33.0,0.0914947904106009,0.60878425191871,16.0,1593.9375,27.0,0.057412825059366936,0.3505636504857665,0.0,0.0,1,0.0,2.0,2.0,3.0,8.0,none,no,none,25.08,1.71,22.4,27.74
3767,138.0,1.0,0.08958163655902755,0.6064917672655408,18.0,1258.2777777777776,27.0,0.1609004406147794,0.3471663083113357,0.0,0.0,1,0.0,2.0,2.0,3.0,8.0,none,no,none,25.08,1.71,22.4,27.74
3768,138.0,17.0,0.10849946671018912,0.5998788918467344,20.0,1632.65,27.0,0.05452972313090984,0.3412930065962914,0.0,0.0,1,0.0,2.0,2.0,3.0,8.0,none,no,none,25.08,1.71,22.4,27.74
3769,138.0,35.0,0.09170788940952508,0.6316868574573247,18.0,1744.2777777777774,27.0,0.16661257583211314,0.4072921040660648,0.0,0.0,1,0.0,2.0,2.0,3.0,8.0,none,no,none,25.08,1.71,22.4,27.74
3770,138.0,4.0,0.07170851803231043,0.6089886607241279,24.0,1487.125,27.0,0.04418410607913705,0.3443794416312975,0.0,0.0,1,0.0,2.0,2.0,3.0,8.0,none,no,none,25.08,1.71,22.4,27.74
3771,138.0,109.0,0.07850334866702156,0.6236386659761409,25.0,1108.04,27.0,0.1926692124381353,0.36804027475759066,0.0,0.0,1,0.0,2.0,2.0,3.0,8.0,none,no,none,25.08,1.71,22.4,27.74
3772,138.0,78.0,0.07958083289004685,0.6197316067016607,15.0,2228.733333333333,27.0,0.08875309572319798,0.3685530273624419,0.0,0.0,1,0.0,2.0,2.0,3.0,8.0,none,no,none,25.08,1.71,22.4,27.74
3773,138.0,76.0,0.09619058110920377,0.6031398802993426,20.0,1490.5,27.0,0.08147820345333212,0.339323136592537,0.0,0.0,1,0.0,2.0,2.0,3.0,8.0,none,no,none,25.08,1.71,22.4,27.74
