,Sheep,Lobular_collapse,Interface_hepatitis,Confluent_necrosis,Ln_ap_ri,Portal_inflammation,BD_hyperplasia,Fibrosis,TawfikTotal,Vessels,Vacuol,Pigment,Mean_hep_size,Std_hep_size,Min_hep_size,Max_hep_size,Unnamed: 0,Image,Lacunarity,Entropy,FociCount,FociSize,Scale,Directionality,TissueToSinusoid,CurrTag,DeathDate,Category,ID,Sex,AgeAtDeath,Weight,Foreleg,Hindleg
3619,38.0,,,,,,,,,,,,,,,,942.0,29.0,0.16581117411880206,0.6047678038953033,12.0,3100.583333333333,25.0,0.08641921792775799,0.4748980456029777,BG046,14/03/12,Soay,8255.0,1.0,0.0,12.3,112.0,160.0
3620,38.0,,,,,,,,,,,,,,,,943.0,30.0,0.1537642512780845,0.6121948160237694,16.0,2782.375,25.0,0.0605703774527685,0.4856123327478402,BG046,14/03/12,Soay,8255.0,1.0,0.0,12.3,112.0,160.0
3621,38.0,,,,,,,,,,,,,,,,944.0,57.0,0.153657563591612,0.6125045928782149,14.0,1960.357142857143,27.0,0.18945864711986765,0.5132609969038521,BG046,14/03/12,Soay,8255.0,1.0,0.0,12.3,112.0,160.0
3622,38.0,,,,,,,,,,,,,,,,945.0,27.0,0.17649474096695722,0.5989981976130788,17.0,3311.058823529412,25.0,0.11657426606528835,0.4600177002162372,BG046,14/03/12,Soay,8255.0,1.0,0.0,12.3,112.0,160.0
3623,38.0,,,,,,,,,,,,,,,,946.0,70.0,0.12949139319260114,0.6258144972285911,20.0,1434.65,23.0,0.031372699302491674,0.5165855742026713,BG046,14/03/12,Soay,8255.0,1.0,0.0,12.3,112.0,160.0
3624,38.0,,,,,,,,,,,,,,,,947.0,56.0,0.15785095736181373,0.6082242454360176,10.0,3077.1,29.0,0.19756578668278907,0.4417169284645475,BG046,14/03/12,Soay,8255.0,1.0,0.0,12.3,112.0,160.0
3625,38.0,,,,,,,,,,,,,,,,948.0,85.0,0.1771593836075535,0.6000434676038895,21.0,1746.0,25.0,0.12255459743798892,0.4906411275360724,BG046,14/03/12,Soay,8255.0,1.0,0.0,12.3,112.0,160.0
3626,38.0,,,,,,,,,,,,,,,,949.0,118.0,0.17927547219442808,0.5969244904715532,22.0,2497.318181818182,23.0,0.12678300216308402,0.471445865510249,BG046,14/03/12,Soay,8255.0,1.0,0.0,12.3,112.0,160.0
3627,38.0,,,,,,,,,,,,,,,,950.0,42.0,0.15886844745071893,0.6114177637608299,20.0,1957.8,23.0,0.023395211219601943,0.4940654435214714,BG046,14/03/12,Soay,8255.0,1.0,0.0,12.3,112.0,160.0
3628,41.0,,,,,,,,,,,,,,,,989.0,67.0,0.13212095758533826,0.6202056981907678,13.0,705.0769230769231,25.0,0.2512746594114017,0.5543080290713156,BO544,7/3/2012,Soay,6585.0,1.0,4.0,21.2,126.0,182.0
3629,41.0,,,,,,,,,,,,,,,,990.0,10.0,0.1315963125391883,0.623738641817074,8.0,451.125,29.0,0.23034685806325936,0.5128495502074991,BO544,7/3/2012,Soay,6585.0,1.0,4.0,21.2,126.0,182.0
3630,41.0,,,,,,,,,,,,,,,,991.0,30.0,0.11855162320890325,0.6327532396258845,5.0,591.0,27.0,0.20917037327706794,0.5040096121904644,BO544,7/3/2012,Soay,6585.0,1.0,4.0,21.2,126.0,182.0
3631,41.0,,,,,,,,,,,,,,,,992.0,19.0,0.14796683796552088,0.617329271406793,10.0,1854.3,25.0,0.18781670792775002,0.5428197839914481,BO544,7/3/2012,Soay,6585.0,1.0,4.0,21.2,126.0,182.0
3632,41.0,,,,,,,,,,,,,,,,993.0,133.0,0.1158710019783155,0.6108470058827794,7.0,1595.142857142857,35.0,0.30411065118255537,0.37770853251933095,BO544,7/3/2012,Soay,6585.0,1.0,4.0,21.2,126.0,182.0
3633,41.0,,,,,,,,,,,,,,,,994.0,181.0,0.11280674349024125,0.6239065420100788,5.0,657.6,35.0,0.2605029776343866,0.40689599998379705,BO544,7/3/2012,Soay,6585.0,1.0,4.0,21.2,126.0,182.0
3634,41.0,,,,,,,,,,,,,,,,995.0,215.0,0.1177103033976746,0.6165109780943833,10.0,2604.8,33.0,0.2865664238278776,0.3874224862122095,BO544,7/3/2012,Soay,6585.0,1.0,4.0,21.2,126.0,182.0
3635,41.0,,,,,,,,,,,,,,,,996.0,216.0,0.09474910435912168,0.6394809332606679,5.0,807.6,33.0,0.20837919500140065,0.4230976847644057,BO544,7/3/2012,Soay,6585.0,1.0,4.0,21.2,126.0,182.0
3636,41.0,,,,,,,,,,,,,,,,997.0,66.0,0.14744780403061264,0.6180806429920946,6.0,446.66666666666674,25.0,0.2167807550578863,0.5222704896614349,BO544,7/3/2012,Soay,6585.0,1.0,4.0,21.2,126.0,182.0
3637,41.0,,,,,,,,,,,,,,,,998.0,95.0,0.14726679014711302,0.6143620970851852,5.0,1530.0,25.0,0.1811329564795332,0.5386947123717857,BO544,7/3/2012,Soay,6585.0,1.0,4.0,21.2,126.0,182.0
3638,41.0,,,,,,,,,,,,,,,,999.0,68.0,0.15368048994214525,0.6107405097251888,10.0,1172.6,31.0,0.3171781593094255,0.4645273859403244,BO544,7/3/2012,Soay,6585.0,1.0,4.0,21.2,126.0,182.0
3639,41.0,,,,,,,,,,,,,,,,1000.0,125.0,0.1198027394108168,0.6302322691942743,13.0,639.3076923076923,29.0,0.2644795992936354,0.49206826330719,BO544,7/3/2012,Soay,6585.0,1.0,4.0,21.2,126.0,182.0
3640,41.0,,,,,,,,,,,,,,,,1001.0,201.0,0.09116174508478056,0.6431337059670946,12.0,870.3333333333335,35.0,0.3745047799813766,0.4491662069843425,BO544,7/3/2012,Soay,6585.0,1.0,4.0,21.2,126.0,182.0
3641,41.0,,,,,,,,,,,,,,,,1002.0,53.0,0.11289361934788575,0.6312116247563782,12.0,607.9166666666666,25.0,0.14061952354267754,0.5365449513576189,BO544,7/3/2012,Soay,6585.0,1.0,4.0,21.2,126.0,182.0
3642,41.0,,,,,,,,,,,,,,,,1003.0,54.0,0.1519186256289243,0.6121959384916047,4.0,704.0,29.0,0.2095669550962521,0.4998714364593908,BO544,7/3/2012,Soay,6585.0,1.0,4.0,21.2,126.0,182.0
3643,41.0,,,,,,,,,,,,,,,,1004.0,116.0,0.12804090858774214,0.6205456903996043,13.0,467.3846153846154,25.0,0.15761175133582514,0.5643395093101695,BO544,7/3/2012,Soay,6585.0,1.0,4.0,21.2,126.0,182.0
3644,41.0,,,,,,,,,,,,,,,,1005.0,11.0,0.13580145007892386,0.6229850116720155,12.0,422.41666666666674,27.0,0.22290649106627275,0.5100834388467121,BO544,7/3/2012,Soay,6585.0,1.0,4.0,21.2,126.0,182.0
3645,41.0,,,,,,,,,,,,,,,,1006.0,142.0,0.09625794774185764,0.6204992977634955,5.0,729.2,33.0,0.253455173320935,0.3816963883409598,BO544,7/3/2012,Soay,6585.0,1.0,4.0,21.2,126.0,182.0
3646,41.0,,,,,,,,,,,,,,,,1007.0,155.0,0.08572346575679095,0.6329179276333359,7.0,1797.4285714285709,35.0,0.28644722766506275,0.40733598363205775,BO544,7/3/2012,Soay,6585.0,1.0,4.0,21.2,126.0,182.0
3647,41.0,,,,,,,,,,,,,,,,1008.0,171.0,0.11283969132123675,0.6224092709397125,9.0,574.5555555555555,35.0,0.22304329133082929,0.39602182629782856,BO544,7/3/2012,Soay,6585.0,1.0,4.0,21.2,126.0,182.0
3648,41.0,,,,,,,,,,,,,,,,1009.0,20.0,0.12000217662232315,0.6307078816758692,13.0,924.5384615384617,27.0,0.2509997830249335,0.4986458089887527,BO544,7/3/2012,Soay,6585.0,1.0,4.0,21.2,126.0,182.0
3649,41.0,,,,,,,,,,,,,,,,1010.0,80.0,0.14753473740700349,0.6173962041243748,14.0,623.7857142857142,25.0,0.23326608445792435,0.5008130771508644,BO544,7/3/2012,Soay,6585.0,1.0,4.0,21.2,126.0,182.0
3650,41.0,,,,,,,,,,,,,,,,1011.0,124.0,0.12312038069890653,0.6282146403317331,4.0,389.75,27.0,0.2849605395023988,0.5081525050336642,BO544,7/3/2012,Soay,6585.0,1.0,4.0,21.2,126.0,182.0
3651,41.0,,,,,,,,,,,,,,,,1012.0,126.0,0.12079080771759565,0.6299682062035582,9.0,504.5555555555555,27.0,0.22815576003281798,0.5021009740246827,BO544,7/3/2012,Soay,6585.0,1.0,4.0,21.2,126.0,182.0
3652,41.0,,,,,,,,,,,,,,,,1013.0,81.0,0.16346071623496775,0.6085510313401803,5.0,571.8,25.0,0.2197784664810103,0.5338505176132649,BO544,7/3/2012,Soay,6585.0,1.0,4.0,21.2,126.0,182.0
3653,41.0,,,,,,,,,,,,,,,,1014.0,1.0,0.1152238574828321,0.6333947174848312,1.0,267.0,27.0,0.24378873534889905,0.5139039599724612,BO544,7/3/2012,Soay,6585.0,1.0,4.0,21.2,126.0,182.0
3654,41.0,,,,,,,,,,,,,,,,1015.0,134.0,0.08242814333841297,0.6457611270904171,6.0,1338.8333333333333,35.0,0.24827047204931504,0.45001994206728735,BO544,7/3/2012,Soay,6585.0,1.0,4.0,21.2,126.0,182.0
3655,41.0,,,,,,,,,,,,,,,,1016.0,96.0,0.1600542793918976,0.6071793938567779,8.0,936.375,25.0,0.17070479335554656,0.5420486147401729,BO544,7/3/2012,Soay,6585.0,1.0,4.0,21.2,126.0,182.0
3656,41.0,,,,,,,,,,,,,,,,1017.0,69.0,0.12145250578011454,0.6294074937220501,3.0,285.6666666666667,27.0,0.2419130638564408,0.5016592769107565,BO544,7/3/2012,Soay,6585.0,1.0,4.0,21.2,126.0,182.0
3657,41.0,,,,,,,,,,,,,,,,1018.0,157.0,0.07711086835821382,0.6436556363069208,7.0,1313.5714285714287,37.0,0.3612001255377972,0.4162290893812587,BO544,7/3/2012,Soay,6585.0,1.0,4.0,21.2,126.0,182.0
3658,41.0,,,,,,,,,,,,,,,,1019.0,203.0,0.08613330402974957,0.6394179186564937,9.0,535.8888888888888,33.0,0.227009726893511,0.41285696183460496,BO544,7/3/2012,Soay,6585.0,1.0,4.0,21.2,126.0,182.0
3659,41.0,,,,,,,,,,,,,,,,1020.0,21.0,0.11790105375067204,0.6347689156169751,12.0,565.0,27.0,0.2390307444134108,0.4944292287081186,BO544,7/3/2012,Soay,6585.0,1.0,4.0,21.2,126.0,182.0
3660,43.0,,,,,,,,,,,,,,,,1055.0,129.0,0.10990409119254224,0.635928644052046,8.0,2456.625,29.0,0.1240235834553966,0.5263024446445813,BR567,26/03/12,Soay,6971.0,1.0,3.0,17.3,112.0,170.0
3661,43.0,,,,,,,,,,,,,,,,1056.0,76.0,0.10730814428716924,0.6364459679528135,15.0,907.1333333333333,31.0,0.2033462694548175,0.4946822721450854,BR567,26/03/12,Soay,6971.0,1.0,3.0,17.3,112.0,170.0
3662,43.0,,,,,,,,,,,,,,,,1057.0,75.0,0.10828415397338133,0.6372454002832253,3.0,643.0,31.0,0.1943702215237333,0.4910002409001896,BR567,26/03/12,Soay,6971.0,1.0,3.0,17.3,112.0,170.0
3663,43.0,,,,,,,,,,,,,,,,1058.0,128.0,0.10891300205234317,0.6367477165537355,12.0,1059.25,29.0,0.1456652412915635,0.4801610144193689,BR567,26/03/12,Soay,6971.0,1.0,3.0,17.3,112.0,170.0
3664,43.0,,,,,,,,,,,,,,,,1059.0,131.0,0.10110801434607214,0.6413141832540723,3.0,1211.6666666666667,31.0,0.20582148239075915,0.505409314378058,BR567,26/03/12,Soay,6971.0,1.0,3.0,17.3,112.0,170.0
3665,43.0,,,,,,,,,,,,,,,,1060.0,103.0,0.09242041959149032,0.6440262318883441,13.0,962.3846153846154,33.0,0.25821582300361856,0.4954495090660802,BR567,26/03/12,Soay,6971.0,1.0,3.0,17.3,112.0,170.0
3666,43.0,,,,,,,,,,,,,,,,1061.0,87.0,0.10390572852420188,0.6409360195377967,4.0,718.75,31.0,0.17983849658095524,0.4886512069839337,BR567,26/03/12,Soay,6971.0,1.0,3.0,17.3,112.0,170.0
3667,43.0,,,,,,,,,,,,,,,,1062.0,47.0,0.11422669940330055,0.6325567185340741,3.0,449.0,31.0,0.1734582196090843,0.5066278756868694,BR567,26/03/12,Soay,6971.0,1.0,3.0,17.3,112.0,170.0
3668,43.0,,,,,,,,,,,,,,,,1063.0,59.0,0.12085760722750473,0.6267478324866931,8.0,611.0,31.0,0.197859035446744,0.5347496847603455,BR567,26/03/12,Soay,6971.0,1.0,3.0,17.3,112.0,170.0
3669,43.0,,,,,,,,,,,,,,,,1064.0,32.0,0.14428795082063506,0.6148439759076961,11.0,2259.090909090909,33.0,0.26676422351139484,0.4578113386521805,BR567,26/03/12,Soay,6971.0,1.0,3.0,17.3,112.0,170.0
3670,43.0,,,,,,,,,,,,,,,,1065.0,61.0,0.10328453373244736,0.6372185565830586,13.0,733.6923076923077,31.0,0.3130021756403873,0.5254437105499582,BR567,26/03/12,Soay,6971.0,1.0,3.0,17.3,112.0,170.0
3671,43.0,,,,,,,,,,,,,,,,1066.0,45.0,0.11075023518539152,0.6359723143999625,4.0,1265.75,31.0,0.09246830997542986,0.4954557873577799,BR567,26/03/12,Soay,6971.0,1.0,3.0,17.3,112.0,170.0
3672,43.0,,,,,,,,,,,,,,,,1067.0,31.0,0.1260649277225438,0.6250143246607055,9.0,577.1111111111112,31.0,0.22400713777325787,0.4542377299804682,BR567,26/03/12,Soay,6971.0,1.0,3.0,17.3,112.0,170.0
3673,43.0,,,,,,,,,,,,,,,,1068.0,58.0,0.1150114480945739,0.6332143199822934,5.0,1024.0,31.0,0.19360082137513612,0.5012763020401553,BR567,26/03/12,Soay,6971.0,1.0,3.0,17.3,112.0,170.0
3674,43.0,,,,,,,,,,,,,,,,1069.0,100.0,0.11279322718941498,0.6337211521479998,3.0,350.66666666666674,31.0,0.2137921210694946,0.5036357535475398,BR567,26/03/12,Soay,6971.0,1.0,3.0,17.3,112.0,170.0
3675,43.0,,,,,,,,,,,,,,,,1070.0,104.0,0.1231722092894808,0.626985684181766,4.0,481.75,31.0,0.18351045061972449,0.4565960045011177,BR567,26/03/12,Soay,6971.0,1.0,3.0,17.3,112.0,170.0
3676,43.0,,,,,,,,,,,,,,,,1071.0,16.0,0.10029395333338524,0.6359524163417529,6.0,1038.0,31.0,0.3148924173646998,0.4392712172496542,BR567,26/03/12,Soay,6971.0,1.0,3.0,17.3,112.0,170.0
3677,43.0,,,,,,,,,,,,,,,,1072.0,117.0,0.08044994470218457,0.6495096326663603,11.0,1522.090909090909,47.0,0.4901137373389053,0.4795156144009246,BR567,26/03/12,Soay,6971.0,1.0,3.0,17.3,112.0,170.0
3678,43.0,,,,,,,,,,,,,,,,1073.0,101.0,0.10358940212455273,0.6395269974519477,3.0,390.66666666666674,31.0,0.2833757698209025,0.4894917570069935,BR567,26/03/12,Soay,6971.0,1.0,3.0,17.3,112.0,170.0
3679,43.0,,,,,,,,,,,,,,,,1074.0,17.0,0.0913470840175606,0.6458878030569479,15.0,1001.4,31.0,0.27131413257121656,0.4938132341779644,BR567,26/03/12,Soay,6971.0,1.0,3.0,17.3,112.0,170.0
3680,43.0,,,,,,,,,,,,,,,,1075.0,73.0,0.09996203132430748,0.6404073335693868,5.0,440.2,31.0,0.14271308993059525,0.4974742111295642,BR567,26/03/12,Soay,6971.0,1.0,3.0,17.3,112.0,170.0
3681,43.0,,,,,,,,,,,,,,,,1076.0,30.0,0.1078532493171976,0.6359436477520664,8.0,1640.625,35.0,0.29616754097587844,0.4922842365444733,BR567,26/03/12,Soay,6971.0,1.0,3.0,17.3,112.0,170.0
3682,43.0,,,,,,,,,,,,,,,,1077.0,15.0,0.10499970153344453,0.6358270152179235,16.0,816.3125,31.0,0.2814925063105596,0.4622088678221522,BR567,26/03/12,Soay,6971.0,1.0,3.0,17.3,112.0,170.0
3683,43.0,,,,,,,,,,,,,,,,1078.0,46.0,0.1041576358108068,0.6379542583032818,7.0,856.1428571428571,35.0,0.3013772016752347,0.47404164990218794,BR567,26/03/12,Soay,6971.0,1.0,3.0,17.3,112.0,170.0
3684,43.0,,,,,,,,,,,,,,,,1079.0,102.0,0.09731011232051047,0.6415786588181813,13.0,951.0,33.0,0.2168301819218761,0.4909519742995405,BR567,26/03/12,Soay,6971.0,1.0,3.0,17.3,112.0,170.0
3685,43.0,,,,,,,,,,,,,,,,1080.0,29.0,0.09587107941603258,0.6426472340724196,7.0,987.5714285714287,33.0,0.2478037704583476,0.4950681488678834,BR567,26/03/12,Soay,6971.0,1.0,3.0,17.3,112.0,170.0
3686,43.0,,,,,,,,,,,,,,,,1081.0,132.0,0.1013444616676865,0.6398625053407191,8.0,720.875,31.0,0.1804454048921501,0.5146330120599282,BR567,26/03/12,Soay,6971.0,1.0,3.0,17.3,112.0,170.0
3687,43.0,,,,,,,,,,,,,,,,1082.0,74.0,0.12901871671047144,0.6150082596782109,2.0,1304.5,33.0,0.3245479271103026,0.4190238977172976,BR567,26/03/12,Soay,6971.0,1.0,3.0,17.3,112.0,170.0
3688,43.0,,,,,,,,,,,,,,,,1083.0,89.0,0.11263026155648136,0.6357744974250358,4.0,788.0,29.0,0.269370094876484,0.4904195198212407,BR567,26/03/12,Soay,6971.0,1.0,3.0,17.3,112.0,170.0
3689,43.0,,,,,,,,,,,,,,,,1084.0,72.0,0.11520656366780775,0.6329670122530451,7.0,365.4285714285714,31.0,0.17429708639480102,0.4857621307044869,BR567,26/03/12,Soay,6971.0,1.0,3.0,17.3,112.0,170.0
3690,43.0,,,,,,,,,,,,,,,,1085.0,88.0,0.0992057242198393,0.6397465821345374,4.0,538.25,31.0,0.21652307321570294,0.524374066619355,BR567,26/03/12,Soay,6971.0,1.0,3.0,17.3,112.0,170.0
3691,43.0,,,,,,,,,,,,,,,,1086.0,115.0,0.10776336283073024,0.6377791361914524,6.0,716.3333333333335,31.0,0.15618920338281791,0.4939590199559912,BR567,26/03/12,Soay,6971.0,1.0,3.0,17.3,112.0,170.0
3692,43.0,,,,,,,,,,,,,,,,1087.0,60.0,0.11380795059452052,0.633218373026688,5.0,790.2,31.0,0.19549638617505494,0.5202616680796004,BR567,26/03/12,Soay,6971.0,1.0,3.0,17.3,112.0,170.0
3693,43.0,,,,,,,,,,,,,,,,1088.0,116.0,0.12037207491170145,0.6320264328441259,7.0,735.1428571428571,33.0,0.09493681612406987,0.4987885329512162,BR567,26/03/12,Soay,6971.0,1.0,3.0,17.3,112.0,170.0
3694,43.0,,,,,,,,,,,,,,,,1089.0,28.0,0.12099381895228467,0.6285848664406941,7.0,840.7142857142858,31.0,0.17240329516644387,0.4853912775063665,BR567,26/03/12,Soay,6971.0,1.0,3.0,17.3,112.0,170.0
3695,43.0,,,,,,,,,,,,,,,,1090.0,130.0,0.11161090803817636,0.6336214833170901,9.0,1320.7777777777776,31.0,0.2065777560405133,0.5205531923273858,BR567,26/03/12,Soay,6971.0,1.0,3.0,17.3,112.0,170.0
3696,60.0,,,,,,,,,,,,,,,,1572.0,91.0,0.08844126318171748,0.6102706271754748,7.0,1034.5714285714287,39.0,0.4102640383760579,0.3425313202373574,BL174,8/3/2012,Soay,7736.0,2.0,1.0,,,
3697,60.0,,,,,,,,,,,,,,,,1573.0,33.0,0.14400625517724622,0.5971366602544186,9.0,704.2222222222223,35.0,0.17236385814058788,0.35851317522275084,BL174,8/3/2012,Soay,7736.0,2.0,1.0,,,
3698,60.0,,,,,,,,,,,,,,,,1574.0,18.0,0.09871974342206767,0.6039392282876049,4.0,968.5,41.0,0.4011778687199806,0.3398085535213417,BL174,8/3/2012,Soay,7736.0,2.0,1.0,,,
3699,60.0,,,,,,,,,,,,,,,,1575.0,17.0,0.10199031360415853,0.5996893406535401,3.0,585.3333333333334,39.0,0.362067291748738,0.33359954701418115,BL174,8/3/2012,Soay,7736.0,2.0,1.0,,,
3700,60.0,,,,,,,,,,,,,,,,1576.0,108.0,0.09401619980777008,0.6112708948645365,9.0,961.8888888888887,35.0,0.2985430189344627,0.3471841684421298,BL174,8/3/2012,Soay,7736.0,2.0,1.0,,,
3701,60.0,,,,,,,,,,,,,,,,1577.0,106.0,0.07331014255115399,0.6230579502078115,10.0,617.8,39.0,0.3955952549450656,0.35728042465330473,BL174,8/3/2012,Soay,7736.0,2.0,1.0,,,
3702,60.0,,,,,,,,,,,,,,,,1578.0,107.0,0.05431492270982434,0.6355701099128299,6.0,454.33333333333326,41.0,0.5167655867245332,0.3757239452560611,BL174,8/3/2012,Soay,7736.0,2.0,1.0,,,
3703,60.0,,,,,,,,,,,,,,,,1579.0,93.0,0.06992292877305405,0.6098624515235826,8.0,503.625,43.0,0.5891700102170305,0.33344419743740683,BL174,8/3/2012,Soay,7736.0,2.0,1.0,,,
3704,60.0,,,,,,,,,,,,,,,,1580.0,48.0,0.12829286269310725,0.5726787047313957,12.0,672.4166666666666,37.0,0.3201677643396658,0.3065802219947977,BL174,8/3/2012,Soay,7736.0,2.0,1.0,,,
3705,60.0,,,,,,,,,,,,,,,,1581.0,15.0,0.13999596462245356,0.5950383587751198,7.0,721.7142857142858,33.0,0.1413329792448115,0.3515754471530753,BL174,8/3/2012,Soay,7736.0,2.0,1.0,,,
3706,60.0,,,,,,,,,,,,,,,,1582.0,94.0,0.08484169149141475,0.608428207513393,6.0,1257.6666666666667,41.0,0.4478666436958782,0.33805692812357263,BL174,8/3/2012,Soay,7736.0,2.0,1.0,,,
3707,60.0,,,,,,,,,,,,,,,,1583.0,105.0,0.07977825801605537,0.6143919009816768,7.0,1429.142857142857,41.0,0.5318916128753195,0.34755461652756275,BL174,8/3/2012,Soay,7736.0,2.0,1.0,,,
3708,60.0,,,,,,,,,,,,,,,,1584.0,61.0,0.10369805623938376,0.6156513929145822,3.0,342.6666666666667,39.0,0.3345012539289752,0.36227529954856985,BL174,8/3/2012,Soay,7736.0,2.0,1.0,,,
3709,60.0,,,,,,,,,,,,,,,,1585.0,49.0,0.13691840937888,0.5425452027069733,12.0,863.8333333333335,39.0,0.3861286747049961,0.2667292438507852,BL174,8/3/2012,Soay,7736.0,2.0,1.0,,,
3710,60.0,,,,,,,,,,,,,,,,1586.0,16.0,0.07010487755137207,0.5982074759260958,12.0,502.41666666666674,39.0,0.37130604387884103,0.3231717728371836,BL174,8/3/2012,Soay,7736.0,2.0,1.0,,,
3711,60.0,,,,,,,,,,,,,,,,1587.0,34.0,0.12708027312272913,0.5966691625843557,9.0,640.3333333333334,35.0,0.23588851360056226,0.3516963462279262,BL174,8/3/2012,Soay,7736.0,2.0,1.0,,,
3712,60.0,,,,,,,,,,,,,,,,1588.0,64.0,0.05918687478720847,0.6295124928228152,3.0,753.6666666666665,41.0,0.4730148561340342,0.3654608739306761,BL174,8/3/2012,Soay,7736.0,2.0,1.0,,,
3713,60.0,,,,,,,,,,,,,,,,1589.0,90.0,0.07595134308859358,0.6041381225105591,7.0,614.8571428571429,41.0,0.4874248482654157,0.3258106827953072,BL174,8/3/2012,Soay,7736.0,2.0,1.0,,,
3714,60.0,,,,,,,,,,,,,,,,1590.0,47.0,0.1087953553474839,0.5805892357212465,3.0,321.3333333333333,35.0,0.28693765635666074,0.3159034064853586,BL174,8/3/2012,Soay,7736.0,2.0,1.0,,,
3715,60.0,,,,,,,,,,,,,,,,1591.0,63.0,0.09699067811108154,0.6118966792937126,12.0,668.3333333333334,39.0,0.3824675560169636,0.35076914165012457,BL174,8/3/2012,Soay,7736.0,2.0,1.0,,,
3716,60.0,,,,,,,,,,,,,,,,1592.0,3.0,0.07948174530455343,0.5913441008260388,12.0,594.5833333333334,39.0,0.3757907457140565,0.3120277277633997,BL174,8/3/2012,Soay,7736.0,2.0,1.0,,,
3717,60.0,,,,,,,,,,,,,,,,1593.0,14.0,0.12825132112565796,0.5981068713125712,10.0,513.8,35.0,0.2154067781068449,0.3479740351402509,BL174,8/3/2012,Soay,7736.0,2.0,1.0,,,
3718,60.0,,,,,,,,,,,,,,,,1594.0,75.0,0.07794790954846413,0.6165076288489135,11.0,1434.4545454545455,43.0,0.5240299864132627,0.34452392070297577,BL174,8/3/2012,Soay,7736.0,2.0,1.0,,,
3719,60.0,,,,,,,,,,,,,,,,1595.0,79.0,0.11885997148721175,0.6083420550687018,5.0,685.6,39.0,0.4107392340842643,0.3604548290374475,BL174,8/3/2012,Soay,7736.0,2.0,1.0,,,
3720,60.0,,,,,,,,,,,,,,,,1596.0,60.0,0.06828249347025274,0.6150212201117052,8.0,661.5,39.0,0.4248865122413792,0.34317168681624644,BL174,8/3/2012,Soay,7736.0,2.0,1.0,,,
3721,60.0,,,,,,,,,,,,,,,,1597.0,76.0,0.07239634289048437,0.6227968188300381,6.0,704.3333333333335,43.0,0.5385853523279507,0.3527614613467533,BL174,8/3/2012,Soay,7736.0,2.0,1.0,,,
3722,60.0,,,,,,,,,,,,,,,,1598.0,45.0,0.13248298860151786,0.5990126224321684,10.0,1405.9,33.0,0.1997881254204088,0.3621225039166977,BL174,8/3/2012,Soay,7736.0,2.0,1.0,,,
3723,60.0,,,,,,,,,,,,,,,,1599.0,2.0,0.1288689567771603,0.5790538686798913,15.0,580.2666666666668,37.0,0.24834673483957,0.30808500262871163,BL174,8/3/2012,Soay,7736.0,2.0,1.0,,,
3724,60.0,,,,,,,,,,,,,,,,1600.0,121.0,0.07922641542593366,0.6141615141201265,4.0,645.0,41.0,0.4771244238267868,0.34460666324022576,BL174,8/3/2012,Soay,7736.0,2.0,1.0,,,
3725,60.0,,,,,,,,,,,,,,,,1601.0,109.0,0.11911669193843848,0.6038663027295776,4.0,452.5,37.0,0.4686932537261799,0.3444782335295391,BL174,8/3/2012,Soay,7736.0,2.0,1.0,,,
3726,60.0,,,,,,,,,,,,,,,,1602.0,30.0,0.1367724560276912,0.5892100150988493,12.0,754.0833333333335,31.0,0.1283127060468859,0.3403655865641449,BL174,8/3/2012,Soay,7736.0,2.0,1.0,,,
3727,60.0,,,,,,,,,,,,,,,,1603.0,78.0,0.08615556134857681,0.6142395654639403,8.0,789.125,39.0,0.417852873638234,0.3474781889924065,BL174,8/3/2012,Soay,7736.0,2.0,1.0,,,
3728,60.0,,,,,,,,,,,,,,,,1604.0,32.0,0.07947998199829047,0.6037930693971614,5.0,511.0,35.0,0.2718186431454776,0.3431570317881725,BL174,8/3/2012,Soay,7736.0,2.0,1.0,,,
3729,60.0,,,,,,,,,,,,,,,,1605.0,62.0,0.07106381617225956,0.6276939740203328,9.0,578.7777777777778,39.0,0.4023652381299079,0.3672556031792514,BL174,8/3/2012,Soay,7736.0,2.0,1.0,,,
3730,60.0,,,,,,,,,,,,,,,,1606.0,46.0,0.11704767540480975,0.5826339805080779,6.0,708.0,33.0,0.2471909992707473,0.3211922810415501,BL174,8/3/2012,Soay,7736.0,2.0,1.0,,,
3731,64.0,,,,,,,,,,,,,,,,1696.0,44.0,0.2201248604551509,0.5631735487295959,14.0,1362.4285714285713,29.0,0.2294180979634981,0.37799239321310063,BG121,5/3/2012,Soay,8330.0,1.0,0.0,,,
3732,64.0,,,,,,,,,,,,,,,,1697.0,1.0,0.1796768044196089,0.5904677104666078,15.0,1980.2666666666669,29.0,0.21028466077494687,0.4194924152091236,BG121,5/3/2012,Soay,8330.0,1.0,0.0,,,
3733,64.0,,,,,,,,,,,,,,,,1698.0,67.0,0.12404171656016492,0.5688651630864442,17.0,1635.2941176470588,33.0,0.3666500756967275,0.3102638011400499,BG121,5/3/2012,Soay,8330.0,1.0,0.0,,,
3734,65.0,,,,,,,,,,,,,,,,1699.0,17.0,0.0921027394263233,0.5648718426130734,9.0,1171.888888888889,29.0,0.22008017372560765,0.29068754729449964,AG025,28/02/12,Soay,6102.0,2.0,6.0,,,
3735,65.0,,,,,,,,,,,,,,,,1700.0,16.0,0.14549270933265196,0.5705928979437791,8.0,1102.625,29.0,0.3375267800841095,0.3180402611864513,AG025,28/02/12,Soay,6102.0,2.0,6.0,,,
