,Sheep,Image,Lacunarity,Entropy,FociCount,FociSize,Scale,Directionality,TissueToSinusoid,CurrTag,DeathDate,Category,ID,Sex,AgeAtDeath,Weight,Foreleg,Hindleg
624,27,109,0.07823314215613887,0.6192895719213534,7,1832.7142857142856,33,0.3806298946507447,0.364737310949818,AG075,3/4/2012,Soay,6150,1,6.0,22.9,125.0,182.0
625,27,20,0.07506076664493605,0.6324353424879421,9,1507.666666666667,37,0.2894585236467433,0.3905708315524529,AG075,3/4/2012,Soay,6150,1,6.0,22.9,125.0,182.0
626,27,120,0.060272920607878935,0.6396950927805027,6,2633.1666666666665,37,0.28797980902571824,0.3934518090802537,AG075,3/4/2012,Soay,6150,1,6.0,22.9,125.0,182.0
627,27,99,0.06908371090827614,0.6135313156747446,15,1207.6666666666667,33,0.4159787318584619,0.350297604809517,AG075,3/4/2012,Soay,6150,1,6.0,22.9,125.0,182.0
628,27,17,0.07901626720172275,0.6250418914696554,12,1284.6666666666667,31,0.31362002245803045,0.3808976768105372,AG075,3/4/2012,Soay,6150,1,6.0,22.9,125.0,182.0
629,27,39,0.07079599547436691,0.6263898607899525,15,1806.333333333333,31,0.2824080685415492,0.3798112990077628,AG075,3/4/2012,Soay,6150,1,6.0,22.9,125.0,182.0
630,27,19,0.06921262041620431,0.6231475784971896,13,1086.4615384615388,31,0.3082904773780287,0.3697123858551831,AG075,3/4/2012,Soay,6150,1,6.0,22.9,125.0,182.0
631,27,4,0.06584292601976577,0.6329301476769335,11,1259.2727272727273,33,0.1598657755413497,0.3852660210275078,AG075,3/4/2012,Soay,6150,1,6.0,22.9,125.0,182.0
632,27,123,0.0812353900461536,0.6169351694453253,8,2222.125,33,0.4263561631689449,0.3648876476923595,AG075,3/4/2012,Soay,6150,1,6.0,22.9,125.0,182.0
633,27,79,0.08795987322056815,0.6057081024062994,7,2049.5714285714284,31,0.4679318924786544,0.34811619402970057,AG075,3/4/2012,Soay,6150,1,6.0,22.9,125.0,182.0
634,28,87,0.11420445630624483,0.6010199195897625,11,2467.2727272727275,31,0.3604348910991505,0.3449730911897768,BL106,24/03/12,Soay,7533,1,1.0,,,
635,28,34,0.09178665051393006,0.5905932728116886,12,1117.9166666666667,33,0.4335751924976989,0.3208127106081102,BL106,24/03/12,Soay,7533,1,1.0,,,
636,28,48,0.049106380433981286,0.6302222087656757,15,1316.1333333333334,43,0.5861795128414146,0.35965822627170385,BL106,24/03/12,Soay,7533,1,1.0,,,
637,28,22,0.1191558823323099,0.5905329800095385,16,2400.375,31,0.4906261848170568,0.3334716244802685,BL106,24/03/12,Soay,7533,1,1.0,,,
638,28,68,0.11190825483703204,0.5980068403236807,17,1888.764705882353,31,0.3977823590296979,0.3423853511888494,BL106,24/03/12,Soay,7533,1,1.0,,,
639,28,49,0.11444175620168535,0.5954470422022213,19,1169.7894736842104,31,0.4538362546137731,0.3350756584564217,BL106,24/03/12,Soay,7533,1,1.0,,,
640,28,51,0.07965284617043371,0.6174572950786352,9,2552.333333333333,39,0.4183682658390551,0.3583109361985069,BL106,24/03/12,Soay,7533,1,1.0,,,
641,28,72,0.07302725546703763,0.6265996816279613,15,2520.6,35,0.40753886882286666,0.3771628584862309,BL106,24/03/12,Soay,7533,1,1.0,,,
642,28,69,0.10096832174762256,0.6262906807435646,14,1988.571428571429,35,0.2963533023954413,0.3932096806699628,BL106,24/03/12,Soay,7533,1,1.0,,,
643,28,23,0.13759296957979306,0.5804150925345268,19,1494.947368421053,29,0.4980806166887762,0.3271310001445818,BL106,24/03/12,Soay,7533,1,1.0,,,
644,28,11,0.10796983325806384,0.5920296624067489,16,1267.375,29,0.4820308862128803,0.3289874429463854,BL106,24/03/12,Soay,7533,1,1.0,,,
645,28,71,0.1265878273245601,0.5971039198000314,13,1545.1538461538462,31,0.4393135301313687,0.34620611651796285,BL106,24/03/12,Soay,7533,1,1.0,,,
646,28,50,0.10014233065608837,0.6033725767277276,13,1486.0769230769229,31,0.35034785631387644,0.3459291395060051,BL106,24/03/12,Soay,7533,1,1.0,,,
647,28,37,0.07577441805542967,0.6116692544464575,15,1762.333333333333,41,0.5235537545364566,0.3465604707471912,BL106,24/03/12,Soay,7533,1,1.0,,,
648,28,84,0.06850766442207472,0.6141505519159189,11,3164.7272727272725,43,0.5576920655716555,0.3496301202309545,BL106,24/03/12,Soay,7533,1,1.0,,,
649,28,70,0.0982122934338589,0.6172769803914319,16,1505.125,31,0.3173937709107985,0.3743656386652766,BL106,24/03/12,Soay,7533,1,1.0,,,
650,28,85,0.09721288449703848,0.597196282426179,14,1849.2857142857144,33,0.3724468107404937,0.3356498154020397,BL106,24/03/12,Soay,7533,1,1.0,,,
651,28,35,0.1185018024645038,0.588708578334807,16,1943.9375,31,0.3796621508578741,0.3287882264249893,BL106,24/03/12,Soay,7533,1,1.0,,,
652,28,1,0.047859049290571234,0.6250320509159215,14,1679.0,43,0.6158194146371713,0.3503175114158528,BL106,24/03/12,Soay,7533,1,1.0,,,
653,28,10,0.09489632709237812,0.5984519842351327,19,1257.578947368421,31,0.35500689286568177,0.33463488789905066,BL106,24/03/12,Soay,7533,1,1.0,,,
654,28,2,0.1005786338401641,0.5984341054924731,16,1925.625,31,0.4467160255987165,0.3298380751321068,BL106,24/03/12,Soay,7533,1,1.0,,,
655,28,36,0.10500805789488013,0.6031897608591856,15,1813.533333333333,33,0.3317215503162721,0.34685580888042955,BL106,24/03/12,Soay,7533,1,1.0,,,
656,28,86,0.11814706498503234,0.6001015412301154,15,1297.0,31,0.29100107140503784,0.34830221432579417,BL106,24/03/12,Soay,7533,1,1.0,,,
657,29,141,0.09738090611772536,0.5995303439419403,12,1306.25,49,0.6629936468712649,0.3316920268402315,BO530,4/4/2012,Soay,6588,1,4.0,21.9,123.0,180.0
658,29,204,0.10329784585052112,0.622377288808363,9,2491.444444444445,35,0.33959761944601496,0.4112714913614953,BO530,4/4/2012,Soay,6588,1,4.0,21.9,123.0,180.0
659,29,186,0.08019225111035212,0.6173435890596379,12,2072.75,41,0.5731773771812861,0.3715467667921875,BO530,4/4/2012,Soay,6588,1,4.0,21.9,123.0,180.0
660,29,119,0.0699079327508284,0.6064087376934348,11,2151.909090909091,41,0.7122834245603125,0.33499165675389897,BO530,4/4/2012,Soay,6588,1,4.0,21.9,123.0,180.0
661,29,206,0.1016438349108798,0.6161032523035542,3,1300.6666666666667,37,0.4041787001243842,0.3873651803372276,BO530,4/4/2012,Soay,6588,1,4.0,21.9,123.0,180.0
662,29,188,0.06587764429787782,0.6260424119799948,10,2462.8,39,0.5654974370480322,0.3735201048764933,BO530,4/4/2012,Soay,6588,1,4.0,21.9,123.0,180.0
663,29,205,0.07413529468865512,0.6292315952909954,12,1397.416666666667,39,0.43583992774488106,0.3871447428123582,BO530,4/4/2012,Soay,6588,1,4.0,21.9,123.0,180.0
664,29,163,0.06796938776773355,0.6325422851259929,17,1444.0,39,0.5550864051270115,0.3978524220462984,BO530,4/4/2012,Soay,6588,1,4.0,21.9,123.0,180.0
665,29,142,0.0918987956451748,0.5953950151787027,13,2472.076923076923,47,0.7019943589510471,0.32361054762018243,BO530,4/4/2012,Soay,6588,1,4.0,21.9,123.0,180.0
666,29,189,0.09661742334245624,0.5964929915290109,13,1961.0,41,0.6532956198479162,0.3438315569022471,BO530,4/4/2012,Soay,6588,1,4.0,21.9,123.0,180.0
667,30,18,0.06990212041570414,0.6130682283003781,3,382.33333333333326,35,0.22271739207094346,0.338127887411008,AW279,11/3/2012,Soay,5596,1,8.0,,,
668,30,66,0.057226499407873985,0.6187646645405136,3,615.6666666666666,35,0.22442719478165624,0.3488686841660702,AW279,11/3/2012,Soay,5596,1,8.0,,,
669,30,62,0.06785352965760162,0.6283771598897693,4,521.5,35,0.2245485232512778,0.3662353656653392,AW279,11/3/2012,Soay,5596,1,8.0,,,
670,30,19,0.058185154801550974,0.6185490684539129,7,708.0,35,0.1996561149005048,0.3445263920422778,AW279,11/3/2012,Soay,5596,1,8.0,,,
671,30,1,0.07210098972808103,0.6229091464974841,4,538.5,35,0.1704459580894371,0.3550549701340333,AW279,11/3/2012,Soay,5596,1,8.0,,,
672,30,2,0.05686805835099521,0.5995099299712365,3,543.6666666666666,35,0.24784459118155674,0.3170490384020778,AW279,11/3/2012,Soay,5596,1,8.0,,,
673,30,128,0.06613082365978125,0.6165081643235311,3,582.6666666666666,35,0.11546026075757257,0.3426174383644017,AW279,11/3/2012,Soay,5596,1,8.0,,,
674,30,4,0.07745910756874723,0.5999828879417834,4,404.25,35,0.2883210044100144,0.3178900182091618,AW279,11/3/2012,Soay,5596,1,8.0,,,
675,30,33,0.07327921358387582,0.5965396549298523,4,668.0,35,0.1818378341607664,0.3195513670692218,AW279,11/3/2012,Soay,5596,1,8.0,,,
676,30,64,0.06684420428540591,0.6195659782947587,6,350.16666666666674,35,0.17736709648075127,0.3506079683020413,AW279,11/3/2012,Soay,5596,1,8.0,,,
677,30,49,0.0938458759730208,0.6003858996815511,5,968.2,35,0.2818946673871517,0.3256205188732406,AW279,11/3/2012,Soay,5596,1,8.0,,,
678,30,35,0.08785518396519228,0.5820423439841285,3,836.3333333333335,35,0.1783686095894007,0.30121651121051496,AW279,11/3/2012,Soay,5596,1,8.0,,,
679,30,89,0.06544834026384205,0.6167624448987366,1,358.0,35,0.14669140998182886,0.3433213234410087,AW279,11/3/2012,Soay,5596,1,8.0,,,
680,30,65,0.08633317896548387,0.5877662558818177,1,336.0,35,0.2382383856239471,0.3071777654164018,AW279,11/3/2012,Soay,5596,1,8.0,,,
681,30,112,0.06206451910007142,0.6113093381831608,2,531.0,35,0.19690933189179646,0.3363722203907863,AW279,11/3/2012,Soay,5596,1,8.0,,,
682,30,111,0.08405413568802553,0.6089707488162766,3,567.0,35,0.1902411296117064,0.34086875997706245,AW279,11/3/2012,Soay,5596,1,8.0,,,
683,30,48,0.061693538168901337,0.5999689666544793,6,716.0,35,0.2474190251946144,0.3169891195809673,AW279,11/3/2012,Soay,5596,1,8.0,,,
684,30,113,0.06178630125529176,0.587810043987839,4,596.0,35,0.26241456121788626,0.3030317901685942,AW279,11/3/2012,Soay,5596,1,8.0,,,
685,30,141,0.0807519009297026,0.5934919496339132,6,661.3333333333334,35,0.13544716180449695,0.3148504362855789,AW279,11/3/2012,Soay,5596,1,8.0,,,
686,30,21,0.05648933088875933,0.6146476597053331,4,704.25,35,0.238143009423592,0.3373768346015585,AW279,11/3/2012,Soay,5596,1,8.0,,,
687,30,114,0.092909182712375,0.5881496251430551,5,347.6,35,0.22218712229442125,0.3053459498615623,AW279,11/3/2012,Soay,5596,1,8.0,,,
688,30,77,0.06084738121368868,0.5943836053807572,3,440.66666666666674,35,0.2569406998357712,0.3106761653077334,AW279,11/3/2012,Soay,5596,1,8.0,,,
689,30,99,0.05924053753171055,0.617236127772431,4,650.75,35,0.2614951512872896,0.3418899131606584,AW279,11/3/2012,Soay,5596,1,8.0,,,
690,30,47,0.057849770419149925,0.6260257414631395,3,377.66666666666674,35,0.18339066777380975,0.3577061870811227,AW279,11/3/2012,Soay,5596,1,8.0,,,
691,30,34,0.06748924205895472,0.6075119136211211,6,727.8333333333335,35,0.1049039131552771,0.3291266125356376,AW279,11/3/2012,Soay,5596,1,8.0,,,
692,30,126,0.06413645661201517,0.6248304275673049,1,598.0,35,0.19004671685373556,0.3626437134609049,AW279,11/3/2012,Soay,5596,1,8.0,,,
693,30,154,0.08029123985680305,0.5877087665869372,2,882.0,35,0.20428119850036133,0.30586602432205595,AW279,11/3/2012,Soay,5596,1,8.0,,,
694,30,3,0.08432409877602179,0.589679975937963,4,342.0,35,0.2672951178886869,0.30985469885165223,AW279,11/3/2012,Soay,5596,1,8.0,,,
695,30,76,0.07649623285656712,0.5909564251891157,2,295.5,35,0.20670555462861204,0.306998117313083,AW279,11/3/2012,Soay,5596,1,8.0,,,
696,30,152,0.07223541056516719,0.5965460714936164,4,318.25,33,0.2457474306777453,0.3198417957741115,AW279,11/3/2012,Soay,5596,1,8.0,,,
697,30,140,0.06038355004197405,0.6076179022690807,0,,35,0.14862634865095464,0.3338204690314212,AW279,11/3/2012,Soay,5596,1,8.0,,,
698,30,63,0.05875846598604256,0.6095531157705167,2,759.5,35,0.2787016607386346,0.333460278409594,AW279,11/3/2012,Soay,5596,1,8.0,,,
699,30,79,0.08996304631651421,0.5906414737406231,4,374.5,35,0.2398874324412447,0.30849249608591983,AW279,11/3/2012,Soay,5596,1,8.0,,,
700,30,139,0.08147947039393326,0.6000446251755718,3,619.6666666666666,35,0.15392420809754695,0.32358000549668914,AW279,11/3/2012,Soay,5596,1,8.0,,,
701,30,153,0.07458296722660247,0.6052640282706172,2,518.5,35,0.20296514361359302,0.3265399587817724,AW279,11/3/2012,Soay,5596,1,8.0,,,
702,30,155,0.07681225138948174,0.5928305238208248,5,1022.2,33,0.16662877613042287,0.3107153173937223,AW279,11/3/2012,Soay,5596,1,8.0,,,
703,30,78,0.0749839550445622,0.6067691618954059,1,847.0,35,0.24241831853201945,0.3326999584347723,AW279,11/3/2012,Soay,5596,1,8.0,,,
704,30,127,0.06670578792707524,0.6147105256969903,1,659.0,35,0.1039009401198654,0.3449687473323785,AW279,11/3/2012,Soay,5596,1,8.0,,,
705,30,20,0.07044304479121576,0.6165286047943683,3,470.66666666666674,35,0.1998908744613337,0.3477885997431564,AW279,11/3/2012,Soay,5596,1,8.0,,,
706,30,46,0.10952713253898416,0.6064861461932295,5,863.0,35,0.23098388261148464,0.35638631684955074,AW279,11/3/2012,Soay,5596,1,8.0,,,
707,30,90,0.05017650494004389,0.6234910899644028,3,1136.6666666666667,37,0.20628187524943695,0.34852192321539865,AW279,11/3/2012,Soay,5596,1,8.0,,,
708,30,100,0.07855884353502822,0.6175149126195738,1,448.0,35,0.2912650710149052,0.3564408740682651,AW279,11/3/2012,Soay,5596,1,8.0,,,
709,31,98,0.10109564899343748,0.6185248247628571,8,1368.75,39,0.3299527655528485,0.3722301351950872,BW162,15/03/12,Soay,7349,2,2.0,,,
710,31,121,0.1163957842430006,0.6120802521573737,7,959.5714285714287,39,0.3164911992158963,0.3734978096697036,BW162,15/03/12,Soay,7349,2,2.0,,,
711,31,137,0.10496944081257076,0.6168491254183167,9,2110.6666666666665,43,0.4128058862856218,0.3763138169775551,BW162,15/03/12,Soay,7349,2,2.0,,,
712,31,123,0.10175787573770807,0.6217968836508521,10,1688.3,41,0.4281966917464327,0.3813607366040883,BW162,15/03/12,Soay,7349,2,2.0,,,
713,31,67,0.07486120512072787,0.6231033481379901,11,1025.1818181818182,35,0.31763638277101736,0.3661074036923957,BW162,15/03/12,Soay,7349,2,2.0,,,
714,31,32,0.0880976695475714,0.6216223811674384,13,1385.7692307692307,41,0.5098081081960262,0.3659005255170349,BW162,15/03/12,Soay,7349,2,2.0,,,
715,31,33,0.09219907986066177,0.6187379637486284,11,1199.8181818181818,41,0.391223004589508,0.36315936837990187,BW162,15/03/12,Soay,7349,2,2.0,,,
716,31,66,0.11223990830691967,0.6124564940791085,9,1110.4444444444443,35,0.2633375082809652,0.3704149058005024,BW162,15/03/12,Soay,7349,2,2.0,,,
717,31,80,0.13099824915628638,0.6012015272041165,9,1692.2222222222224,37,0.2765217847577404,0.3562392455857861,BW162,15/03/12,Soay,7349,2,2.0,,,
718,31,20,0.14395637512437182,0.5972756937154511,9,1597.7777777777776,33,0.3277668980734042,0.3667833129615957,BW162,15/03/12,Soay,7349,2,2.0,,,
719,31,79,0.07075102030693,0.627416659538119,14,1886.7142857142856,45,0.465169756376976,0.3707194501937411,BW162,15/03/12,Soay,7349,2,2.0,,,
720,31,122,0.08256709823257022,0.6232065259207531,9,1213.6666666666667,45,0.5704914674006705,0.3581766869563325,BW162,15/03/12,Soay,7349,2,2.0,,,
721,31,90,0.09150975859777154,0.6124791482332537,8,2187.875,47,0.6212141387760756,0.3480553516773183,BW162,15/03/12,Soay,7349,2,2.0,,,
722,31,51,0.09917675861043464,0.6154046888391709,5,1915.2,39,0.3330584276545457,0.3619361140999614,BW162,15/03/12,Soay,7349,2,2.0,,,
723,31,65,0.11127466176738576,0.6081555302687116,10,789.6,35,0.2579512629307857,0.3576523560448644,BW162,15/03/12,Soay,7349,2,2.0,,,
724,31,19,0.13270948358605786,0.6024435835225166,6,1264.3333333333333,33,0.2377603234841427,0.3691347081537493,BW162,15/03/12,Soay,7349,2,2.0,,,
725,32,29,0.09151729204530601,0.6191561288403156,8,1199.625,29,0.07959146338555967,0.3818856832245364,BY159,8/4/2012,Soay,6488,1,5.0,,,
726,32,17,0.1124950263907563,0.6034413394512934,8,837.625,31,0.1746057033761664,0.35976968011361715,BY159,8/4/2012,Soay,6488,1,5.0,,,
727,32,30,0.07788061290627522,0.6304829515277914,9,958.3333333333335,29,0.05625576670391032,0.3951066114580376,BY159,8/4/2012,Soay,6488,1,5.0,,,
728,32,49,0.05542589856825048,0.6369414643542188,13,1121.4615384615388,49,0.606462074886801,0.37961617524754027,BY159,8/4/2012,Soay,6488,1,5.0,,,
729,32,2,0.09383609795607824,0.6087289401816869,9,1968.0,31,0.19857261438610527,0.36221396621197,BY159,8/4/2012,Soay,6488,1,5.0,,,
730,32,18,0.11522830262966725,0.6060937111226201,12,879.25,31,0.08199473264968456,0.3662256876974938,BY159,8/4/2012,Soay,6488,1,5.0,,,
731,32,13,0.11113172666260823,0.6170072467150807,11,1738.7272727272727,35,0.3076866439973766,0.3843354828225689,BY159,8/4/2012,Soay,6488,1,5.0,,,
732,32,19,0.09821230724238947,0.632748988678395,8,1232.5,29,0.07951353435853048,0.4256611056617409,BY159,8/4/2012,Soay,6488,1,5.0,,,
733,32,1,0.08120280955680807,0.6151388221524436,7,1665.142857142857,31,0.19825362131925975,0.3661511255963515,BY159,8/4/2012,Soay,6488,1,5.0,,,
734,33,40,0.06300548756359617,0.6441543567169848,10,3389.8,51,0.6882752457180548,0.4154874536770796,BO126,26/02/12,Soay,6713,1,4.0,18.5,120.0,175.0
735,33,8,0.06782133564374622,0.6274926137511208,12,1920.583333333333,53,0.7392059320135721,0.3591349968747645,BO126,26/02/12,Soay,6713,1,4.0,18.5,120.0,175.0
736,33,53,0.051410548665394254,0.6489313880653884,15,605.6,45,0.6152600187212998,0.4013479573239246,BO126,26/02/12,Soay,6713,1,4.0,18.5,120.0,175.0
737,33,72,0.06276466995870647,0.6327869634472392,9,1071.888888888889,51,0.6580498710268912,0.3732289962684765,BO126,26/02/12,Soay,6713,1,4.0,18.5,120.0,175.0
738,33,9,0.051879845448642735,0.6329682853779843,12,2385.583333333333,53,0.7448902580122191,0.36348844142739206,BO126,26/02/12,Soay,6713,1,4.0,18.5,120.0,175.0
739,33,59,0.06596332369503716,0.6329217827225069,11,2305.181818181818,53,0.6576878806721921,0.3727046331518021,BO126,26/02/12,Soay,6713,1,4.0,18.5,120.0,175.0
740,33,58,0.057381957703719275,0.6351457165513059,11,1327.1818181818182,51,0.6637845658418167,0.3757736185160676,BO126,26/02/12,Soay,6713,1,4.0,18.5,120.0,175.0
741,33,74,0.057874156007796475,0.6413777006881421,9,2525.333333333333,53,0.69027431613314,0.3912922775038409,BO126,26/02/12,Soay,6713,1,4.0,18.5,120.0,175.0
742,33,11,0.05697403154242911,0.6408300064926443,12,924.6666666666665,47,0.5791440922981117,0.3873049511648303,BO126,26/02/12,Soay,6713,1,4.0,18.5,120.0,175.0
743,33,1,0.10685267881832293,0.6164686033546826,6,3728.333333333334,51,0.67840981746665,0.3698098062441521,BO126,26/02/12,Soay,6713,1,4.0,18.5,120.0,175.0
744,33,10,0.06374351069543828,0.6355909914815825,13,1285.076923076923,53,0.7622888459249614,0.37465631037233865,BO126,26/02/12,Soay,6713,1,4.0,18.5,120.0,175.0
745,33,41,0.04958047672879295,0.64489290674791,9,2337.555555555556,49,0.7200159594894813,0.3931492000349801,BO126,26/02/12,Soay,6713,1,4.0,18.5,120.0,175.0
746,33,60,0.04759823756085271,0.6475647581732544,6,775.6666666666665,51,0.7249607822782155,0.3925882999688417,BO126,26/02/12,Soay,6713,1,4.0,18.5,120.0,175.0
747,33,26,0.05379430640466331,0.6242956275795084,15,2014.0666666666666,53,0.6457400585181635,0.3477942764842594,BO126,26/02/12,Soay,6713,1,4.0,18.5,120.0,175.0
748,33,73,0.06798204346601243,0.6316044953783777,8,2278.5,51,0.6661017405535528,0.3729022198514628,BO126,26/02/12,Soay,6713,1,4.0,18.5,120.0,175.0
749,33,25,0.04543149577445724,0.6403839529500364,11,1328.6363636363635,53,0.6312363890888105,0.3752215252704263,BO126,26/02/12,Soay,6713,1,4.0,18.5,120.0,175.0
750,33,27,0.05392597801504053,0.6285190859984243,14,1760.0,53,0.6633383387324824,0.35430338389230315,BO126,26/02/12,Soay,6713,1,4.0,18.5,120.0,175.0
751,34,88,0.06413904400800563,0.6409447750916251,16,858.3125,53,0.657270653076004,0.3919093885309959,BG155,14/02/12,Soay,8359,2,0.0,15.1,113.0,167.0
752,34,25,0.07053904040796592,0.6342435217560319,14,1150.2857142857142,53,0.6143362742664255,0.3814536006928253,BG155,14/02/12,Soay,8359,2,0.0,15.1,113.0,167.0
753,34,89,0.06686963800031583,0.6380956012452601,19,963.6315789473683,53,0.6967055105734483,0.3819031561175307,BG155,14/02/12,Soay,8359,2,0.0,15.1,113.0,167.0
754,34,39,0.0801592750853461,0.6254547908528268,7,1332.142857142857,53,0.6219090644443921,0.3603022526940847,BG155,14/02/12,Soay,8359,2,0.0,15.1,113.0,167.0
755,34,10,0.06281183247069322,0.6517171044047343,9,2221.222222222222,53,0.6647421147792633,0.4410550641829273,BG155,14/02/12,Soay,8359,2,0.0,15.1,113.0,167.0
756,34,1,0.10372945964299222,0.6277808726661387,11,1400.3636363636365,37,0.32801304349850685,0.41475393188265824,BG155,14/02/12,Soay,8359,2,0.0,15.1,113.0,167.0
757,34,37,0.07755919627145826,0.6331639128168379,19,469.4210526315789,53,0.6330618633440285,0.39234975746083306,BG155,14/02/12,Soay,8359,2,0.0,15.1,113.0,167.0
758,34,68,0.12536869117373178,0.6192826545720282,7,994.5714285714287,35,0.3126887054837253,0.4320419182392968,BG155,14/02/12,Soay,8359,2,0.0,15.1,113.0,167.0
759,34,12,0.045657434441168966,0.6516159295548554,10,1228.6,53,0.6152405146500239,0.40170437556064986,BG155,14/02/12,Soay,8359,2,0.0,15.1,113.0,167.0
760,34,91,0.07246645430173364,0.643138021364984,7,1530.857142857143,53,0.5782723202245721,0.4105284576163506,BG155,14/02/12,Soay,8359,2,0.0,15.1,113.0,167.0
761,34,90,0.048270741028159966,0.6454143144994178,16,1353.5,53,0.6809209684045792,0.3897674145326048,BG155,14/02/12,Soay,8359,2,0.0,15.1,113.0,167.0
762,34,52,0.04559381914284464,0.6577331569052332,12,914.4166666666665,53,0.6318123005541489,0.423282268613906,BG155,14/02/12,Soay,8359,2,0.0,15.1,113.0,167.0
763,34,51,0.07757605756792346,0.6249725211385215,12,1413.083333333333,53,0.6733916499947574,0.3662097642957167,BG155,14/02/12,Soay,8359,2,0.0,15.1,113.0,167.0
764,34,26,0.0521728065073598,0.6519834037375585,10,817.2,53,0.5895054206900778,0.4081833808006989,BG155,14/02/12,Soay,8359,2,0.0,15.1,113.0,167.0
765,34,53,0.11047086575909268,0.622638478787423,14,1054.0714285714287,35,0.3294606962961857,0.4185620271849437,BG155,14/02/12,Soay,8359,2,0.0,15.1,113.0,167.0
766,34,2,0.06963954956271927,0.6451761958330977,8,861.125,53,0.6566097631242374,0.4084790769110759,BG155,14/02/12,Soay,8359,2,0.0,15.1,113.0,167.0
767,35,123,0.09039235278819358,0.6407909875124868,4,1690.25,39,0.17355776094806225,0.44690845456703,AR076,10/4/2012,Soay,5130,1,9.0,,,
768,35,122,0.07896261820175156,0.6481323018591878,9,937.1111111111113,43,0.37135017757505867,0.4575470054236836,AR076,10/4/2012,Soay,5130,1,9.0,,,
769,35,56,0.0641129450940412,0.6529600976753673,6,1857.333333333333,41,0.3256891635637929,0.4421378876172336,AR076,10/4/2012,Soay,5130,1,9.0,,,
770,35,59,0.09421914081220563,0.6376905628241125,11,638.1818181818181,37,0.18807952618611032,0.4454422209893811,AR076,10/4/2012,Soay,5130,1,9.0,,,
771,35,108,0.07519344921871912,0.6507398903900946,5,857.6,41,0.3430518284445887,0.4628769838506779,AR076,10/4/2012,Soay,5130,1,9.0,,,
772,35,44,0.06240832418922376,0.6522594167772828,9,823.6666666666665,53,0.5376612107834247,0.43448554299825015,AR076,10/4/2012,Soay,5130,1,9.0,,,
773,35,17,0.10158303780530356,0.6300371458118965,14,690.8571428571429,37,0.20383589823949716,0.4263954546641727,AR076,10/4/2012,Soay,5130,1,9.0,,,
774,35,73,0.10205273000491527,0.6318924480888899,9,520.8888888888888,35,0.12238030838273155,0.4414750016098231,AR076,10/4/2012,Soay,5130,1,9.0,,,
775,35,121,0.0732039608642211,0.6511148690185165,8,558.875,53,0.4772958203249788,0.4614883015035359,AR076,10/4/2012,Soay,5130,1,9.0,,,
776,35,2,0.0710573314884046,0.6461029791435442,11,1014.3636363636364,45,0.3959921743098426,0.4298706702970422,AR076,10/4/2012,Soay,5130,1,9.0,,,
777,35,58,0.0972171627254966,0.6302225497909981,12,816.25,39,0.3140973072250796,0.4100296847700983,AR076,10/4/2012,Soay,5130,1,9.0,,,
778,35,1,0.05804196404173573,0.6482716229191797,13,1115.3846153846157,49,0.5323330628422235,0.4123274038933653,AR076,10/4/2012,Soay,5130,1,9.0,,,
779,35,72,0.09392532925394792,0.6361316620410206,10,904.7,35,0.06251830851534253,0.437136645217103,AR076,10/4/2012,Soay,5130,1,9.0,,,
780,35,57,0.10011704660756797,0.63658275640049,11,669.1818181818181,35,0.10329236376520257,0.4549973381367721,AR076,10/4/2012,Soay,5130,1,9.0,,,
781,35,15,0.08438404735726629,0.6390553248316573,8,880.625,37,0.23095169379264896,0.4294803734739347,AR076,10/4/2012,Soay,5130,1,9.0,,,
782,35,18,0.09321087512738002,0.6405488195566824,10,722.2,37,0.22154478308077946,0.4585647529909914,AR076,10/4/2012,Soay,5130,1,9.0,,,
783,35,84,0.1091329568185897,0.6216608563312567,6,1281.3333333333333,35,0.15915357719719042,0.41432123097659984,AR076,10/4/2012,Soay,5130,1,9.0,,,
784,35,70,0.1279278326964822,0.614768207717989,10,837.3,35,0.12350411309778847,0.4259184862203738,AR076,10/4/2012,Soay,5130,1,9.0,,,
785,35,110,0.07640553658151,0.6450550204324781,8,380.25,45,0.4219756007457725,0.4257953529320033,AR076,10/4/2012,Soay,5130,1,9.0,,,
786,35,16,0.07584657251877061,0.6471163219153065,13,1024.923076923077,39,0.24575331607930145,0.44628477761644986,AR076,10/4/2012,Soay,5130,1,9.0,,,
787,35,71,0.06487790566443112,0.6537199340593853,6,706.5,49,0.5224443078877655,0.4519912361103623,AR076,10/4/2012,Soay,5130,1,9.0,,,
788,35,43,0.1021735433354446,0.6364485650834579,7,1098.4285714285713,37,0.13894442040758131,0.4474930992872846,AR076,10/4/2012,Soay,5130,1,9.0,,,
789,35,30,0.0683757981757479,0.6351907978577027,8,549.875,51,0.5184651491651031,0.3814820185318691,AR076,10/4/2012,Soay,5130,1,9.0,,,
790,35,107,0.0616626349880164,0.6567891671062547,9,833.2222222222223,51,0.4889179838069138,0.4559407520426911,AR076,10/4/2012,Soay,5130,1,9.0,,,
791,35,55,0.05620214491257012,0.6556229057720797,11,688.0,53,0.4969638668837864,0.4347070449400761,AR076,10/4/2012,Soay,5130,1,9.0,,,
792,35,42,0.06002583459614421,0.6530000456545058,12,753.0833333333335,51,0.4602329070078658,0.4368946688891287,AR076,10/4/2012,Soay,5130,1,9.0,,,
