,Sheep,Image,Entropy
2698,110,31,0.610824945608331
2699,110,62,0.6220475077337743
2700,110,32,0.6010308690790227
2701,110,124,0.6059655749878551
2702,110,138,0.6087852431590429
2703,110,60,0.6169012231806317
2704,110,78,0.6000762248531654
2705,110,140,0.6144661942019656
2706,110,106,0.6168823196541202
2707,110,107,0.6132830790802466
2708,110,122,0.6116601302997651
2709,110,1,0.6183242565587381
2710,110,63,0.627632547767558
2711,110,110,0.616564992220568
2712,110,91,0.6083123555558951
2713,110,35,0.6195058007109263
2714,110,4,0.6141047119947564
2715,110,2,0.6207553577777409
2716,110,16,0.6122598599407083
2717,110,5,0.6034329402495581
2718,111,139,0.6442238936361345
2719,111,50,0.6270813842678018
2720,111,81,0.6315855306182308
2721,111,49,0.6069976428743089
2722,111,63,0.6155617200070389
2723,111,33,0.6337872700403405
2724,111,48,0.6378630755695458
2725,111,94,0.619463741545975
2726,111,35,0.6189128506582904
2727,111,110,0.6279310699303131
2728,111,126,0.6348128112165329
2729,111,51,0.6332936403794562
2730,111,93,0.6320894006129497
2731,111,62,0.6286391079977979
2732,111,36,0.6289560557886249
2733,111,107,0.6157190001462101
2734,111,2,0.6315591981085584
2735,111,141,0.6323596196245506
2736,111,47,0.6283056039627894
2737,111,4,0.6116907708239425
2738,111,66,0.6293862053338144
2739,111,21,0.62274064665956
2740,111,80,0.6376601638660535
2741,111,125,0.6193431091176935
2742,111,111,0.6304458142101672
2743,111,108,0.6327960468212088
2744,111,142,0.6252200149866969
2745,111,79,0.6176416497638479
2746,111,5,0.6353740457873283
2747,111,138,0.6325215823422814
2748,111,17,0.632216404911616
2749,111,77,0.6195918825335727
2750,111,124,0.6246256986855532
2751,111,3,0.6291451586244405
2752,111,19,0.6419699742834579
2753,111,20,0.6314574039764705
2754,111,6,0.6382800710952075
2755,111,123,0.620062936088864
2756,111,32,0.6332410295220906
2757,111,109,0.5998290606401528
2758,111,96,0.628054981438809
2759,111,64,0.621321639801659
2760,111,34,0.6262290487710402
2761,111,1,0.6202579868759657
2762,111,78,0.6369255532338101
2763,111,92,0.6319770263525996
2764,111,127,0.6259651273255351
2765,111,95,0.6216587652176492
2766,111,140,0.6182177222942953
2767,111,18,0.6180731141010266
2768,111,65,0.6325889867301548
2769,112,2,0.6106577516162933
2770,112,3,0.5970976992312746
2771,112,1,0.6153225407306988
2772,112,48,0.6159933573533825
2773,112,141,0.6124330473443559
2774,112,140,0.6254495746589601
2775,112,93,0.6232902489451182
2776,112,92,0.6239248736696444
2777,112,126,0.6227385630190096
2778,112,18,0.6090858951219547
2779,112,124,0.6247775186644147
2780,112,107,0.6004850769007288
2781,112,63,0.62314837377441
2782,112,122,0.6063782873907526
2783,112,19,0.6119372112996175
2784,112,77,0.6154403041138332
2785,112,49,0.6219834481814648
2786,112,138,0.6366181764197005
2787,112,142,0.61763425675514
2788,112,139,0.5991944773630857
2789,112,46,0.63240458494378
2790,112,64,0.6206733191386454
2791,112,76,0.5961207562448831
2792,112,31,0.6225162019718569
2793,112,20,0.6134675966928036
2794,112,34,0.594251390388814
2795,112,16,0.6133869621744845
2796,112,106,0.6187609113401751
2797,112,78,0.6057749795460985
2798,112,80,0.6091172718036937
2799,112,61,0.6185627002289422
2800,112,123,0.6088213941426905
2801,112,110,0.6030659504959116
2802,112,95,0.622299277397089
2803,112,125,0.6001221917430426
2804,112,17,0.6266193778448272
2805,112,121,0.6245821123659729
2806,112,108,0.6104632002918278
2807,112,91,0.617944954885498
2808,112,79,0.6252657266062123
2809,112,5,0.5871879418560302
2810,112,32,0.6085919044897627
2811,112,47,0.605728476717585
2812,112,33,0.6260856843327902
2813,112,109,0.6136117298680173
2814,112,50,0.6173971424202132
2815,112,35,0.6145293957304676
2816,113,121,0.6411035966408791
2817,113,106,0.6348335192908746
2818,113,18,0.6239404211602201
2819,113,107,0.6252717215131531
2820,113,91,0.6312262806378248
2821,113,60,0.639967294734093
2822,113,78,0.6322444672707489
2823,113,47,0.6354978833749874
2824,113,108,0.6305602541903849
2825,113,90,0.6398551835833247
2826,113,31,0.6364128032679488
2827,113,93,0.6224549716368708
2828,113,63,0.6285096477178183
2829,113,2,0.6332959691533768
2830,113,5,0.6207547914399736
2831,113,123,0.6275708056573774
2832,113,137,0.6347264483765341
2833,113,4,0.6262685703843522
2834,113,32,0.6307467998219798
2835,113,19,0.6369116662118928
2836,113,3,0.6293099850698353
2837,113,45,0.6417918018532875
2838,113,1,0.6355433493473037
2839,113,77,0.6320842076310119
2840,113,48,0.6338364124940039
2841,113,138,0.6321708702780394
2842,113,89,0.6404231574249996
2843,113,46,0.6352002386030852
2844,113,17,0.6440595209957558
2845,113,62,0.6494124271197141
2846,113,75,0.6352349042467368
2847,113,59,0.6396810892817438
2848,113,135,0.6435523490923836
2849,113,124,0.638420915697329
2850,113,76,0.6279124083456548
2851,113,34,0.6367342424503111
2852,113,92,0.6348710084157478
2853,113,16,0.6315122301637119
2854,113,109,0.6339437345883784
2855,113,122,0.6394341227877873
2856,113,136,0.6419441093680213
2857,113,64,0.6301322199238024
2858,113,33,0.635173572303251
2859,113,110,0.6322488041200508
2860,113,61,0.639958931013924
2861,114,122,0.6498530910363542
2862,114,124,0.6477769199675925
2863,114,136,0.6367957930211425
2864,114,31,0.6369938254932656
2865,114,63,0.6269504119771534
2866,114,80,0.6475908050082351
2867,114,92,0.6324228929679772
2868,114,110,0.6297233114997982
2869,114,64,0.6358587296712233
2870,114,123,0.650410643635549
2871,114,49,0.6386748371373248
2872,114,32,0.6380524528026587
2873,114,76,0.6376591315665712
2874,114,48,0.6370459729625308
2875,114,46,0.6357801897999127
2876,114,17,0.6396286455496678
2877,114,95,0.6373378510073369
2878,114,5,0.6386183553699868
2879,114,20,0.6466589319646817
2880,114,108,0.6378053982263752
2881,114,3,0.6319562888017943
2882,114,2,0.6120683891004429
2883,114,93,0.6395205709571525
2884,114,94,0.6407972248076442
2885,114,139,0.6339727720807954
2886,114,140,0.6331546089994522
2887,114,33,0.6435950670876058
2888,114,106,0.6305413041530803
2889,114,50,0.6389092229456118
2890,114,19,0.6537695573002518
2891,114,109,0.6320395947622475
2892,114,138,0.6221000602315692
2893,114,91,0.646593437234128
2894,114,4,0.6432496978441207
2895,114,18,0.6467287081639783
2896,114,121,0.6472070900783081
2897,114,62,0.6365450931914907
2898,114,16,0.6450102926481223
2899,114,1,0.6334084596077507
2900,114,35,0.6361248968125742
2901,114,61,0.6375413641691323
2902,114,79,0.6358483529283234
2903,114,125,0.6472317755752173
2904,114,47,0.6316631990626562
2905,114,34,0.6326823645450531
2906,114,77,0.644689824520509
2907,114,78,0.6409096403014591
2908,115,139,0.6232417885879915
2909,115,76,0.6258513765956641
2910,115,79,0.614664970196811
2911,115,78,0.619112379895709
2912,115,65,0.6248944029092307
2913,115,48,0.6203107887080739
2914,115,91,0.631953972856047
2915,115,17,0.631354814629826
2916,115,20,0.624324974062364
2917,115,35,0.6254447455548661
2918,115,4,0.6284792632901431
2919,115,94,0.6262210214541708
2920,115,64,0.6293454371635558
2921,115,50,0.6257996530147436
2922,115,31,0.6214720754948944
2923,115,80,0.640113443396152
2924,115,110,0.62785979518238
2925,115,16,0.6233502122090359
2926,115,5,0.6239770885021467
2927,115,111,0.6202951157870935
2928,115,140,0.6301700814929119
2929,115,18,0.631622642137571
2930,115,92,0.6370378134099248
2931,115,2,0.6208292088679865
2932,115,1,0.6385240427997678
2933,115,95,0.623759409441057
2934,115,106,0.6279993643743051
2935,115,107,0.6391117069032232
2936,115,124,0.6180560959356582
2937,115,109,0.6247214794790115
2938,115,77,0.6226451289258776
2939,115,61,0.6426038419510094
2940,115,62,0.6179045165991737
2941,115,121,0.6269525858891363
2942,115,46,0.6210018786916044
2943,115,32,0.626290256921634
2944,115,19,0.629839856385684
2945,115,33,0.6340816666803606
2946,115,93,0.6306198772501064
2947,115,123,0.630868033701067
2948,115,138,0.6389400035019704
2949,115,3,0.6270573006776712
2950,115,49,0.636110324221399
2951,115,137,0.6248853729938292
2952,115,63,0.6251154199046933
2953,115,122,0.6140468975867037
2954,115,47,0.636240120859634
2955,115,136,0.6250797272420809
2956,115,34,0.6388566948452423
2957,115,108,0.6389758617946459
2958,115,125,0.6349423948287978
2959,116,78,0.6350055698930899
2960,116,30,0.6247125146373943
2961,116,18,0.6328461407382145
2962,116,137,0.6368155088496621
2963,116,122,0.6297570638834803
2964,116,123,0.6220824067756574
2965,116,106,0.6286313386945492
2966,116,93,0.6418202939619226
2967,116,108,0.6426752120141872
2968,116,104,0.628915044815008
2969,116,92,0.6209357974395731
2970,116,3,0.6387787253524602
2971,116,45,0.6394484969294196
2972,116,47,0.6289533552755313
2973,116,61,0.623044900406073
2974,116,29,0.6232027613879736
2975,116,63,0.6216641423917864
2976,116,91,0.6267299845722101
2977,116,60,0.624935960266381
2978,116,16,0.6426151093075356
2979,116,107,0.6217897464294154
2980,116,62,0.6378031126923864
2981,116,120,0.6216908626632511
2982,116,48,0.644823523592882
2983,116,14,0.6386164909612941
2984,116,33,0.6320212176890524
2985,116,2,0.621381227008148
2986,116,1,0.6062279249527074
2987,116,90,0.6243576426019768
2988,116,135,0.6176768361625672
2989,116,119,0.6287341177077708
2990,116,136,0.6288483794876542
2991,116,32,0.6222968256724397
2992,116,121,0.6355928735181509
2993,116,77,0.6247803578302558
2994,116,134,0.6410563273008449
2995,116,75,0.6202375352908353
2996,116,138,0.6276100584721376
2997,116,59,0.6256517826164714
2998,116,44,0.6353080889068671
2999,116,76,0.624641455751746
3000,116,46,0.625101363491684
3001,116,15,0.6346319966640648
3002,116,74,0.6350867025654716
3003,116,17,0.6283310106712594
3004,116,31,0.6255279691241804
3005,116,105,0.6300379570467791
3006,117,119,0.6129417003164493
3007,117,34,0.6289508614292916
3008,117,90,0.6166558747801433
3009,117,123,0.6261541718796915
3010,117,33,0.6237716708468226
3011,117,136,0.6208704234681461
3012,117,63,0.6312901694655404
3013,117,64,0.62106364177775
3014,117,47,0.6028042007806005
3015,117,4,0.6212037197260172
3016,117,49,0.6246985629393244
3017,117,76,0.602137981647848
3018,117,46,0.6202118907476581
3019,117,104,0.6414510917746806
3020,117,91,0.6393653076335521
3021,117,121,0.6368026584232671
3022,117,48,0.6220505252728408
3023,117,62,0.6144905281112052
3024,117,17,0.6108109795072789
3025,117,122,0.6237004726172931
3026,117,61,0.6113454069169229
3027,117,106,0.6174997732284213
3028,117,88,0.6092409542016928
3029,117,105,0.6173006663350079
3030,117,133,0.614558743819055
3031,117,92,0.6209131072935887
3032,117,5,0.6270303704259803
3033,117,20,0.6279630916448957
3034,117,31,0.5745263496828392
3035,117,89,0.6043306000197883
3036,117,107,0.6375857772804907
3037,117,16,0.6006740664908666
3038,117,19,0.6203284567178469
3039,117,135,0.617450170128953
3040,117,120,0.6181451799905486
3041,117,134,0.6181211780112068
3042,117,45,0.6285366744332366
3043,117,3,0.6115649379056285
3044,118,48,0.6481029555058706
3045,118,72,0.617766762527513
3046,118,30,0.6256647333036287
3047,118,73,0.6272360778527262
3048,118,61,0.6341886461425273
3049,118,103,0.6099926018401585
3050,118,45,0.6330443752387815
3051,118,88,0.6261304025878299
3052,118,17,0.634179046663941
3053,118,99,0.634334741064032
3054,118,18,0.6164934594623417
3055,118,114,0.6156527401560055
3056,118,4,0.6250111407871647
3057,118,130,0.637152326359053
3058,118,16,0.6228572670487604
3059,118,44,0.6235793571411414
3060,118,87,0.6076441484608404
3061,118,19,0.6212010918045533
3062,118,15,0.645705091486674
3063,118,47,0.6011259174826763
3064,118,116,0.6436721037850925
3065,118,32,0.6293979241172314
3066,118,129,0.6246609159601145
3067,118,46,0.6318090266452272
3068,118,75,0.6248464671735785
3069,118,31,0.6170114996119584
3070,118,100,0.627978853147468
3071,118,117,0.6267774035297096
3072,118,131,0.6333124049741113
3073,118,101,0.6205153993010867
3074,118,60,0.6453173073887132
3075,118,74,0.6439893152470302
3076,118,115,0.6208961003877477
3077,119,52,0.6324663912888626
3078,119,93,0.6247164119621218
3079,119,13,0.6264393268574693
3080,119,1,0.6474426694093625
3081,119,63,0.6288350963971578
3082,119,66,0.6306722703706948
3083,119,50,0.6268696261174603
3084,119,80,0.6273572558716922
3085,119,119,0.6252313936427591
3086,119,120,0.6229909079136002
3087,119,25,0.6416117928796872
3088,119,39,0.6319842390786585
3089,119,107,0.6360049702745072
3090,119,106,0.6226383212423305
3091,119,26,0.636488871027553
3092,119,67,0.627966735094496
3093,119,15,0.6254862071154894
3094,119,121,0.6322050726159472
3095,119,51,0.6237772475965657
3096,119,27,0.6320135421242764
3097,119,64,0.6232449085852907
3098,120,48,0.612950994514952
3099,120,122,0.6187221545591011
3100,120,62,0.6164530858801462
3101,120,107,0.6103447487306438
3102,120,36,0.6072113034558555
3103,120,136,0.621540065757476
3104,120,79,0.6005139705427377
3105,120,34,0.6090631087453846
3106,120,5,0.6244233053826685
3107,120,123,0.6278837014201402
3108,120,4,0.5966473186813055
3109,120,106,0.6047213642947351
3110,120,16,0.6088815050975331
3111,120,95,0.6081654796865512
3112,120,17,0.6144680281917538
3113,120,31,0.6177204048818913
3114,120,108,0.6065820049375836
3115,120,32,0.6137005515215466
3116,120,20,0.60886886540704
3117,120,109,0.6178767279165313
3118,120,124,0.6141365270067544
3119,120,135,0.6083027396475258
3120,120,138,0.6053716734066245
3121,120,35,0.6214346561794832
3122,120,61,0.5998035472942014
3123,120,3,0.6252041873672723
3124,120,81,0.616018246644296
3125,120,1,0.6143671280283662
3126,120,121,0.6118824923322939
3127,120,50,0.6245695793077576
3128,120,120,0.6016597531972331
3129,120,63,0.6136746038126699
3130,120,105,0.5983381375246845
3131,120,33,0.6314831810377124
3132,120,65,0.6067800887400085
3133,120,93,0.6012912990216115
3134,120,49,0.6054504674807857
3135,120,2,0.6236328447590074
3136,120,78,0.6055187754303544
3137,120,80,0.6039733583610961
3138,120,18,0.597992964524684
3139,120,137,0.6038852941092369
3140,120,96,0.6089253293682845
3141,120,47,0.5882325099283334
3142,120,139,0.6205249303332073
3143,120,19,0.5943772755625746
3144,120,77,0.6040318586166942
3145,121,16,0.6356589342184393
3146,121,35,0.6480453727219845
3147,121,140,0.639283640260628
3148,121,20,0.6375922749147818
3149,121,91,0.6456986503155817
3150,121,137,0.6400511030655016
3151,121,122,0.6334439640625229
3152,121,139,0.6408813664245188
3153,121,32,0.6387767498328811
3154,121,138,0.6347467816005053
3155,121,64,0.6306915424391845
3156,121,65,0.6405631576404511
3157,121,17,0.6296569723126344
3158,121,47,0.6444281820074067
3159,121,5,0.6331816049417047
3160,121,31,0.6196553411062178
3161,121,33,0.6323647287214491
3162,121,48,0.6443765635464397
3163,121,61,0.6169643379630115
3164,121,3,0.6476795385364327
3165,121,108,0.6382779805229141
3166,121,109,0.6382118014611224
3167,121,94,0.6328792140580324
3168,121,80,0.6422457051524553
3169,121,95,0.6407051970908089
3170,121,63,0.6248742482300002
3171,121,49,0.643366034555187
3172,121,121,0.6318491219321664
3173,121,106,0.6411655808496817
3174,121,77,0.6287352527214161
3175,121,4,0.6479777664298102
3176,121,136,0.6396700859821224
3177,121,19,0.6380194713084486
3178,121,18,0.643286080536491
3179,121,78,0.634617758438325
3180,121,76,0.6409346544597707
3181,121,34,0.6412179678330454
3182,121,62,0.6229115649234099
3183,121,93,0.6444106395628939
3184,121,79,0.6355865700847525
3185,121,92,0.6272594917127216
3186,121,2,0.6369881656614633
3187,121,46,0.6434448345557584
3188,122,4,0.623860985227676
3189,122,139,0.6257431998575986
3190,122,122,0.6247628439526328
3191,122,123,0.6276493622368696
3192,122,92,0.6334132873367958
3193,122,91,0.6253334113811273
3194,122,35,0.6366527657604875
3195,122,47,0.6257226740020971
3196,122,31,0.629275305301968
3197,122,109,0.6329645963944652
3198,122,125,0.6330746709070633
3199,122,121,0.6317872890178484
3200,122,50,0.6291675016074298
3201,122,77,0.6224416583384169
3202,122,107,0.6380762798011058
3203,122,2,0.6262278401767138
3204,122,48,0.6374623135471487
3205,122,1,0.6115017524674604
3206,122,49,0.6275388292809574
3207,122,61,0.6119029799389948
3208,122,34,0.6286798718493785
3209,122,33,0.6359946055515424
3210,122,124,0.6341944563337243
3211,122,106,0.6392305274695789
3212,122,79,0.6137865022736424
3213,122,138,0.6239873589652223
3214,122,136,0.6245324594281341
3215,122,110,0.6408887739661399
3216,122,95,0.6309209666382125
3217,122,63,0.6324471145494527
3218,122,5,0.6381655059035567
3219,122,76,0.6360107296207343
3220,122,3,0.6255348645188454
3221,122,140,0.6352482978968389
3222,122,78,0.6208887515567425
3223,122,80,0.6304728451919782
3224,122,32,0.6269858703220206
3225,122,19,0.6372473493913503
3226,122,93,0.6235492093314332
3227,122,137,0.6255530955904458
3228,122,16,0.6205434202183984
3229,122,108,0.6340726916609598
3230,122,20,0.6278720275136849
3231,122,46,0.63645916611921
3232,122,17,0.6213097014001485
3233,122,94,0.6295890084742967
3234,122,18,0.6316306403847727
3235,123,139,0.6334052468349122
3236,123,123,0.6325426328637951
3237,123,105,0.6112531671062756
3238,123,48,0.6328853273703663
3239,123,137,0.6360812515503778
3240,123,74,0.6294840705537015
3241,123,93,0.6330102138005449
3242,123,33,0.6280190955106522
3243,123,136,0.6381560370216093
3244,123,44,0.627893959417545
3245,123,138,0.6233031662972548
3246,123,45,0.6336290138983545
3247,123,47,0.6337509898160488
3248,123,108,0.6347965196892351
3249,123,75,0.6341018014683951
3250,123,94,0.6261826400614374
3251,123,76,0.6360154052565119
3252,123,90,0.6218375030289924
3253,123,77,0.6367452511859282
3254,123,17,0.6225329704391089
3255,123,59,0.6170258883846214
3256,123,5,0.6249489924087859
3257,123,79,0.6229049199711951
3258,123,16,0.6287537416810018
3259,123,32,0.6215782264063681
3260,123,4,0.6282852074223443
3261,123,122,0.6350612093960678
3262,123,2,0.62722132024379
3263,123,62,0.6358736381808336
3264,123,91,0.6348487105527489
3265,123,107,0.6311319301701186
3266,123,120,0.6325287923501511
3267,123,63,0.6313608153476796
3268,123,46,0.6395939347954873
3269,123,106,0.6262306555449381
3270,123,31,0.6273625028486904
3271,123,78,0.6382385919721807
3272,123,3,0.6223589741171809
3273,123,92,0.6318753220164655
3274,123,61,0.630337620409589
3275,123,135,0.6346709216616823
3276,123,124,0.6286568707107163
3277,123,121,0.6280132231685529
3278,123,109,0.6343263881363712
3279,123,60,0.6209607651946278
3280,123,1,0.6287738076367336
3281,124,2,0.6174621905019345
3282,124,64,0.6175090317190448
3283,124,67,0.6118445510594217
3284,124,39,0.61393590177675
3285,124,52,0.6176727608597878
3286,124,50,0.6212393973050754
3287,124,27,0.6130117522685299
3288,124,82,0.6014971544881944
3289,124,13,0.6215695961727502
3290,124,79,0.618639802485399
3291,124,51,0.6208743856021244
3292,124,80,0.6249079425454398
3293,124,66,0.6257722003320294
3294,124,15,0.6149026107403205
3295,124,38,0.6045498893372772
3296,124,65,0.6054524723257823
3297,125,4,0.5878366680730643
3298,125,15,0.6068473385209706
3299,125,32,0.6010387324723614
3300,125,48,0.6052563521971646
3301,125,101,0.5986448644925456
3302,125,3,0.5945364105140332
3303,125,89,0.5671729518715338
3304,125,103,0.5914456291583667
3305,125,45,0.5959380451817422
3306,125,115,0.5805880544375532
3307,125,16,0.6092545333127201
3308,125,131,0.5989844288615203
3309,125,100,0.6125160965777587
3310,125,61,0.5786115734446118
3311,125,30,0.5963730168977841
3312,125,59,0.6061008408324438
3313,125,19,0.6012531606371223
3314,125,129,0.6143650357256933
3315,125,62,0.5747226582338797
3316,125,60,0.6032971471829274
3317,125,102,0.595868515215547
3318,125,117,0.6113125185267374
3319,125,87,0.5892694720661285
3320,125,44,0.6082951894086386
3321,125,2,0.5837686672522449
3322,125,130,0.607733685191686
3323,125,46,0.6003273095009789
3324,125,63,0.5938306035750052
3325,125,17,0.6041379464670611
3326,126,11,0.6001696363587339
3327,126,72,0.5900816727360821
3328,126,1,0.5934262126821279
3329,126,73,0.60951972548605
3330,126,76,0.6150257065959572
3331,126,74,0.6099889792001414
3332,126,47,0.5856498908667291
3333,127,20,0.5847729604174599
3334,127,16,0.6188891792400948
3335,127,64,0.6077217860298059
3336,127,79,0.6348507729987436
3337,127,107,0.625186547631452
3338,127,65,0.6226456775082806
3339,127,5,0.5707677481448281
3340,127,2,0.6101322081106302
3341,127,108,0.6172353750699628
3342,127,123,0.6074480427373063
3343,127,4,0.5586285506062709
3344,127,106,0.5578986781581663
3345,127,63,0.5941631602221129
3346,127,110,0.6397258915216121
3347,127,3,0.5555052689181641
3348,127,124,0.5994368297085867
3349,127,136,0.623789428688941
3350,127,121,0.5966402886346223
3351,127,122,0.6205968911377991
3352,127,92,0.6249234509466628
3353,127,77,0.6091316079211899
3354,127,78,0.6209675194714435
3355,127,80,0.5792760664997213
3356,127,95,0.6243669670626437
3357,127,76,0.5873926018912282
3358,127,140,0.5987672925324949
3359,127,32,0.587144465285367
3360,127,48,0.6018539074149853
3361,127,91,0.639702536989303
3362,127,46,0.6024709799612111
3363,127,19,0.5970678558428668
3364,127,94,0.6420607298259775
3365,127,93,0.6254460292683798
3366,127,18,0.5819625336447048
3367,127,109,0.5923036280930557
3368,127,31,0.6060696016364395
3369,127,1,0.6158538475531128
3370,127,137,0.6110097211867558
3371,127,62,0.6297250598379496
3372,127,33,0.6145266553538389
3373,127,47,0.6009805379346284
3374,127,139,0.6231461501363322
3375,127,61,0.6244274999247442
3376,127,17,0.5946799277272206
3377,127,138,0.6034778569340207
3378,127,35,0.6182935548762891
3379,128,110,0.6104707111280276
3380,128,50,0.6339956274617017
3381,128,20,0.6318116972945899
3382,128,4,0.626123170669682
3383,128,123,0.6295265278203557
3384,128,91,0.630287585316204
3385,128,63,0.644282294337762
3386,128,49,0.6369426189310368
3387,128,125,0.6396657015726006
3388,128,31,0.615830160348878
3389,128,139,0.6262887794398723
3390,128,33,0.6218645696777563
3391,128,94,0.6256563701483262
3392,128,3,0.6098073078515036
3393,128,2,0.6242020381001767
3394,128,92,0.6249511891827801
3395,128,46,0.629449112210993
3396,128,32,0.6186484382463622
3397,128,107,0.6387400242925153
3398,128,1,0.6101040405286815
3399,128,34,0.6334009928386288
3400,128,108,0.6358321556643128
3401,128,124,0.6349910598244568
3402,128,80,0.6314263017322064
3403,128,17,0.643105348760402
3404,128,47,0.6278149268885074
3405,128,93,0.628864363079628
3406,128,19,0.6295459167352492
3407,128,137,0.6096463024948731
3408,128,5,0.5846698397421191
3409,128,62,0.6370029779537129
3410,128,16,0.6230436913098022
3411,128,95,0.6211097607978032
3412,128,76,0.6335013556870897
3413,128,61,0.6265819688523753
3414,128,65,0.6160038138422843
3415,128,106,0.622596114101172
3416,128,121,0.6286377444341615
3417,128,48,0.6409806674923769
3418,128,78,0.5976860168098663
3419,128,18,0.6343722505965181
3420,128,138,0.6343877329190668
3421,128,77,0.6343474942542051
3422,128,64,0.6288335356890987
3423,128,109,0.6306232813329833
3424,128,35,0.6216190880082333
3425,128,136,0.6383698915839326
3426,128,140,0.6206435170173301
3427,128,122,0.6368903266789296
3428,129,31,0.61558431758616
3429,129,110,0.6293462148107463
3430,129,61,0.6259126244877702
3431,129,92,0.6175285795519285
3432,129,124,0.637241307861665
3433,129,78,0.630835811158666
3434,129,125,0.6338849339556337
3435,129,136,0.621216166746175
3436,129,137,0.6381596157487597
3437,129,122,0.6125314854871202
3438,129,65,0.6261402909052788
3439,129,76,0.5897413235207275
3440,129,35,0.6133138001733585
3441,129,108,0.6005324216913985
3442,129,46,0.6181733358130639
3443,129,48,0.6208958371672344
3444,129,94,0.6097970235022797
3445,129,95,0.6168111217245549
3446,129,5,0.6234274513964715
3447,129,139,0.6347682096965623
3448,129,49,0.623413123726
3449,129,50,0.6258500508380572
3450,129,17,0.5922743214109567
3451,129,3,0.6236062352974132
3452,129,106,0.588442447532831
3453,129,63,0.6305085627200578
3454,129,77,0.6206561036693391
3455,129,107,0.6184281644476034
3456,129,19,0.6090709003538682
3457,129,2,0.6110926210344579
3458,129,1,0.5980178179741649
3459,129,138,0.6376224807918124
3460,129,121,0.6219499382504408
3461,129,140,0.5953239224031485
3462,129,18,0.5909398956208064
3463,129,33,0.619920161287737
3464,129,34,0.614579838457163
3465,129,16,0.5475090904348718
3466,129,91,0.6194878692742434
3467,129,62,0.6269757433899815
3468,129,20,0.5817781218032391
3469,129,80,0.6342939771376077
3470,129,123,0.6330900668227747
3471,129,109,0.6299780243298756
3472,129,93,0.6259393964747743
3473,129,64,0.6404816368385662
3474,129,79,0.6004969955941781
3475,129,32,0.6121123844109452
3476,129,47,0.6146371148212487
3477,130,109,0.6051660198545997
3478,130,138,0.6211261370188532
3479,130,107,0.6026455329243807
3480,130,121,0.6088829186758513
3481,130,4,0.6224762877006502
3482,130,106,0.5984516392212271
3483,130,91,0.5968141961160307
3484,130,16,0.6084823491817446
3485,130,62,0.6057601962316054
3486,130,76,0.6151126881503503
3487,130,108,0.6002298444663002
3488,130,122,0.6108851314412886
3489,130,79,0.617538503866421
3490,130,5,0.6078787668956791
3491,130,139,0.6220258668284178
3492,130,137,0.6054745448569288
3493,130,31,0.5991949000011171
3494,130,124,0.6226537006503099
3495,130,49,0.632579878913783
3496,130,136,0.5866739812606303
3497,130,123,0.5867053450041148
3498,130,110,0.6258182342145424
3499,130,93,0.6003516059442614
3500,130,20,0.6147725776758752
3501,130,61,0.59335042933483
3502,130,65,0.6249538713505066
3503,130,18,0.6058818621296229
3504,130,1,0.629161343122456
3505,130,77,0.6021225611570963
3506,130,63,0.6095995805172035
3507,130,19,0.601596732265006
3508,130,92,0.5960903208735568
3509,130,34,0.6069069453474405
3510,130,94,0.6052795800306687
3511,130,48,0.6232449501899489
3512,130,33,0.620424514985723
3513,130,17,0.6192757591571696
3514,130,2,0.6087281179492299
3515,130,32,0.6045191793985363
3516,130,3,0.5874452771414269
3517,130,125,0.6218234358659775
3518,130,140,0.6180820626891432
3519,130,80,0.5919123848319208
3520,130,64,0.6167364093338301
3521,130,78,0.5974576909225069
3522,130,95,0.5825373907846262
3523,130,47,0.6115028271053797
3524,130,50,0.6093291408301706
3525,130,35,0.6222772373471523
3526,130,46,0.5952669414266487
3527,131,80,0.6055208999858197
3528,131,35,0.5537344614603696
3529,131,20,0.5919717084457292
3530,131,79,0.5770479790581978
3531,131,34,0.5853036936824131
3532,131,3,0.5804094861745586
3533,131,4,0.5630921005241596
3534,131,48,0.6058520900254867
3535,131,18,0.5916495826851607
3536,131,1,0.5697078710748992
3537,131,95,0.5782472916908172
3538,131,76,0.5943849887797448
3539,131,94,0.60022744879433
3540,131,47,0.5797481510052246
3541,131,19,0.6067707628624635
3542,131,64,0.5973573935323524
3543,131,31,0.5946240045300151
3544,131,125,0.5743941204050823
3545,131,137,0.5994558659432492
3546,131,32,0.5751618149210586
3547,131,78,0.6237108205507631
3548,131,49,0.5996298516819251
3549,131,65,0.6082214028433703
3550,131,46,0.5715179030692878
3551,131,62,0.6091883655395527
3552,131,17,0.5826630261234069
3553,131,121,0.5586320535572141
3554,131,110,0.6046327828403713
3555,131,123,0.5782939895288929
3556,131,139,0.6014675827939223
3557,131,140,0.6028141132133915
3558,131,16,0.5520740445003323
3559,131,124,0.5955300313860568
3560,131,92,0.577376060477942
3561,131,50,0.5883867116740801
3562,131,61,0.6077696690807795
3563,131,77,0.6146181849412574
3564,131,122,0.5807289198233727
3565,131,63,0.6149434011900958
3566,131,33,0.5980653999213187
3567,131,138,0.6195856236278529
3568,131,108,0.6208089020017211
3569,131,93,0.5834824487162471
3570,131,5,0.5776605792359388
3571,131,2,0.5530754110895718
3572,131,107,0.6133443866705972
3573,131,136,0.6195031145118656
3574,131,109,0.6278592706180022
3575,131,91,0.5975411320996957
3576,132,50,0.6225125078062577
3577,132,32,0.6152016200698531
