,Sheep,Image,Lacunarity,Entropy,FociCount,FociSize,Scale,Directionality,TissueToSinusoid
355,17,45,0.116555281,0.602275509,7,2199.142857,31,0.149559875,0.348577142
356,17,75,0.149180117,0.58913409,13,1933.384615,29,0.277247657,0.346262119
357,17,109,0.134036807,0.595770645,16,1192.8125,31,0.279424582,0.335512191
358,17,87,0.139450365,0.605886114,15,2119.2,29,0.210908048,0.377709972
359,17,43,0.139499999,0.589082961,9,1685.888889,31,0.136127102,0.344441625
360,17,90,0.171200255,0.581310901,9,2994.333333,29,0.196288308,0.337338363
361,17,30,0.086050987,0.609538758,9,1395.111111,31,0.078261756,0.349636078
362,17,121,0.116511923,0.603334793,4,2100,31,0.186553411,0.34761577
363,17,27,0.117171967,0.604171354,6,2363.166667,31,0.144148224,0.349050575
364,18,69,0.1252893,0.574216519,13,1328,33,0.140635674,0.306035775
365,18,12,0.131400095,0.591406381,20,890.75,35,0.263130525,0.332128278
366,18,68,0.096172383,0.589939419,12,680.3333333,35,0.246672025,0.315313369
367,18,96,0.139252581,0.584348989,15,1367.4,33,0.200931988,0.329801944
368,18,97,0.117593308,0.593489103,13,638.4615385,33,0.19889897,0.338731865
369,18,1,0.118141529,0.589961315,11,2105.181818,35,0.222675643,0.326865147
370,18,95,0.126798908,0.605910624,7,1411.142857,33,0.141242597,0.365495144
371,18,45,0.162518469,0.5766656,7,1150.142857,33,0.241027,0.323965612
372,18,46,0.122568668,0.598276126,7,2346.428571,33,0.255721618,0.348185867
373,18,58,0.113751678,0.591077004,9,1390,31,0.298784675,0.335680894
374,18,24,0.084743309,0.61982153,11,1098,31,0.165885946,0.365287291
375,19,110,0.08330956,0.612570826,8,412.125,33,0.122626852,0.360182345
376,19,111,0.071078738,0.621819402,7,1300.142857,35,0.133540852,0.359418894
377,19,100,0.080551177,0.615577316,7,513.8571429,33,0.186971826,0.361072904
378,19,3,0.074014649,0.630007492,16,569.9375,33,0.256742332,0.37278328
379,19,1,0.071020708,0.630989937,6,589.6666667,33,0.184067201,0.381639024
380,19,6,0.07969262,0.628060113,9,706.1111111,35,0.308830605,0.370707978
381,19,58,0.073939017,0.603210971,5,287.4,29,0.206925551,0.338638793
382,19,30,0.068254741,0.623546839,11,424.2727273,33,0.332251931,0.366104737
383,19,33,0.083849882,0.623366509,9,424.8888889,35,0.310672499,0.367466666
384,19,97,0.090288239,0.618263007,9,720.1111111,35,0.206997886,0.36168078
385,19,31,0.073554369,0.626485775,12,454.3333333,33,0.315502017,0.376644382
386,19,5,0.06758682,0.638469177,12,694.3333333,35,0.252601842,0.388660577
387,19,19,0.06914442,0.626718751,12,622.6666667,33,0.243853456,0.365186474
388,19,86,0.075946555,0.613273618,6,777.3333333,35,0.101995217,0.348788693
389,19,122,0.131030883,0.606463881,5,1424.2,35,0.198630589,0.368327938
390,19,18,0.07195482,0.637473995,8,1091.5,33,0.282974835,0.389515098
391,19,47,0.058405482,0.645219483,3,1220,35,0.295760089,0.398763785
392,19,4,0.075548628,0.623130849,9,526.4444444,35,0.167813964,0.358177263
393,19,44,0.062914022,0.630112441,7,503.5714286,35,0.256607924,0.374249028
394,19,48,0.072360898,0.623193503,8,989.75,35,0.290924418,0.358240035
395,19,59,0.089541137,0.606851199,6,461.3333333,29,0.229334406,0.356187484
396,19,60,0.091732861,0.62673642,8,451.375,31,0.174969412,0.387937445
397,19,70,0.079239697,0.609594645,4,352,31,0.225223491,0.350617901
398,19,2,0.063060041,0.647342022,16,530.1875,33,0.26538197,0.417560931
399,19,20,0.06941806,0.624588589,10,371.7,29,0.274084004,0.370891065
400,19,71,0.065924246,0.628991049,9,430.2222222,33,0.306732265,0.376590889
401,19,84,0.083853459,0.605205918,4,637.75,35,0.125345618,0.34317681
402,19,112,0.072283378,0.63509933,6,778,35,0.131884098,0.390240714
403,19,124,0.076960691,0.622407535,2,661,35,0.214872005,0.362831599
404,19,98,0.075221407,0.621032891,8,479.25,35,0.159308214,0.359477903
405,19,125,0.090414238,0.616263377,6,533.8333333,35,0.196588366,0.356900476
406,19,109,0.085885972,0.608819431,7,472.5714286,33,0.277878967,0.351753302
407,19,85,0.083405254,0.609541133,15,560.0666667,33,0.148431424,0.355371255
408,19,61,0.097842423,0.62453952,6,459.3333333,29,0.154545669,0.383563196
409,19,72,0.063752463,0.647583431,4,328.5,35,0.314673756,0.409399061
410,19,99,0.07750049,0.633495544,12,592.75,35,0.229480511,0.3906009
411,19,46,0.055771609,0.632767658,9,393.8888889,35,0.267028838,0.372791595
412,19,34,0.068229456,0.638554253,10,551.6,37,0.321963776,0.389818514
413,19,87,0.100785345,0.617174573,6,740.6666667,35,0.177600151,0.363460002
414,19,17,0.07633238,0.63326303,10,659.1,33,0.317539671,0.386642453
415,19,123,0.083036937,0.632070691,10,1197.2,35,0.185279078,0.392535174
416,19,45,0.058681907,0.628472531,6,534.1666667,35,0.291304201,0.368697924
417,19,134,0.087334694,0.607599261,8,690,33,0.262381639,0.350267225
418,19,135,0.09338877,0.622352935,8,699.375,33,0.229820333,0.369645001
419,19,73,0.0674434,0.622488175,10,448.3,35,0.319964927,0.355840209
420,20,114,0.091878383,0.628092504,14,1087.285714,33,0.383815097,0.378624018
421,20,102,0.068794949,0.635954761,15,1559.733333,37,0.478920257,0.386875903
422,20,40,0.070205539,0.623410006,11,1308.909091,39,0.575838033,0.356794227
423,20,65,0.055560309,0.629528977,10,705.7,35,0.346766472,0.362384889
424,20,103,0.081336651,0.632699158,8,558.375,33,0.411109716,0.38660694
425,20,1,0.073183747,0.633195186,16,1103.75,39,0.543105684,0.383452192
426,20,90,0.066109025,0.636349433,13,677.8461538,39,0.511977849,0.375925409
427,20,76,0.056350853,0.630007888,11,1195.363636,37,0.495091552,0.363886514
428,20,13,0.090488352,0.62084158,8,2491.75,35,0.397095828,0.373950891
429,20,39,0.092964165,0.621425816,12,1334,37,0.48159861,0.36845534
430,20,89,0.081484487,0.629671586,13,643.6923077,39,0.535450357,0.381203074
431,20,15,0.05493758,0.634879901,10,721.8,35,0.370436221,0.373069277
432,20,77,0.087830142,0.621617817,6,526.3333333,33,0.346489949,0.358773076
433,20,64,0.09029783,0.624526031,11,593.9090909,35,0.348464718,0.383209268
434,21,28,0.056893918,0.616586422,9,3610.888889,41,0.312023639,0.342469663
435,21,55,0.052675035,0.624749787,9,3045.666667,41,0.220430665,0.353572448
436,21,91,0.056711849,0.628786831,11,4067.818182,41,0.321389065,0.366999351
437,21,56,0.068380954,0.612873553,11,2337.454545,39,0.171885317,0.345406696
438,21,29,0.043166611,0.622357944,13,1823.846154,45,0.46130245,0.341953406
439,21,41,0.052596654,0.636020099,13,2828,43,0.507605941,0.371605137
440,21,68,0.061423339,0.61804865,14,3492.428571,39,0.212159782,0.350711955
441,21,113,0.046781385,0.618027205,9,1984.555556,43,0.57330633,0.332312603
442,21,1,0.042174661,0.634009352,10,4096.8,43,0.456109681,0.362743744
443,21,42,0.066540367,0.622517723,12,2622.333333,41,0.409966087,0.3586826
444,21,2,0.035256596,0.635878587,13,2425.538462,45,0.568658521,0.360459421
445,21,3,0.0355698,0.634720388,9,2103.555556,45,0.584349707,0.356642856
446,21,83,0.06412701,0.61770085,7,5712.428571,43,0.461405066,0.346848691
447,21,114,0.063049331,0.619229049,12,2126,41,0.356428681,0.351572712
448,21,92,0.055706117,0.630616411,12,2368.833333,41,0.374812776,0.368916244
449,21,93,0.056133801,0.607850667,13,1863,41,0.283369524,0.327318038
450,21,106,0.060904792,0.625052006,7,4191.428571,43,0.492272386,0.358360569
451,21,27,0.05970181,0.618271814,9,3534.888889,39,0.258026656,0.346943251
452,21,40,0.060890338,0.626890039,9,3195,43,0.399745515,0.359212247
453,21,54,0.050823395,0.627774279,12,2361.583333,45,0.362843119,0.357433791
454,21,15,0.078973113,0.625816107,10,2272.1,39,0.167405329,0.381497722
455,21,16,0.088511258,0.616662548,11,1643.090909,41,0.251316917,0.364477034
456,21,112,0.057859645,0.639514789,8,948,43,0.460952983,0.385626181
457,21,17,0.066449589,0.596839851,11,2787.727273,37,0.173702227,0.319835695
458,22,19,0.084724528,0.620071928,16,926.6875,43,0.598553332,0.35926897
459,22,93,0.072573999,0.622560648,6,503.1666667,41,0.555064483,0.363911581
460,22,84,0.074317043,0.635687817,8,1043.5,37,0.484781731,0.387149641
461,22,73,0.061322705,0.629200671,13,794.7692308,43,0.586791209,0.364478966
462,22,1,0.062556833,0.638391791,13,1053.461538,45,0.664542038,0.382608003
463,22,2,0.057579841,0.632962358,11,1866.909091,43,0.627316434,0.366772787
464,22,53,0.064757757,0.633517229,11,695.5454545,39,0.53929189,0.371760713
465,22,103,0.061776763,0.619392902,13,1459.076923,41,0.562198169,0.345724216
466,22,17,0.087472748,0.621526172,13,1033.230769,41,0.519041389,0.365799072
467,22,54,0.060749395,0.623241908,10,1534,43,0.615917984,0.347425215
468,22,31,0.083089766,0.618417799,17,979.3529412,43,0.645881189,0.353046321
469,22,32,0.04563969,0.645186728,18,868.4444444,41,0.583061028,0.389030481
470,22,72,0.093007181,0.610654076,8,1859,45,0.641260907,0.34120397
471,22,3,0.051948805,0.630207716,11,1160.545455,45,0.6914492,0.356456356
472,22,55,0.06972103,0.619569305,13,1020.692308,37,0.486828489,0.346400287
473,22,92,0.070778176,0.627405812,6,1036.833333,43,0.627250158,0.364034782
474,22,56,0.06980728,0.612547289,12,1330.916667,33,0.437769496,0.338453225
475,22,41,0.10681249,0.611642516,13,1251,41,0.459818645,0.359366394
476,22,71,0.062595598,0.630234542,13,942.3076923,45,0.649654973,0.36392104
477,22,52,0.051703277,0.645004746,16,713.875,43,0.651420467,0.389331801
478,23,56,0.106158314,0.632233041,10,900.1,29,0.085888831,0.436036996
479,23,60,0.074539142,0.640356331,7,1354.857143,45,0.481747474,0.399625493
480,23,64,0.072063651,0.63511999,9,1441.222222,43,0.580222512,0.386503168
481,23,22,0.138293247,0.619453296,10,1625.6,27,0.135463706,0.450298225
482,23,69,0.143317548,0.611346304,9,3171.777778,29,0.164748743,0.419557999
483,23,26,0.136180481,0.617256582,10,1788.8,29,0.149784749,0.435713518
484,23,1,0.06878621,0.6362899,4,1742,45,0.49126266,0.384453202
485,23,43,0.086774091,0.642365574,7,3075.571429,33,0.171816552,0.440528234
486,23,13,0.088768213,0.632167531,12,1413.75,49,0.598714129,0.37167894
487,23,28,0.133821124,0.618239853,10,1490.5,31,0.209111927,0.417640288
488,23,67,0.122847025,0.626225424,10,2192.7,27,0.163781724,0.454950082
489,23,58,0.175948364,0.586555814,11,1922.181818,25,0.195053379,0.395477799
490,23,59,0.145700018,0.613239066,7,2693.857143,25,0.175604125,0.453075045
491,23,73,0.153549035,0.602787001,15,2160.733333,27,0.213204993,0.419672995
492,23,12,0.083478014,0.635992801,10,3306.2,39,0.410529214,0.405615608
493,23,41,0.074016065,0.646862012,8,1689.625,39,0.350155324,0.428653551
494,23,57,0.120496295,0.622317951,7,2517.857143,27,0.074299341,0.424817588
495,23,66,0.124730341,0.624746226,11,1609.545455,29,0.159027041,0.440371133
496,23,42,0.066828208,0.647537729,7,1611.714286,41,0.389817329,0.41540421
497,23,44,0.098345827,0.623366842,11,2029.636364,39,0.461855892,0.37753495
498,23,70,0.08322374,0.632548321,11,1655.545455,35,0.171917139,0.398307089
499,23,72,0.117247757,0.608205718,6,1135.833333,35,0.328390841,0.370498886
500,23,63,0.074906603,0.633556525,10,1837.5,43,0.545785769,0.37904771
501,23,62,0.083365991,0.625905406,6,2498.833333,43,0.516789834,0.371833715
502,23,61,0.059433325,0.653125941,9,2038.555556,43,0.532916181,0.421383713
503,23,40,0.120606636,0.6252953,8,2640.75,27,0.12429175,0.444217337
504,23,11,0.095731986,0.629994954,16,1542.4375,31,0.296678384,0.406014696
505,23,71,0.125134679,0.613735094,7,2333.428571,35,0.279337449,0.385689601
506,23,65,0.066269255,0.628151617,8,2589.875,43,0.557126962,0.361817448
507,23,27,0.136453341,0.615737241,14,1784.214286,27,0.173281164,0.438437802
508,23,68,0.138714546,0.619078905,14,1666.285714,27,0.138400995,0.460840433
509,23,23,0.160944249,0.607826679,6,5008.5,27,0.156968392,0.437245863
510,23,55,0.100690983,0.634755174,5,3373.6,33,0.115198224,0.429949722
511,23,25,0.130551888,0.620240307,5,2514,29,0.155539596,0.435860755
512,23,24,0.145071163,0.617020563,15,1924.866667,27,0.154336331,0.450878805
513,24,5,0.039160941,0.640452911,17,724.4117647,39,0.666715597,0.371705051
514,24,6,0.057030207,0.632412237,17,556.2352941,39,0.538349589,0.36929114
515,24,3,0.069453565,0.631799871,13,690.0769231,43,0.653615418,0.369666267
516,24,1,0.052368246,0.632375541,19,709.7894737,41,0.572599817,0.360516291
517,24,10,0.049589846,0.612714189,12,611.6666667,41,0.712890265,0.330384669
518,24,4,0.047929495,0.636923212,20,634.25,41,0.596360724,0.368585898
519,24,2,0.050675079,0.633518583,15,942.1333333,41,0.57469531,0.365899015
520,24,9,0.060434467,0.623389225,13,1069.076923,43,0.676589038,0.350250238
521,25,12,0.066480765,0.630992792,13,1490.076923,47,0.662705458,0.37060834
522,25,2,0.082205522,0.638645609,17,1476.058824,35,0.332502459,0.418374904
523,25,7,0.074000334,0.636239381,17,1498.882353,47,0.682129003,0.394959294
524,25,8,0.070620255,0.635147254,17,1876.117647,43,0.489170883,0.391931111
525,25,3,0.090153848,0.64266747,20,754.15,37,0.402719776,0.454078921
526,25,5,0.064140649,0.644799118,19,1632.526316,47,0.646581415,0.406293071
527,25,6,0.064861351,0.642205787,12,581.4166667,47,0.639732238,0.400432154
528,26,42,0.075694757,0.63831888,10,2281.2,31,0.241116163,0.40668409
529,26,23,0.091530135,0.614603644,11,3023.272727,31,0.481519445,0.369439536
530,26,2,0.085675761,0.638725593,9,3030.888889,29,0.301694549,0.428233103
531,26,1,0.100199522,0.636174706,15,2187,27,0.268990217,0.448525987
532,26,39,0.072064214,0.635823161,11,1988.727273,31,0.410369603,0.393236879
533,26,16,0.066183399,0.640963687,11,1673.363636,31,0.438188172,0.402091306
534,26,5,0.095336678,0.635787237,10,3028.3,29,0.318822902,0.422026427
535,26,19,0.106192267,0.627808587,10,2527.2,29,0.46141555,0.417524197
536,26,8,0.078341109,0.632446324,9,2657.777778,31,0.321106362,0.397200238
537,26,25,0.098693111,0.626918165,13,1575.923077,29,0.392981082,0.398427638
538,26,47,0.066888035,0.650247154,10,1711.7,43,0.54050073,0.431657077
539,26,9,0.105366007,0.624298647,12,1781.75,31,0.292479413,0.401876881
540,26,44,0.132983757,0.624355418,12,1514.5,31,0.254133673,0.436537952
541,26,38,0.078704706,0.643190347,6,1960.833333,29,0.387078956,0.423415826
542,26,43,0.079609323,0.64186603,9,2495.444444,31,0.280998701,0.424211971
543,26,50,0.080182855,0.629414021,11,1844.272727,29,0.55719061,0.384394729
544,26,27,0.076898113,0.643435535,7,2325.571429,29,0.226649821,0.425554088
545,26,33,0.125405966,0.626206768,11,3463,27,0.184528135,0.456142091
546,26,40,0.062588653,0.6386879,13,1588.692308,31,0.477966264,0.392919214
547,26,15,0.064571161,0.64816139,13,1517.076923,31,0.385888166,0.420830353
548,26,41,0.076403152,0.645541114,9,2042.666667,31,0.240529085,0.429747485
549,26,22,0.107716615,0.622064014,7,3501.571429,27,0.37981072,0.40897903
550,26,45,0.092143632,0.627809359,7,2441.714286,31,0.293243135,0.397196371
551,26,3,0.103386802,0.629686509,11,1522.727273,29,0.391753394,0.409427117
552,26,7,0.103661987,0.61206226,7,3875.857143,29,0.387729284,0.37183975
553,26,34,0.093452361,0.628683431,11,2490.090909,31,0.237488332,0.400123725
554,26,37,0.128264646,0.616194135,8,1733.25,29,0.484659903,0.386763234
555,26,28,0.077739123,0.62416264,11,2661.909091,31,0.396313937,0.376533362
556,26,12,0.065614955,0.64507902,12,1063.166667,39,0.491895362,0.408778988
557,26,35,0.061878064,0.652358154,11,1007,39,0.39532042,0.428369219
558,26,18,0.078237776,0.634007046,12,1937.25,31,0.487892281,0.394271678
559,26,11,0.126127797,0.611528252,15,1443.6,29,0.440064163,0.384405599
560,26,4,0.084859548,0.644478064,11,2098.181818,29,0.261919111,0.456012338
561,26,32,0.109084697,0.614571849,12,3231.833333,31,0.25526001,0.385604901
562,26,21,0.145050061,0.611243553,17,1544.470588,27,0.41521226,0.41058366
563,26,20,0.084353611,0.635207858,15,1970,29,0.438241954,0.408468496
564,26,6,0.106709606,0.617928363,12,2824.25,29,0.311722887,0.389125218
565,26,29,0.091866944,0.620996246,10,1932,31,0.390752816,0.37146894
566,26,36,0.103791408,0.636279465,15,2011.466667,29,0.262560301,0.445076306
567,26,48,0.073789946,0.624430676,15,1638.333333,31,0.49402195,0.370785903
568,26,49,0.095145444,0.61855049,14,2176.428571,29,0.52200071,0.374980288
569,26,52,0.087750872,0.626831878,12,2392.416667,29,0.424573848,0.386903798
570,26,13,0.070008289,0.636910991,13,1356.692308,31,0.419545858,0.394258173
571,27,98,0.100000314,0.615775509,12,2189.416667,33,0.343995431,0.372447345
572,27,58,0.073533469,0.619538466,14,970.7142857,33,0.353360143,0.363163873
573,27,124,0.118857672,0.612144502,10,2324.5,31,0.20668394,0.390620255
574,27,37,0.086136542,0.620613234,7,1204.428571,33,0.343687008,0.372238148
575,27,110,0.089427014,0.611302774,16,1749.9375,33,0.329124612,0.365920348
576,27,1,0.116947969,0.617043059,9,1069.444444,33,0.141179999,0.39736915
577,27,100,0.087966984,0.608264915,16,1293.5625,33,0.429998032,0.3535241
578,27,78,0.122153583,0.602201438,17,1551.941176,33,0.334940672,0.361244259
579,27,3,0.102856746,0.625853272,11,1944.363636,29,0.115767544,0.41143913
580,27,38,0.066607106,0.631376697,9,1362.555556,35,0.302241855,0.380735493
581,27,122,0.085380856,0.607601086,12,2119,33,0.388467514,0.354001667
582,27,87,0.087089265,0.622853903,7,1631.428571,31,0.261829727,0.378591995
583,27,2,0.073928784,0.637507799,9,1052.222222,31,0.142379671,0.404329171
584,27,57,0.073703177,0.627211102,13,1422.230769,33,0.362559985,0.379806213
585,27,88,0.09361915,0.609415277,17,1195.882353,31,0.390530632,0.359096056
586,27,36,0.119208854,0.617164985,6,2784.333333,31,0.202553536,0.394775618
587,27,18,0.094671406,0.609411732,8,1951.625,33,0.379990786,0.35562503
588,27,86,0.074579313,0.627786542,11,1327.090909,33,0.355179342,0.381965889
589,27,49,0.073840189,0.626609092,13,1370.615385,33,0.374456577,0.377559433
590,27,101,0.071333673,0.629320056,9,2344,37,0.320085241,0.382382631
591,27,16,0.117790966,0.618940444,8,2756.5,31,0.200299487,0.398111268
592,27,121,0.078871893,0.616818442,15,1244.133333,33,0.395397907,0.356935811
593,27,85,0.106145057,0.624777098,12,1273.916667,31,0.257242782,0.402396885
594,27,109,0.078233142,0.619289572,7,1832.714286,33,0.380629895,0.364737311
595,27,20,0.075060767,0.632435342,9,1507.666667,37,0.289458524,0.390570832
596,27,120,0.060272921,0.639695093,6,2633.166667,37,0.287979809,0.393451809
597,27,99,0.069083711,0.613531316,15,1207.666667,33,0.415978732,0.350297605
598,27,17,0.079016267,0.625041891,12,1284.666667,31,0.313620022,0.380897677
599,27,39,0.070795995,0.626389861,15,1806.333333,31,0.282408069,0.379811299
600,27,19,0.06921262,0.623147578,13,1086.461538,31,0.308290477,0.369712386
601,27,4,0.065842926,0.632930148,11,1259.272727,33,0.159865776,0.385266021
602,27,123,0.08123539,0.616935169,8,2222.125,33,0.426356163,0.364887648
603,27,79,0.087959873,0.605708102,7,2049.571429,31,0.467931892,0.348116194
604,28,87,0.114204456,0.60101992,11,2467.272727,31,0.360434891,0.344973091
605,28,34,0.091786651,0.590593273,12,1117.916667,33,0.433575192,0.320812711
606,28,48,0.04910638,0.630222209,15,1316.133333,43,0.586179513,0.359658226
607,28,22,0.119155882,0.59053298,16,2400.375,31,0.490626185,0.333471624
608,28,68,0.111908255,0.59800684,17,1888.764706,31,0.397782359,0.342385351
609,28,49,0.114441756,0.595447042,19,1169.789474,31,0.453836255,0.335075658
610,28,51,0.079652846,0.617457295,9,2552.333333,39,0.418368266,0.358310936
611,28,72,0.073027255,0.626599682,15,2520.6,35,0.407538869,0.377162858
612,28,69,0.100968322,0.626290681,14,1988.571429,35,0.296353302,0.393209681
613,28,23,0.13759297,0.580415093,19,1494.947368,29,0.498080617,0.327131
614,28,11,0.107969833,0.592029662,16,1267.375,29,0.482030886,0.328987443
615,28,71,0.126587827,0.59710392,13,1545.153846,31,0.43931353,0.346206117
616,28,50,0.100142331,0.603372577,13,1486.076923,31,0.350347856,0.34592914
617,28,37,0.075774418,0.611669254,15,1762.333333,41,0.523553755,0.346560471
618,28,84,0.068507664,0.614150552,11,3164.727273,43,0.557692066,0.34963012
619,28,70,0.098212293,0.61727698,16,1505.125,31,0.317393771,0.374365639
620,28,85,0.097212884,0.597196282,14,1849.285714,33,0.372446811,0.335649815
