,Sheep,Image,Count,meanSize,stdSize
3335,127,64,19,1790.578947368421,2637.299262818319
3336,127,79,20,1261.0,952.4221228005994
3337,127,107,19,982.1578947368421,709.5143827152332
3338,127,65,20,1587.3,1849.9746241502883
3339,127,5,20,1621.8,1387.6547337144061
3340,127,2,20,1594.25,1729.669473483301
3341,127,108,18,1902.888888888889,1902.771863737768
3342,127,123,20,1411.95,1354.1302180735795
3343,127,4,23,1368.7391304347825,1358.090962484418
3344,127,106,17,2521.5882352941176,2897.811995258076
3345,127,63,14,1392.2142857142858,1172.4165019657614
3346,127,110,19,1906.2631578947369,2008.6765698655597
3347,127,3,19,991.7368421052631,1292.175393101647
3348,127,124,13,1287.923076923077,1479.1519639794885
3349,127,136,14,2083.714285714286,1958.6902850254455
3350,127,121,24,1449.0833333333333,1589.5668937550956
3351,127,122,14,2247.0,2311.655961797578
3352,127,92,20,1269.2,1476.2691692235533
3353,127,77,15,1681.4666666666667,1590.6738558094037
3354,127,78,22,1464.590909090909,1133.8534721387025
3355,127,80,22,1249.5,1854.0895033313889
3356,127,95,18,1304.0555555555557,876.0550764156214
3357,127,76,18,1386.5,1279.5152402374893
3358,127,140,15,2463.0,2648.856835190104
3359,127,32,16,1375.25,1356.38400259661
3360,127,48,16,1429.1875,1182.7796296621573
3361,127,91,21,1000.9047619047619,853.6585636603534
3362,127,46,17,1814.7058823529412,1796.0825595037752
3363,127,19,23,1420.5217391304348,1443.3870754331322
3364,127,94,17,1620.4117647058824,2339.7341744139258
3365,127,93,17,2041.0588235294117,1595.2545609359188
3366,127,18,13,2011.076923076923,1623.5083786729597
3367,127,109,19,1395.9473684210527,1719.2038081833177
3368,127,31,22,1340.6363636363637,1422.7741322518339
3369,127,1,25,1357.32,1246.0504233778024
3370,127,137,18,1321.2777777777778,1111.0238424062113
3371,127,62,16,1186.375,1031.5864526907087
3372,127,33,16,2249.5625,2889.6357895232663
3373,127,47,21,1434.2857142857142,2704.4981955615945
3374,127,139,12,2367.25,2233.6722053231833
3375,127,61,18,1156.2222222222222,998.5108665494251
3376,127,17,21,1520.142857142857,1605.9854202538788
3377,127,138,19,1444.6842105263158,1555.3574323551072
3378,127,35,18,1735.5,2125.9047289722716
3379,128,110,13,3076.769230769231,2596.8521522396527
3380,128,50,15,2530.266666666667,3921.0902644828548
3381,128,20,16,2304.6875,2394.0786254515015
3382,128,4,13,2488.3846153846152,1670.3876813234583
3383,128,123,11,3598.7272727272725,3531.094553223073
3384,128,91,21,1743.5238095238096,1694.9780900128424
3385,128,63,10,2905.3,2098.486695216341
3386,128,49,11,2586.7272727272725,2190.5733201777066
3387,128,125,18,2064.5,2328.9741482750155
3388,128,31,18,2375.222222222222,1798.7375064983637
3389,128,139,14,1772.9285714285713,1371.6736109213293
3390,128,33,11,3576.7272727272725,3673.9247057883013
3391,128,94,14,1844.4285714285713,1473.481141199095
3392,128,3,15,2223.5333333333333,1383.4138868112543
3393,128,2,12,2108.6666666666665,2210.4871006685885
3394,128,92,13,3197.6923076923076,2250.4893274614196
3395,128,46,17,2782.294117647059,3708.7801350262594
3396,128,32,13,2328.230769230769,1930.908640385348
3397,128,107,17,2084.1176470588234,2968.8812882643574
3398,128,1,21,2493.5714285714284,3452.7795783001457
3399,128,34,15,2571.6,2934.1475491188235
3400,128,108,15,2313.2,2080.602258962534
3401,128,124,11,3749.090909090909,3629.085896790126
3402,128,80,17,2318.470588235294,1968.656786555898
3403,128,17,11,2098.181818181818,1931.0049582433317
3404,128,47,17,2356.764705882353,3448.773090098799
3405,128,93,14,2053.714285714286,2134.5209040428526
3406,128,19,7,5994.142857142857,5481.833307221524
3407,128,137,18,2895.4444444444443,2800.993915305823
3408,128,5,17,1975.1176470588234,1920.5126730473924
3409,128,62,20,1576.65,1408.7605642904687
3410,128,16,4,4371.0,2632.5070750142345
3411,128,95,15,1700.4,1706.609183927787
3412,128,76,10,5197.1,4200.45355765303
3413,128,61,14,2555.285714285714,2562.6447395658433
3414,128,65,14,2162.1428571428573,2795.4526047325726
3415,128,106,14,1642.642857142857,1340.3219020147392
3416,128,121,13,2196.3076923076924,2243.5589304843793
3417,128,48,14,2470.785714285714,2396.3401910464404
3418,128,78,16,2798.375,4677.303000595001
3419,128,18,10,3001.9,4141.280030377082
3420,128,138,21,1751.5238095238096,2491.203985435989
3421,128,77,17,1283.5882352941176,1328.6428749943893
3422,128,64,12,3042.75,4810.029073456833
3423,128,109,11,1535.909090909091,1420.232404448169
3424,128,35,11,2022.1818181818182,2000.0809446429828
3425,128,136,18,2049.222222222222,2458.538761033914
3426,128,140,19,1135.157894736842,1292.1765507186497
3427,128,122,13,3605.230769230769,2512.5877911595494
3428,129,31,23,2065.608695652174,1744.7170130357986
3429,129,110,15,3558.866666666667,3170.657405369149
3430,129,61,14,2711.4285714285716,1936.2763864949545
3431,129,92,19,1992.578947368421,1868.1169611695673
3432,129,124,19,2402.2105263157896,2117.607925018161
3433,129,78,17,1644.6470588235295,1721.5819654224485
3434,129,125,15,2984.6,4191.993985364643
3435,129,136,12,2055.3333333333335,3127.544359752907
3436,129,137,16,2590.0625,2148.128472320441
3437,129,122,19,2160.2105263157896,2837.280714066818
3438,129,65,19,2687.5789473684213,2073.9496089850927
3439,129,76,16,2578.4375,2445.011297743581
3440,129,35,23,2273.0434782608695,2156.0074106160628
3441,129,108,15,3109.8,3124.8276795155707
3442,129,46,20,1610.8,1432.2298558541502
3443,129,48,17,2520.9411764705883,2258.2618112841783
3444,129,94,18,2993.5,3274.5547322413845
3445,129,95,29,1627.7931034482758,1686.5321772145423
3446,129,5,21,3161.285714285714,2930.2944292642114
3447,129,139,18,2285.1111111111113,2199.3978440798764
3448,129,49,19,3458.1052631578946,2977.6225750497633
3449,129,50,18,1986.111111111111,1325.378012697966
3450,129,17,26,1494.2307692307693,1824.4167731442774
3451,129,3,14,2848.785714285714,2857.880612786121
3452,129,106,18,2383.5555555555557,1856.3360633912475
3453,129,63,20,2122.05,1741.7342356111624
3454,129,77,16,2574.375,1788.8007461355219
3455,129,107,19,2219.315789473684,1954.8341981821045
3456,129,19,20,3047.0,4010.8639219001184
3457,129,2,16,3028.125,3540.520298540174
3458,129,1,19,2216.1052631578946,1574.1973023780738
3459,129,138,18,2663.9444444444443,1897.163276292681
3460,129,121,15,2468.8,2800.8876973797674
3461,129,140,14,2054.8571428571427,1433.8025794141583
3462,129,18,17,2455.294117647059,2384.6652191895732
3463,129,33,17,3441.0588235294117,3785.0338326343735
3464,129,34,20,2886.75,3810.5661898856974
3465,129,16,20,1542.45,1164.2747731957436
3466,129,91,15,3784.9333333333334,3000.5196320341283
3467,129,62,17,3082.0588235294117,4137.946001845222
3468,129,20,16,1938.5625,2323.551833098145
3469,129,80,19,2721.0526315789475,2311.7473335276118
3470,129,123,17,2592.470588235294,3399.9438770047377
3471,129,109,14,2876.5,3678.1856892068017
3472,129,93,16,2062.3125,2481.7558733372125
3473,129,64,24,2233.0416666666665,2042.7502596411264
3474,129,79,14,3883.5714285714284,2543.54113994884
3475,129,32,19,1670.5263157894738,1253.2951669990866
3476,129,47,12,3900.3333333333335,4566.016431809631
3477,130,109,16,1858.8125,1935.8395213301515
3478,130,138,12,1816.3333333333333,1533.1545004409118
3479,130,107,15,2839.733333333333,2864.993158029449
3480,130,121,11,2012.3636363636363,2626.3312216760496
3481,130,4,17,2063.294117647059,2036.034836310833
3482,130,106,12,2448.9166666666665,2023.1813009191465
3483,130,91,11,3665.7272727272725,5603.171441098971
3484,130,16,13,1868.7692307692307,2574.2055130988747
3485,130,62,10,2454.3,3240.428399147249
3486,130,76,9,2957.5555555555557,2053.514662508111
3487,130,108,14,2165.5714285714284,2641.024171314869
3488,130,122,8,3531.375,3495.26854967898
3489,130,79,19,1757.421052631579,2361.695339231176
3490,130,5,21,1460.4761904761904,1151.437594986108
3491,130,139,15,1775.6,997.439241257331
3492,130,137,14,3046.0714285714284,2940.2847156667794
3493,130,31,12,2628.25,3744.946953896677
3494,130,124,17,3260.8823529411766,4039.129520116533
3495,130,49,22,1593.1818181818182,1291.6976720707742
3496,130,136,14,2505.0,2734.4854569526815
3497,130,123,16,2432.0625,3954.764602172138
3498,130,110,19,1358.6315789473683,985.621001705407
3499,130,93,14,1727.7142857142858,3172.5003980315278
3500,130,20,11,3415.181818181818,2925.980824462793
3501,130,61,14,1547.642857142857,991.0902083162805
3502,130,65,12,2604.8333333333335,2547.470177559603
3503,130,18,14,2128.5,2713.1167567420102
3504,130,1,20,1736.5,1814.1811789344526
3505,130,77,15,1657.3333333333333,1235.4302174636261
3506,130,63,19,1830.3684210526317,1767.9523752375326
3507,130,19,10,2525.9,2364.4956523537953
3508,130,92,12,2319.4166666666665,3340.875744929098
3509,130,34,23,1412.0869565217392,1268.2719470086054
3510,130,94,18,2432.5555555555557,2948.5690733382717
3511,130,48,19,1866.6315789473683,1598.2039001238832
3512,130,33,15,3527.0666666666666,6272.6567307818
3513,130,17,12,1731.3333333333333,1236.8655500453108
3514,130,2,14,2029.357142857143,1805.6183985051791
3515,130,32,15,1748.6666666666667,1424.1888763628072
3516,130,3,13,3731.0,6211.379829362827
3517,130,125,13,2815.923076923077,2003.1510354953061
3518,130,140,10,2439.1,2748.5582202311084
3519,130,80,17,1785.0588235294117,1457.0646749983432
3520,130,64,16,1613.8125,1445.4309573078024
3521,130,78,18,1381.8333333333333,1507.5819951903852
3522,130,95,12,2899.3333333333335,2804.029194252838
3523,130,47,14,2006.5,1907.5310426232725
3524,130,50,20,1537.35,858.2841764241026
3525,130,35,19,1878.1052631578948,1696.113107410645
3526,130,46,9,3064.222222222222,3291.4519854981186
3527,131,80,13,1752.076923076923,1801.5104543576103
3528,131,35,27,1023.4814814814815,1130.118524441881
3529,131,20,20,1155.3,1017.2567571660556
3530,131,79,17,2147.529411764706,2753.6374044193435
3531,131,34,16,858.8125,923.1148505704748
3532,131,3,11,1650.1818181818182,1122.968534990412
3533,131,4,17,1501.235294117647,1665.9503745667312
3534,131,48,19,1425.6315789473683,1126.757210597895
3535,131,18,24,1107.25,877.5116927046233
3536,131,1,18,906.9444444444445,1254.738019234924
3537,131,95,15,1692.0,2175.767726573772
3538,131,76,17,1928.2941176470588,3054.4665610083766
3539,131,94,15,1576.0,1629.9521056358271
3540,131,47,18,2145.3333333333335,2695.0016491440015
3541,131,19,26,1146.6538461538462,1159.3250338122043
3542,131,64,22,1961.409090909091,2014.3958187165724
3543,131,31,20,1163.65,1047.8562532618678
3544,131,125,15,1002.4,993.681089015317
3545,131,137,16,1555.8125,2266.7919296538334
3546,131,32,18,1420.611111111111,1490.6569073506146
3547,131,78,15,1412.6666666666667,1168.7651983563203
3548,131,49,18,1419.4444444444443,1371.2654829358746
3549,131,65,13,1865.5384615384614,2605.71288386424
3550,131,46,22,1013.1818181818181,848.2388512443478
3551,131,62,14,2079.785714285714,1586.6756432676389
3552,131,17,18,1260.5,1182.2757363097098
3553,131,121,19,1288.2105263157894,1382.184258375027
3554,131,110,17,1714.3529411764705,2646.59114692125
3555,131,123,14,1472.7857142857142,1403.3158782261507
3556,131,139,21,858.952380952381,541.786416904254
3557,131,140,14,1487.9285714285713,1538.1938139206234
3558,131,16,17,1640.235294117647,1568.9830925273475
3559,131,124,19,1140.157894736842,1109.0020294774224
3560,131,92,15,866.0,822.5830049302016
3561,131,50,17,1767.8235294117646,1999.4028589525283
3562,131,61,21,1207.142857142857,901.5231706455938
3563,131,77,23,1303.3478260869565,1795.5252013219508
3564,131,122,17,1417.4117647058824,2239.7936895228313
3565,131,63,14,1279.4285714285713,1079.558290246903
3566,131,33,22,803.7727272727273,503.30073531169137
3567,131,138,23,1081.2173913043478,1179.9929239478972
3568,131,108,23,1442.695652173913,1766.3806629667447
3569,131,93,15,1361.2,1165.4175331900008
3570,131,5,19,1058.2631578947369,928.3685657678299
3571,131,2,8,2811.75,3136.6195079256904
3572,131,107,24,1488.8333333333333,1770.6516612692499
3573,131,136,28,1040.7142857142858,1111.6968965486583
3574,131,109,22,1535.4545454545455,1392.349183191445
3575,131,91,20,1391.9,1248.6742529579121
3576,132,50,14,2075.785714285714,1914.5823930549238
3577,132,32,13,1793.6153846153845,1562.3629312659984
3578,132,123,14,2248.214285714286,1781.1663585804597
3579,132,95,12,2337.8333333333335,3545.884582473353
3580,132,48,11,3032.5454545454545,3805.9863221374717
3581,132,16,10,1894.7,1720.9098204147713
3582,132,138,12,1802.9166666666667,1846.950389982242
3583,132,2,16,1292.8125,1451.5099990505578
3584,132,106,18,1169.2777777777778,1158.6083992615909
3585,132,109,15,1953.5333333333333,1323.0626524175725
3586,132,124,16,1402.1875,993.593114581492
3587,132,110,16,1478.5,1380.3703760223195
3588,132,80,14,1780.5,2736.377630319742
3589,132,3,10,1811.6,1821.939526987655
3590,132,92,15,2302.2,1356.791224421306
3591,132,108,15,2086.4,1732.3225565696475
3592,132,20,13,2432.3846153846152,2329.7240027509874
3593,132,5,13,2108.769230769231,2071.013915707293
3594,132,122,8,2287.125,2265.4205149099803
3595,132,62,9,2590.6666666666665,3258.3981067730538
3596,132,61,11,3097.4545454545455,1654.6660945029123
3597,132,91,13,1778.8461538461538,2717.1555502075453
3598,132,4,16,1625.1875,1650.330884199817
3599,132,34,9,3332.8888888888887,3933.810435596748
3600,132,19,11,1291.4545454545455,990.0466805924184
3601,132,107,15,2147.8,2258.1676406620777
3602,132,46,13,2202.153846153846,1973.800311236943
3603,132,139,11,1982.8181818181818,1433.9410294824045
3604,132,136,14,2376.5714285714284,1689.8648176824133
3605,132,137,12,1506.25,1002.1829610904388
3606,132,47,12,2605.0,1852.1643645565946
3607,132,64,14,2236.214285714286,2455.170438615833
3608,132,65,18,1769.0,1713.373151288287
3609,132,121,17,1861.6470588235295,2560.560001736212
3610,132,31,14,2215.0,2555.238512769964
3611,132,76,10,1844.8,2143.920604873231
3612,132,140,13,1617.3846153846155,1900.6452563623081
3613,132,125,12,3415.1666666666665,4847.473118944435
3614,132,63,12,2694.0833333333335,3978.6653218203155
3615,132,79,10,3012.4,2456.3066258103854
3616,132,49,12,1341.5833333333333,692.5451198698577
3617,132,78,13,1586.076923076923,775.926985218669
3618,132,1,11,2359.4545454545455,1941.6079261382754
3619,132,33,21,1737.3333333333333,1525.1513377939264
3620,132,17,13,1543.3076923076924,1128.4684914053537
3621,132,77,13,1215.923076923077,1121.2012419062291
3622,132,93,8,2740.25,1834.4892851962913
3623,132,94,19,1393.4736842105262,937.0798072186557
3624,132,18,10,3234.6,2721.665931006228
3625,132,35,8,2827.5,3609.9705677470556
3626,133,47,10,1453.2,732.8575304927964
3627,133,20,12,1777.0833333333333,1215.3058914208482
3628,133,131,7,814.5714285714286,428.2922423975937
3629,133,5,8,1224.5,896.9908026284328
3630,133,74,6,1233.5,762.3406390846549
3631,133,116,8,969.625,544.2267306693047
3632,133,88,6,1141.6666666666667,935.198849918502
3633,133,19,8,1596.25,1252.1141870851875
3634,133,73,8,1092.875,724.7231260108925
3635,133,101,8,1881.125,1503.048272469983
3636,133,117,2,582.0,309.0
3637,133,32,3,1061.6666666666667,84.38535944634525
3638,133,1,9,1530.2222222222222,778.9193051597946
3639,133,2,10,1589.8,1338.7299802424684
3640,133,16,12,830.8333333333334,413.63708596895526
3641,133,76,15,1086.2,1319.3610170583843
3642,133,105,8,1174.375,1705.637852644869
3643,133,49,9,570.8888888888889,316.3298013306311
3644,133,87,6,640.3333333333334,365.53871963932295
3645,133,104,9,1135.3333333333333,1245.3520698090874
3646,133,62,7,1137.7142857142858,694.4814538891001
3647,133,133,10,771.6,657.8130737527189
3648,133,17,9,946.1111111111111,1068.3703523949657
3649,133,3,9,1894.3333333333333,1203.7231132338256
3650,133,130,2,431.0,100.0
3651,133,102,8,1201.5,534.471234024807
3652,133,103,10,1176.0,1271.013217869901
3653,133,90,5,1088.2,890.0468302286122
3654,133,33,6,611.0,526.0082382117857
3655,133,34,6,1201.8333333333333,552.089188648195
3656,133,18,13,1511.3846153846155,1393.6735374520401
3657,133,119,6,754.1666666666666,664.7348886753442
3658,133,61,7,659.0,362.11679252496896
3659,133,60,6,755.8333333333334,358.73872417432466
3660,133,45,5,1797.0,1037.0116682082223
3661,133,132,6,655.0,286.5402822175851
3662,133,89,6,688.0,290.96563370955
3663,133,31,9,867.1111111111111,901.2372291521675
3664,133,118,9,823.7777777777778,388.5039046787268
3665,133,75,13,1649.923076923077,1259.5937966441318
3666,133,46,9,1448.0,769.9295783093123
3667,133,48,10,1273.8,1463.6977010298265
3668,133,4,6,847.6666666666666,325.4257040998588
3669,134,81,23,1208.304347826087,1215.6782123851908
3670,134,95,19,1025.6842105263158,1104.9973590171621
3671,134,69,16,1790.0,1411.5056677179869
3672,134,56,20,1190.95,1638.4637461659017
3673,134,30,12,3036.8333333333335,3823.8587149922555
3674,134,54,14,1727.642857142857,1251.550216282811
3675,134,108,17,1743.235294117647,1847.6665897800988
3676,134,119,17,1661.9411764705883,1296.1930443820852
3677,134,68,21,1538.0,1704.2639522819284
3678,134,93,20,903.55,730.2073318585619
3679,134,94,21,1007.1428571428571,1017.2336569958597
3680,134,107,18,1545.9444444444443,1316.5451619979647
3681,134,96,22,1129.3636363636363,1077.6220684052687
3682,134,27,18,1615.388888888889,1200.6616295882166
3683,134,29,22,1138.909090909091,791.2158600471066
3684,134,1,18,2342.3888888888887,3247.5652955353235
3685,134,42,18,1240.388888888889,956.2795464651821
3686,135,108,30,942.6333333333333,1320.1913872196292
3687,135,109,29,1339.3103448275863,1689.4768033930886
3688,135,63,28,1161.392857142857,1312.8916106737643
3689,135,106,27,1507.8148148148148,2216.1281056205353
3690,135,125,20,1225.05,1060.69649169779
3691,135,107,32,1210.96875,1588.0813597777153
3692,135,139,26,1307.7692307692307,1784.035578890052
3693,135,78,26,1398.2692307692307,1495.2412863607901
3694,135,91,34,962.5588235294117,1186.3502159038394
3695,135,46,28,1095.857142857143,1611.8226310228902
3696,135,19,18,2168.3888888888887,2267.997700833855
3697,135,31,29,1575.1379310344828,1938.5341017721746
3698,135,80,25,1553.04,1780.8238875307125
3699,135,76,27,1587.8148148148148,1883.0104155223642
3700,135,92,28,982.8214285714286,1160.4756738255294
3701,135,4,25,1213.16,1635.0617035451598
3702,135,93,22,981.3181818181819,1224.0856099875173
3703,135,77,29,1240.655172413793,1492.5576815714942
3704,135,94,22,1712.4545454545455,2205.533407493581
3705,135,79,29,835.6551724137931,840.0583836796627
3706,135,123,28,1384.1785714285713,1513.6489981302852
3707,135,33,31,1253.0,1664.312451279468
3708,135,35,34,1372.8529411764705,1930.8370195386146
3709,135,124,34,780.1470588235294,835.1461348823908
3710,135,47,38,1053.078947368421,1432.7490760143398
3711,135,32,33,1002.1818181818181,1151.1835136474394
3712,135,50,27,815.0,648.1060155618118
3713,135,1,28,1207.25,1747.8285839659939
3714,135,49,21,1181.7142857142858,878.3747515050923
3715,135,34,39,706.2564102564103,628.0081951918617
3716,135,122,31,1319.0,1692.654109818031
3717,135,61,18,2358.777777777778,2084.0166760783945
3718,135,48,22,998.6818181818181,1175.3853676121269
3719,135,140,19,1670.9473684210527,1740.4511959980293
3720,135,17,31,1073.6451612903227,1383.0591979583635
3721,135,65,28,1084.5,1056.388811673321
3722,135,20,25,1645.12,1505.997777421999
3723,135,121,33,1241.2121212121212,1495.2284462648986
3724,135,137,21,1346.2857142857142,1844.8963357858129
3725,135,95,25,2188.68,4342.366421388227
3726,135,18,30,1317.4,1475.108936090258
3727,135,2,29,1468.344827586207,1643.1410054686592
3728,135,138,45,827.0666666666667,1042.1025413397028
3729,135,3,26,1221.6538461538462,1215.4666068984402
3730,135,64,28,1429.4285714285713,1423.5537630614906
3731,135,62,27,1458.2222222222222,1861.7493830889534
3732,135,16,30,1166.0,1365.8877699137656
3733,135,136,29,1438.4137931034484,2048.286862271634
3734,135,5,28,837.2857142857143,720.0455271887257
3735,135,36,30,1487.7666666666667,1990.3891693725518
3736,136,49,17,2034.0588235294117,2054.989465282522
3737,136,138,14,2941.0,2734.3528354203722
3738,136,63,18,2268.5,2835.1564379726524
3739,136,47,14,3754.1428571428573,3394.254028231132
3740,136,124,15,1742.3333333333333,2262.049886472199
3741,136,77,16,2801.6875,1751.5959764865156
3742,136,3,12,3190.5,3570.3612212211806
3743,136,48,16,3960.75,6058.973185491086
3744,136,93,21,1969.8095238095239,1558.5875357438103
3745,136,31,15,3198.8,3298.440625507757
3746,136,35,15,1715.0666666666666,1518.99293246838
3747,136,65,9,3358.3333333333335,2879.9719906045384
3748,136,91,21,1880.952380952381,1336.0626046135383
3749,136,95,14,2560.0714285714284,1748.732008557944
3750,136,80,16,2323.625,1968.651914223284
3751,136,108,14,2363.9285714285716,2105.9412033674676
3752,136,5,12,3274.5833333333335,2789.1077862025263
3753,136,78,14,4566.714285714285,3459.492457171209
3754,136,121,13,2333.3076923076924,1883.349813685726
3755,136,92,14,2691.0,1753.9060082325636
3756,136,123,10,3633.2,3245.7550677769877
3757,136,62,24,2029.4166666666667,2299.8184333527042
3758,136,106,14,3469.785714285714,2669.351236819577
3759,136,50,12,2530.8333333333335,2613.812758957475
3760,136,109,15,3509.4,3150.8243111922316
3761,136,18,20,1481.4,1722.6665783023714
3762,136,79,13,2732.846153846154,1660.4995006671866
3763,136,122,15,3920.8,4105.502846992882
3764,136,1,11,3633.090909090909,2374.835973457208
3765,136,34,15,3436.0,2273.4604167802586
3766,136,2,18,2696.8333333333335,2458.9059502596315
3767,136,136,13,1582.1538461538462,1389.5039428157775
3768,136,139,15,3147.266666666667,2508.475831168313
3769,136,61,16,3867.0,4175.642211085619
3770,136,33,14,3054.8571428571427,2320.105750580682
3771,136,4,16,1864.5,1268.30472481971
3772,136,94,15,2764.133333333333,2368.98478584299
3773,136,64,16,2705.6875,2935.7439372063345
3774,136,20,11,3498.090909090909,2815.0091378681154
3775,136,125,17,1933.4705882352941,1552.4133817892957
3776,136,107,19,2676.315789473684,2487.5425635635193
3777,136,16,21,2665.809523809524,2120.45297539504
3778,136,19,12,2112.8333333333335,1749.817172989478
3779,136,32,15,2683.6,2835.33762363497
3780,136,137,17,1637.5294117647059,1714.3865346856346
3781,137,62,17,1416.1764705882354,1540.6983227742242
3782,137,107,15,1645.7333333333333,1436.6172984557238
3783,137,137,17,1843.235294117647,1543.3260312566251
3784,137,49,16,1465.875,1358.404941236228
3785,137,124,16,1487.3125,1472.5987962930535
3786,137,94,18,1339.0,1343.1516006103786
3787,137,78,14,2096.9285714285716,1870.9657347509722
3788,137,4,22,1119.090909090909,1210.430611172243
3789,137,31,18,943.8888888888889,745.31193237678
3790,137,64,19,1108.0526315789473,1144.504603181482
3791,137,48,19,1403.6842105263158,1637.6368099580686
3792,137,3,17,882.1764705882352,809.3963062819334
3793,137,108,13,2568.923076923077,2933.9864050216847
3794,137,16,17,1094.5882352941176,1041.5812107968927
3795,137,123,11,3074.181818181818,3471.718982610038
3796,137,139,10,1439.1,962.8616151867308
3797,137,33,15,1778.8666666666666,1328.4760625953666
3798,137,34,19,1302.2105263157894,1110.3836501027527
3799,137,1,23,964.695652173913,1242.0861285960254
3800,137,32,14,2155.0714285714284,1823.9487173353825
3801,137,138,16,1271.5,945.3033904519755
3802,137,106,16,1718.625,2349.1002765686694
3803,137,125,20,1429.05,1333.0985513081916
3804,137,19,13,1938.6153846153845,1761.162576624252
3805,137,80,15,1227.2,1273.0250167743495
3806,137,76,14,1984.2142857142858,1331.6605733643469
3807,137,35,17,1468.9411764705883,1268.358803873463
3808,137,122,22,1153.5,1068.0672327322675
3809,137,20,17,1101.1176470588234,1102.9507952521749
3810,137,109,15,2212.2,2368.2933714667474
3811,137,121,12,2502.0833333333335,2500.1736759117794
3812,137,50,23,1060.9565217391305,952.7949037145527
3813,137,110,13,1209.7692307692307,728.6441733527735
3814,137,5,15,2098.0,3057.1313787056433
3815,137,2,18,1786.0,1658.343182550316
3816,137,77,8,3562.875,3441.6069080263946
3817,137,63,16,1774.0,2014.5570232683908
3818,137,46,16,1375.5,1315.958253517185
3819,137,93,14,1417.642857142857,1376.5363680081175
3820,137,140,13,1761.6153846153845,1547.1877484630243
3821,137,18,19,1666.421052631579,1566.5267419488875
3822,137,92,15,1928.8666666666666,2204.676994230422
3823,137,136,16,1296.875,1266.906610360448
3824,137,79,13,2077.076923076923,1305.630202182866
3825,137,91,15,1533.0666666666666,1356.368458626031
3826,137,95,14,1907.4285714285713,1361.8547077048856
3827,137,61,16,1986.0,2482.6688260821256
3828,137,65,17,1696.0,2176.1497299264183
3829,137,17,15,1357.4,1536.0027256920262
3830,137,47,13,1774.6923076923076,1570.6036754463055
3831,138,2,24,1372.7083333333333,1299.8149380830675
3832,138,34,15,1504.0,1270.5558363697887
3833,138,19,18,1859.4444444444443,1215.1178370942841
3834,138,77,24,1230.75,978.4646667952127
3835,138,121,12,2560.1666666666665,2603.981433412219
3836,138,93,16,1540.3125,918.840962758926
3837,138,107,14,1210.9285714285713,1094.1892278424837
3838,138,31,16,1693.375,1234.421163693737
3839,138,49,13,1753.7692307692307,1624.0045544577174
3840,138,122,20,1487.3,1012.3066284481198
3841,138,18,16,2561.9375,2850.6759388948003
3842,138,108,22,1388.1363636363637,1295.0517818869616
3843,138,92,25,1071.4,817.77879649695
3844,138,32,13,3455.153846153846,2937.7356755515434
3845,138,91,19,1626.578947368421,1261.2870751230967
3846,138,110,20,1328.45,1422.4487152442439
3847,138,136,19,1395.7894736842106,1186.323892000537
3848,138,139,22,1101.3636363636363,1111.2354118258957
3849,138,62,21,1376.952380952381,1161.4074989790652
3850,138,3,13,2044.3076923076924,3082.129168775662
3851,138,140,16,2139.0,2528.6600700766403
3852,138,20,13,2729.5384615384614,3187.763711332749
3853,138,79,20,1753.9,2159.709399433174
3854,138,138,14,2090.4285714285716,1980.1451142452636
3855,138,61,14,2131.8571428571427,1364.5694170241215
3856,138,80,17,949.2941176470588,713.8747430669664
3857,138,48,13,1866.2307692307693,2535.816729420149
3858,138,64,20,1469.95,816.9971526878169
3859,138,125,18,1494.7222222222222,1083.1099670011738
3860,138,50,20,1199.8,997.4346394626567
3861,138,63,11,3727.909090909091,4189.329441993518
3862,138,137,16,1749.0625,1950.6249148910588
3863,138,95,20,1047.55,668.0634307459136
3864,138,94,13,2140.6923076923076,2567.486031258994
3865,138,123,12,2419.3333333333335,2030.7652224934545
3866,138,5,17,1624.8823529411766,1331.924122655683
3867,138,47,17,1471.5882352941176,942.9372793578416
3868,138,106,19,1614.3684210526317,1593.4469822741387
3869,138,65,23,1501.9565217391305,1630.9412453965742
3870,138,46,25,1328.24,858.1728627729964
3871,138,16,20,1450.15,1636.2024408672664
3872,138,33,16,1593.9375,825.7487866135499
3873,138,1,18,1258.2777777777778,1171.0288831031148
3874,138,17,20,1632.65,1690.9433838836828
3875,138,35,18,1744.2777777777778,1712.4142737847433
3876,138,4,24,1487.125,952.9533615948894
3877,138,109,25,1108.04,765.6092204251462
3878,138,78,15,2228.733333333333,1821.649416203775
3879,138,76,20,1490.5,994.0597316057018
3880,139,119,17,2137.764705882353,2364.2857030852147
3881,139,61,18,1660.5,1856.448528478204
3882,139,33,18,2090.8333333333335,1647.8590234334706
3883,139,47,22,1533.8636363636363,1702.1037596685126
3884,139,78,22,1698.6363636363637,1605.005537952908
3885,139,75,26,1517.3076923076924,1811.1722674137102
3886,139,2,22,2321.5454545454545,2422.2587641829596
3887,139,14,23,1464.6521739130435,2507.7018338934686
3888,139,74,14,2476.9285714285716,3373.2347227695195
3889,139,121,24,1838.8333333333333,2800.2969138210246
3890,139,16,21,1942.2857142857142,1951.5803643117922
3891,139,106,23,2182.695652173913,2610.9727228652378
3892,139,93,25,1305.4,1590.8998711421157
3893,139,91,18,2191.5,1738.176127439334
3894,139,77,20,1973.6,1562.2318457898623
