,Sheep,Image,Lacunarity
2682,110,17,0.06679141045845298
2683,110,19,0.088232229328676
2684,110,108,0.07619491823321543
2685,110,93,0.0845767859921191
2686,110,34,0.07213174381667053
2687,110,46,0.08513111329394472
2688,110,79,0.07808457659046324
2689,110,94,0.08669222314598278
2690,110,95,0.09254555904017416
2691,110,76,0.0634323520356695
2692,110,121,0.07388401004913675
2693,110,48,0.09036549515568727
2694,110,3,0.11487313237730948
2695,110,48,0.0678461079800052
2696,110,136,0.0960757369050878
2697,110,109,0.12668891927178472
2698,110,31,0.0838110526810229
2699,110,62,0.08799640513658942
2700,110,32,0.09768223574361902
2701,110,124,0.09650335395369472
2702,110,138,0.09317782425506842
2703,110,60,0.09324416922170801
2704,110,78,0.10824670669473542
2705,110,140,0.0915282764999597
2706,110,106,0.0771554128039632
2707,110,107,0.08285946589447991
2708,110,122,0.0768922096185503
2709,110,1,0.06969046355437933
2710,110,63,0.06920354946849804
2711,110,110,0.07445148668878929
2712,110,91,0.10373942705229551
2713,110,35,0.06701836958337945
2714,110,4,0.0757976568861233
2715,110,2,0.07290013402568876
2716,110,16,0.08372818886032933
2717,110,5,0.1156274086916501
2718,111,139,0.058947731668302014
2719,111,50,0.09631941874352569
2720,111,81,0.08256144947205038
2721,111,49,0.143622342305358
2722,111,63,0.12222286308418297
2723,111,33,0.07488942748307852
2724,111,48,0.08327325615052425
2725,111,94,0.10063067594514524
2726,111,35,0.1214615764498437
2727,111,110,0.0895856570943557
2728,111,126,0.07682694260089053
2729,111,51,0.08861046810662424
2730,111,93,0.07078221214716952
2731,111,62,0.10109254528298466
2732,111,36,0.09580729153199999
2733,111,107,0.12261406450754436
2734,111,2,0.08248154307168686
2735,111,141,0.08424451074943053
2736,111,47,0.0942848991487032
2737,111,4,0.13916634031051633
2738,111,66,0.08618099053903738
2739,111,21,0.12042695556381383
2740,111,80,0.08124302137252092
2741,111,125,0.09464041485457521
2742,111,111,0.09724388343432223
2743,111,108,0.08509923194445737
2744,111,142,0.09504017256520332
2745,111,79,0.11835482505494029
2746,111,5,0.08171510332841148
2747,111,138,0.0843890414062314
2748,111,17,0.08550192257751853
2749,111,77,0.109441396097264
2750,111,124,0.0664583690866962
2751,111,3,0.0823847833739219
2752,111,19,0.06387883363065151
2753,111,20,0.0866536985466543
2754,111,6,0.06950676170556483
2755,111,123,0.09366591659761467
2756,111,32,0.08165101376742163
2757,111,109,0.15169107342357804
2758,111,96,0.09089251833197119
2759,111,64,0.10483697629502779
2760,111,34,0.085532587049615
2761,111,1,0.11159150178325472
2762,111,78,0.07918391732138129
2763,111,92,0.0739005085965836
2764,111,127,0.09900260685908881
2765,111,95,0.11975483864817967
2766,111,140,0.11037787072917683
2767,111,18,0.12083890797730185
2768,111,65,0.09026013166650462
2769,112,2,0.12214431889447033
2770,112,3,0.1336450873425619
2771,112,1,0.09014547295322824
2772,112,48,0.091952920703227
2773,112,141,0.09420178855510197
2774,112,140,0.0831878649229753
2775,112,93,0.0919976915160745
2776,112,92,0.07296141933541936
2777,112,126,0.09145841818991501
2778,112,18,0.12422805827283341
2779,112,124,0.09109695579914483
2780,112,107,0.12120112159046507
2781,112,63,0.09344958289639951
2782,112,122,0.14179819743789282
2783,112,19,0.10155604769493771
2784,112,77,0.09076607369302593
2785,112,49,0.08385609970436088
2786,112,138,0.06966449790179195
2787,112,142,0.08493321446680255
2788,112,139,0.12418697264472618
2789,112,46,0.07684077676979864
2790,112,64,0.08702654128987157
2791,112,76,0.11592281538504302
2792,112,31,0.1026549505688552
2793,112,20,0.0998030225447692
2794,112,34,0.1591084492290993
2795,112,16,0.09261915409992752
2796,112,106,0.08756875782788313
2797,112,78,0.12277545771166234
2798,112,80,0.10236452668899616
2799,112,61,0.0847404384240902
2800,112,123,0.11267605776536224
2801,112,110,0.11458058702839448
2802,112,95,0.09099091713505927
2803,112,125,0.14273396190484144
2804,112,17,0.07956008537494173
2805,112,121,0.09751739993034934
2806,112,108,0.09226846144035553
2807,112,91,0.08782334505514265
2808,112,79,0.08400657885589737
2809,112,5,0.15221140751773715
2810,112,32,0.11396456985719858
2811,112,47,0.12652041663537736
2812,112,33,0.0805681912500917
2813,112,109,0.09812811202357774
2814,112,50,0.09634033454187883
2815,112,35,0.09047973057167683
2816,113,121,0.0785920404337516
2817,113,106,0.08560541873235675
2818,113,18,0.1072199586003972
2819,113,107,0.10348487161985585
2820,113,91,0.08463346938449713
2821,113,60,0.08719571958743011
2822,113,78,0.10626779731743854
2823,113,47,0.08670942877188127
2824,113,108,0.09420314493353996
2825,113,90,0.0770393477367272
2826,113,31,0.07452276185040126
2827,113,93,0.11228768769350396
2828,113,63,0.10821598097079665
2829,113,2,0.07591114552180833
2830,113,5,0.07763659046350388
2831,113,123,0.0985905822870758
2832,113,137,0.0939578613647122
2833,113,4,0.07813520890109205
2834,113,32,0.07453303551029328
2835,113,19,0.07153060178732934
2836,113,3,0.07086854530086777
2837,113,45,0.07694107539005939
2838,113,1,0.07578566335572529
2839,113,77,0.10507100124712629
2840,113,48,0.08534709790643769
2841,113,138,0.09284493246408723
2842,113,89,0.07424059956294675
2843,113,46,0.08086995896450043
2844,113,17,0.059518335358511136
2845,113,62,0.07157421312564682
2846,113,75,0.09673997980252856
2847,113,59,0.08755372983797528
2848,113,135,0.08057368533852514
2849,113,124,0.0852982149624968
2850,113,76,0.09913992345757892
2851,113,34,0.08150840051752442
2852,113,92,0.08640034121074647
2853,113,16,0.07043350086172201
2854,113,109,0.08458211708044998
2855,113,122,0.07830415901050905
2856,113,136,0.0769873303977056
2857,113,64,0.09377816317210778
2858,113,33,0.08470760019429986
2859,113,110,0.08542743130977216
2860,113,61,0.08725465397370413
2861,114,122,0.06171986592529238
2862,114,124,0.07005493261077612
2863,114,136,0.07769921093638792
2864,114,31,0.09479774814656983
2865,114,63,0.09186038261892135
2866,114,80,0.06581456730019118
2867,114,92,0.080403150721993
2868,114,110,0.09974231037196381
2869,114,64,0.07101433950156712
2870,114,123,0.06345566072093732
2871,114,49,0.06650630358632896
2872,114,32,0.0891475793838663
2873,114,76,0.08591424519488745
2874,114,48,0.08530886206128775
2875,114,46,0.09103458408315115
2876,114,17,0.067303562718618
2877,114,95,0.07019331935510877
2878,114,5,0.06855935064015711
2879,114,20,0.06077131161988342
2880,114,108,0.07709166976341325
2881,114,3,0.07989197746540641
2882,114,2,0.10372766348333791
2883,114,93,0.07977771010245453
2884,114,94,0.06911275959677321
2885,114,139,0.09118465450572115
2886,114,140,0.07964603152919471
2887,114,33,0.08207303467295635
2888,114,106,0.08803266146203624
2889,114,50,0.07395251299937916
2890,114,19,0.05586676008290894
2891,114,109,0.06380764253686128
2892,114,138,0.08226748156044834
2893,114,91,0.06638173025284033
2894,114,4,0.06237703961607002
2895,114,18,0.07592575682189515
2896,114,121,0.07063377970587978
2897,114,62,0.08092455816566749
2898,114,16,0.0700344609509667
2899,114,1,0.08192433485756904
2900,114,35,0.08849358390919991
2901,114,61,0.06400762125830604
2902,114,79,0.09028353211353388
2903,114,125,0.06299212502609908
2904,114,47,0.09554396509839015
2905,114,34,0.08625368227187387
2906,114,77,0.06640947654163952
2907,114,78,0.07985395070595465
2908,115,139,0.12366836758338602
2909,115,76,0.11210606895115537
2910,115,79,0.13785619467307958
2911,115,78,0.12332671547639405
2912,115,65,0.10399363270149264
2913,115,48,0.13434080964061376
2914,115,91,0.07518919295890042
2915,115,17,0.10078668511774562
2916,115,20,0.10029608320657334
2917,115,35,0.11933562384779205
2918,115,4,0.09923144193880117
2919,115,94,0.10160705136351904
2920,115,64,0.09887816869655652
2921,115,50,0.1134419130585134
2922,115,31,0.13448233134344123
2923,115,80,0.07555531870690686
2924,115,110,0.10774144116996313
2925,115,16,0.1083048854529498
2926,115,5,0.1180720453266854
2927,115,111,0.11034122083077821
2928,115,140,0.09628273618785617
2929,115,18,0.1021651668825384
2930,115,92,0.09183635947193497
2931,115,2,0.13107659318820403
2932,115,1,0.08022424036332769
2933,115,95,0.11869971601343834
2934,115,106,0.11373317671142145
2935,115,107,0.08557238155427471
2936,115,124,0.09285345759536663
2937,115,109,0.11999622000665869
2938,115,77,0.11891285025214787
2939,115,61,0.08442463682402258
2940,115,62,0.12935110260375784
2941,115,121,0.10604892223043832
2942,115,46,0.11876417271206259
2943,115,32,0.10738209184871923
2944,115,19,0.10211042196380932
2945,115,33,0.1037446077739089
2946,115,93,0.09972957697029053
2947,115,123,0.089445166341811
2948,115,138,0.08421860348566472
2949,115,3,0.10999761406066001
2950,115,49,0.0924153820033553
2951,115,137,0.11301866518037387
2952,115,63,0.10348280939682075
2953,115,122,0.13132141979302142
2954,115,47,0.08208375345286793
2955,115,136,0.12588218035064622
2956,115,34,0.0880759156460208
2957,115,108,0.09390745457031918
2958,115,125,0.07665867411305684
2959,116,78,0.06705471399105954
2960,116,30,0.0902892580764071
2961,116,18,0.07446031781089205
2962,116,137,0.06910857407442084
2963,116,122,0.0780382555590475
2964,116,123,0.08345880371003432
2965,116,106,0.08818922131070442
2966,116,93,0.0775483794478526
2967,116,108,0.07968804940934332
2968,116,104,0.08590370911245877
2969,116,92,0.09681589515260138
2970,116,3,0.0737273072252814
2971,116,45,0.06168556446596628
2972,116,47,0.08755173126471463
2973,116,61,0.06383361815702802
2974,116,29,0.06680854344347652
2975,116,63,0.09406866410086422
2976,116,91,0.08756413261563209
2977,116,60,0.09064760837759978
2978,116,16,0.05743863140181632
2979,116,107,0.10295548290280286
2980,116,62,0.05767360815814532
2981,116,120,0.08037954966469048
2982,116,48,0.058221950632066616
2983,116,14,0.06900143421203386
2984,116,33,0.07943920350647121
2985,116,2,0.0901731244706646
2986,116,1,0.09248365220515928
2987,116,90,0.09916202223006047
2988,116,135,0.09832250958564907
2989,116,119,0.07502649845169547
2990,116,136,0.08221621234083544
2991,116,32,0.07370149798409309
2992,116,121,0.06511237262232351
2993,116,77,0.08133009521264692
2994,116,134,0.06734466050197639
2995,116,75,0.08085353536355713
2996,116,138,0.09931415297692903
2997,116,59,0.08068566252020302
2998,116,44,0.07870078292429304
2999,116,76,0.07906514747429401
3000,116,46,0.09792568099172956
3001,116,15,0.06640483912881076
3002,116,74,0.05948226203690332
3003,116,17,0.09216099751768723
3004,116,31,0.07909216237283315
3005,116,105,0.08099354081898132
3006,117,119,0.11788198747108511
3007,117,34,0.08881274930846846
3008,117,90,0.09335596369217014
3009,117,123,0.07996610524461828
3010,117,33,0.09801316297174038
3011,117,136,0.07359567691178837
3012,117,63,0.0788684432018668
3013,117,64,0.09394772026642148
3014,117,47,0.13534057310552378
3015,117,4,0.11651680280610723
3016,117,49,0.10702197669340605
3017,117,76,0.1135555532434481
3018,117,46,0.10524371952264049
3019,117,104,0.06436174874360481
3020,117,91,0.06056751067991907
3021,117,121,0.06470344556662255
3022,117,48,0.11571757145883202
3023,117,62,0.10803527973224698
3024,117,17,0.1122545839379598
3025,117,122,0.08405674773865607
3026,117,61,0.12379826827795531
3027,117,106,0.08998799822097162
3028,117,88,0.10695785919077283
3029,117,105,0.10572395919258289
3030,117,133,0.10209904057952987
3031,117,92,0.0826921986723341
3032,117,5,0.09386269892099953
3033,117,20,0.07623505149442476
3034,117,31,0.17488586292379507
3035,117,89,0.127575486075112
3036,117,107,0.07895981166046961
3037,117,16,0.16160340821985753
3038,117,19,0.09664059320414115
3039,117,135,0.08332531154645899
3040,117,120,0.09455048365138305
3041,117,134,0.08232448125439486
3042,117,45,0.1120998645708137
3043,117,3,0.11363394443282138
3044,118,48,0.07927348235161488
3045,118,72,0.10303844483861645
3046,118,30,0.09494280872856457
3047,118,73,0.09451035099406103
3048,118,61,0.10320090449234996
3049,118,103,0.13614036342398392
3050,118,45,0.09258128684361697
3051,118,88,0.07452552475419294
3052,118,17,0.09109505168887247
3053,118,99,0.07813386527599024
3054,118,18,0.09206035366382567
3055,118,114,0.11081421668178584
3056,118,4,0.11384432778790662
3057,118,130,0.08295264288743733
3058,118,16,0.11414820724397312
3059,118,44,0.1310841016159359
3060,118,87,0.09963343260085249
3061,118,19,0.12144822381244781
3062,118,15,0.07232421339749136
3063,118,47,0.1470194119945846
3064,118,116,0.07073985327671409
3065,118,32,0.0949208698616459
3066,118,129,0.0801813456053898
3067,118,46,0.11038977946600563
3068,118,75,0.11845346689519592
3069,118,31,0.11410362391288724
3070,118,100,0.10456213270924042
3071,118,117,0.09131490598526018
3072,118,131,0.10539964109977787
3073,118,101,0.12570310945772484
3074,118,60,0.07762077273442423
3075,118,74,0.07932425515184566
3076,118,115,0.11210501270305082
3077,119,52,0.0763329781544516
3078,119,93,0.07626564948400942
3079,119,13,0.08187660875135094
3080,119,1,0.08217345846849687
3081,119,63,0.08043471442638171
3082,119,66,0.07505222839903758
3083,119,50,0.0764767202032135
3084,119,80,0.0723874525567497
3085,119,119,0.0734987951186979
3086,119,120,0.08583941157155248
3087,119,25,0.06873594667485593
3088,119,39,0.06983456592759053
3089,119,107,0.07402132058933164
3090,119,106,0.08558853203882663
3091,119,26,0.06332945385569871
3092,119,67,0.06846640611421499
3093,119,15,0.08496327785204817
3094,119,121,0.07313686418908363
3095,119,51,0.07535305868746542
3096,119,27,0.060785094223217394
3097,119,64,0.07871618103638754
3098,120,48,0.11434076290009008
3099,120,122,0.08627576036485554
3100,120,62,0.10349461350071157
3101,120,107,0.12852810633941833
3102,120,36,0.08084398639666497
3103,120,136,0.08682694842580035
3104,120,79,0.13883701694084485
3105,120,34,0.10733592195363416
3106,120,5,0.08147143132745459
3107,120,123,0.07895326279458108
3108,120,4,0.13016855118281379
3109,120,106,0.10052207940180939
3110,120,16,0.12164794691597823
3111,120,95,0.10065942978636656
3112,120,17,0.13557128760348022
3113,120,31,0.08769793809402755
3114,120,108,0.09659648512946606
3115,120,32,0.11752148252604265
3116,120,20,0.10515053596786827
3117,120,109,0.08566343595875729
3118,120,124,0.0929917834914047
3119,120,135,0.0957977715258936
3120,120,138,0.10584925798501177
3121,120,35,0.11031575330852221
3122,120,61,0.1136154268932809
3123,120,3,0.09232780780761551
3124,120,81,0.10222760775992043
3125,120,1,0.10409745255384296
3126,120,121,0.11394413777512523
3127,120,50,0.108521820053628
3128,120,120,0.09193233460379675
3129,120,63,0.1034387603639576
3130,120,105,0.12860882808754823
3131,120,33,0.08830672893601188
3132,120,65,0.11224525801630741
3133,120,93,0.09682725124600043
3134,120,49,0.10384350598388951
3135,120,2,0.09991044690695193
3136,120,78,0.09501831247292676
3137,120,80,0.0930499101409458
3138,120,18,0.14712339185334325
3139,120,137,0.10661340402780183
3140,120,96,0.10080862285955798
3141,120,47,0.13577652233067222
3142,120,139,0.09043995725970656
3143,120,19,0.1144892040229512
3144,120,77,0.0856081893989349
3145,121,16,0.0849885341762009
3146,121,35,0.06021204565381941
3147,121,140,0.06736296440012474
3148,121,20,0.07339192730836072
3149,121,91,0.06561442470198665
3150,121,137,0.07168839613742342
3151,121,122,0.0914940652131317
3152,121,139,0.07983372100370449
3153,121,32,0.07798013089999638
3154,121,138,0.08492683954403472
3155,121,64,0.0960748306925425
3156,121,65,0.0742258936283277
3157,121,17,0.08906783050184071
3158,121,47,0.07380018211524718
3159,121,5,0.07811067661522964
3160,121,31,0.10921078049086795
3161,121,33,0.08801998507662222
3162,121,48,0.07337715300071185
3163,121,61,0.1123394914459619
3164,121,3,0.060265652436828375
3165,121,108,0.07126352257791485
3166,121,109,0.07400778326986808
3167,121,94,0.07767153061347583
3168,121,80,0.06752574022080875
3169,121,95,0.0677359139003577
3170,121,63,0.1145288057513075
3171,121,49,0.07633841838567854
3172,121,121,0.09047421838928095
3173,121,106,0.06704642760358039
3174,121,77,0.09653919555776819
3175,121,4,0.062224742439433454
3176,121,136,0.07937568032828368
3177,121,19,0.06428352666657793
3178,121,18,0.06826557658751158
3179,121,78,0.09739617990009349
3180,121,76,0.08013670020398142
3181,121,34,0.06906146623604376
3182,121,62,0.11258716030052006
3183,121,93,0.06397781514853008
3184,121,79,0.08278516492724321
3185,121,92,0.08761934747861669
3186,121,2,0.0794200894459339
3187,121,46,0.08127573645916547
3188,122,4,0.10847411461796394
3189,122,139,0.08995954767414589
3190,122,122,0.09619907105933355
3191,122,123,0.09446744920752569
3192,122,92,0.09998452998972708
3193,122,91,0.10276943177243633
3194,122,35,0.0855412724886168
3195,122,47,0.09471015132038468
3196,122,31,0.09945240899255157
3197,122,109,0.0874843856976831
3198,122,125,0.07813960902312751
3199,122,121,0.09196141000517118
3200,122,50,0.08987763863177617
3201,122,77,0.11293742946542541
3202,122,107,0.09152358980433116
3203,122,2,0.09281270375109647
3204,122,48,0.0781406629218494
3205,122,1,0.11686284601575538
3206,122,49,0.09920754441427947
3207,122,61,0.14078123168971698
3208,122,34,0.09921474817165414
3209,122,33,0.08244045621562002
3210,122,124,0.07922629872809638
3211,122,106,0.07583227729312317
3212,122,79,0.12987454931844966
3213,122,138,0.10265571015935866
3214,122,136,0.09178835764789288
3215,122,110,0.08111814624509368
3216,122,95,0.09378654855660908
3217,122,63,0.07851744114829737
3218,122,5,0.08224076625920651
3219,122,76,0.07493222824107744
3220,122,3,0.10276463163220564
3221,122,140,0.08100798220878937
3222,122,78,0.10721709075753992
3223,122,80,0.09353557737573781
3224,122,32,0.10330542675619919
3225,122,19,0.07088271275870807
3226,122,93,0.10781421851250822
3227,122,137,0.08821890359448145
3228,122,16,0.10601767176725337
3229,122,108,0.07744920823819698
3230,122,20,0.08883074336343622
3231,122,46,0.07850759386694238
3232,122,17,0.10176967625621558
3233,122,94,0.10144231945390285
3234,122,18,0.07565394014276096
3235,123,139,0.08957014265430656
3236,123,123,0.09701931774802353
3237,123,105,0.1144979926204168
3238,123,48,0.08773965613648856
3239,123,137,0.07769662598343709
3240,123,74,0.0997164624481825
3241,123,93,0.09551540916566043
3242,123,33,0.10397186593992164
3243,123,136,0.08833516229232403
3244,123,44,0.09754292703577161
3245,123,138,0.10549507069094805
3246,123,45,0.08866984900210817
3247,123,47,0.08115570174344015
3248,123,108,0.08939243283351339
3249,123,75,0.09171361119023425
3250,123,94,0.1032728974560579
3251,123,76,0.08668181501426842
3252,123,90,0.10581490884649633
3253,123,77,0.0846170571229026
3254,123,17,0.10263784676790426
3255,123,59,0.10101158590351555
3256,123,5,0.10137168651758217
3257,123,79,0.11205729660926302
3258,123,16,0.1000104837366167
3259,123,32,0.09759191838611504
3260,123,4,0.09672060092950613
3261,123,122,0.09244880531985696
3262,123,2,0.09991333137571391
3263,123,62,0.0884926643383799
3264,123,91,0.08533385133623787
3265,123,107,0.09050262942339968
3266,123,120,0.0938036252144925
3267,123,63,0.09947411082618075
3268,123,46,0.08296377971630704
3269,123,106,0.10001594285259267
3270,123,31,0.09263103961653829
3271,123,78,0.0780204356161017
3272,123,3,0.10828465831417666
3273,123,92,0.09816895298128425
3274,123,61,0.08756529945482922
3275,123,135,0.09357741143991533
3276,123,124,0.10350206483106444
3277,123,121,0.0964560990787669
3278,123,109,0.08993524208170067
3279,123,60,0.1032506602094706
3280,123,1,0.09967077047304368
3281,124,2,0.09093624680378583
3282,124,64,0.07660468057479222
3283,124,67,0.07637522196441579
3284,124,39,0.07987942907483377
3285,124,52,0.09532343729304055
3286,124,50,0.07796532545785773
3287,124,27,0.077901782471185
3288,124,82,0.08923700595073893
3289,124,13,0.09161640987821117
3290,124,79,0.07835263424168568
3291,124,51,0.09592761982584176
3292,124,80,0.07291699470718026
3293,124,66,0.07358304595655137
3294,124,15,0.08393199071125002
3295,124,38,0.07027274823228567
3296,124,65,0.07158514645631166
3297,125,4,0.1073703517818568
3298,125,15,0.12822221574850143
3299,125,32,0.11135636280777864
3300,125,48,0.06838849746471203
3301,125,101,0.10661001866210267
3302,125,3,0.09633127096207496
3303,125,89,0.1267811041523649
3304,125,103,0.12533533832440127
3305,125,45,0.06964892738738702
3306,125,115,0.09899902364128463
3307,125,16,0.09974835271991657
3308,125,131,0.09692727675127236
3309,125,100,0.06876423187635815
3310,125,61,0.08754493005202985
3311,125,30,0.1456832848565183
3312,125,59,0.10164581907589708
3313,125,19,0.09904050251447229
3314,125,129,0.07656391104379918
3315,125,62,0.085053963393597
3316,125,60,0.08246048316594888
3317,125,102,0.10659739935302541
3318,125,117,0.10084272277888935
3319,125,87,0.07171692478949898
3320,125,44,0.08066388720142699
3321,125,2,0.15820018065203584
3322,125,130,0.09314582819338178
3323,125,46,0.11277292774282699
3324,125,63,0.10313639138776434
3325,125,17,0.10007579273418778
3326,126,11,0.12202868628481837
3327,126,72,0.1171035949212288
3328,126,1,0.14481444115784214
3329,126,73,0.11352104540228328
3330,126,76,0.0774159011860814
3331,126,74,0.0850029100586225
3332,126,47,0.13982026358177932
3333,127,20,0.09837878447513429
3334,127,16,0.0736405183718541
3335,127,64,0.10095567438605452
3336,127,79,0.06382670093525705
3337,127,107,0.06503609464310436
3338,127,65,0.07136333402388435
3339,127,5,0.09379885798983466
3340,127,2,0.07334031442419349
3341,127,108,0.10264062952451543
3342,127,123,0.0991897440786031
3343,127,4,0.08986336794721635
3344,127,106,0.12965571565529224
3345,127,63,0.08386455037515889
3346,127,110,0.07682445336707393
3347,127,3,0.092207621121515
3348,127,124,0.13803906547693554
3349,127,136,0.10077311517053848
3350,127,121,0.0797142949522155
3351,127,122,0.08724253945159685
3352,127,92,0.07583899595060979
3353,127,77,0.09951941085502927
3354,127,78,0.06693563097144134
3355,127,80,0.13359665679588092
3356,127,95,0.09781365230127544
3357,127,76,0.1538845829824539
3358,127,140,0.10554587796847346
3359,127,32,0.10393328913705845
3360,127,48,0.09621472679640579
3361,127,91,0.07644545261953392
3362,127,46,0.08066425663958976
3363,127,19,0.07709462320298513
3364,127,94,0.07944209418832524
3365,127,93,0.07456609542261528
3366,127,18,0.0966564468852916
3367,127,109,0.13003445246015458
3368,127,31,0.07110596631137207
3369,127,1,0.06551533041961417
3370,127,137,0.07499702501282761
3371,127,62,0.08778213142890022
3372,127,33,0.09619778908116515
3373,127,47,0.11803716937614477
3374,127,139,0.10157774655385415
3375,127,61,0.08943860540317392
3376,127,17,0.07754478728408096
3377,127,138,0.07586603058326462
3378,127,35,0.05627196696552973
3379,128,110,0.08602289272448539
3380,128,50,0.07406691479826857
3381,128,20,0.08385364382255847
3382,128,4,0.0853192265029803
3383,128,123,0.09430510073512535
3384,128,91,0.047938253325525745
3385,128,63,0.07534308532129382
3386,128,49,0.07209677150722243
3387,128,125,0.06352872072398018
3388,128,31,0.08947254973508789
3389,128,139,0.08459706628165037
3390,128,33,0.11053574842559238
3391,128,94,0.09348985815172749
3392,128,3,0.11931767999891768
3393,128,2,0.09455494717619298
3394,128,92,0.09974718505586544
3395,128,46,0.06554848453750521
3396,128,32,0.08283998483268118
3397,128,107,0.06356433148944789
3398,128,1,0.06353720147866881
3399,128,34,0.09739177046410963
3400,128,108,0.07874773092013979
3401,128,124,0.08283179102102968
3402,128,80,0.07359591981235428
3403,128,17,0.06690734334167972
3404,128,47,0.08137907944644714
3405,128,93,0.09541526172861882
3406,128,19,0.08160606485200177
3407,128,137,0.07003358343785694
3408,128,5,0.09508987914286024
3409,128,62,0.04591066585564762
3410,128,16,0.09539397001888196
3411,128,95,0.051039644921733886
3412,128,76,0.08875240923708107
3413,128,61,0.08832493677223065
3414,128,65,0.08104123050238954
3415,128,106,0.11021334812151198
3416,128,121,0.07726434398021326
3417,128,48,0.06864079889252526
3418,128,78,0.06430942755323144
3419,128,18,0.0876019985229098
3420,128,138,0.07272819680239649
3421,128,77,0.060585141272103474
3422,128,64,0.08363128961825428
3423,128,109,0.07540398288513124
3424,128,35,0.0939574754758918
3425,128,136,0.058494761517857326
3426,128,140,0.07525836735598097
3427,128,122,0.06835500857468028
3428,129,31,0.07158779927824309
3429,129,110,0.09052419340514334
3430,129,61,0.0949136912143029
3431,129,92,0.08173729811867114
3432,129,124,0.08007472297951869
3433,129,78,0.07097866104081867
3434,129,125,0.07933182409734797
3435,129,136,0.09190689552029015
3436,129,137,0.07205276251571541
3437,129,122,0.09372385498887205
3438,129,65,0.11135086117113041
3439,129,76,0.117799794846994
3440,129,35,0.1000554246118841
3441,129,108,0.0985672982773917
3442,129,46,0.09253497409357504
3443,129,48,0.07795598961028154
3444,129,94,0.07125817010215979
3445,129,95,0.05336677049212244
3446,129,5,0.080979313285109
3447,129,139,0.07341080559463356
3448,129,49,0.083381121512864
3449,129,50,0.09984364403998307
3450,129,17,0.07086618293854328
3451,129,3,0.06774506041923398
3452,129,106,0.13895077884909623
3453,129,63,0.10856094841607679
3454,129,77,0.08477939560848516
3455,129,107,0.08762849025548644
3456,129,19,0.08639405482812423
3457,129,2,0.09344525100508899
3458,129,1,0.08513970574789252
3459,129,138,0.0766195567512556
3460,129,121,0.11081857250600871
3461,129,140,0.11827559127060185
3462,129,18,0.07912398681477828
3463,129,33,0.0853853333322388
3464,129,34,0.07091357102803234
3465,129,16,0.13811731358787688
3466,129,91,0.08964786847675348
3467,129,62,0.10484873646570553
3468,129,20,0.11797686473214786
3469,129,80,0.0877684196100686
3470,129,123,0.08044781425690062
3471,129,109,0.0724518136170304
3472,129,93,0.07239481421477224
3473,129,64,0.0855031073308782
3474,129,79,0.10491861779002194
3475,129,32,0.09328820964169927
3476,129,47,0.08238072476338239
3477,130,109,0.11135535560393299
3478,130,138,0.08753678838787161
3479,130,107,0.0892674038408816
3480,130,121,0.1271180095686815
3481,130,4,0.07513194887303686
3482,130,106,0.11645633960091638
3483,130,91,0.1196062164321569
3484,130,16,0.1343385240255066
3485,130,62,0.13917518650591204
3486,130,76,0.09704363232065819
3487,130,108,0.09436641367898392
3488,130,122,0.09568701099738272
3489,130,79,0.05536649045040911
3490,130,5,0.11670700490309442
3491,130,139,0.07633621938904496
3492,130,137,0.11180519813560677
3493,130,31,0.14351696826458873
3494,130,124,0.07575614014820661
3495,130,49,0.06949028808355086
3496,130,136,0.1283349356658034
3497,130,123,0.12836631087501815
3498,130,110,0.05973225997505101
3499,130,93,0.10899743093090397
3500,130,20,0.10955077979917295
3501,130,61,0.10124411560199445
3502,130,65,0.0708634622998693
3503,130,18,0.13037768337292435
3504,130,1,0.06980176203304578
3505,130,77,0.13185758240563233
3506,130,63,0.07050778873648977
3507,130,19,0.12494773769730173
3508,130,92,0.11005225890692726
3509,130,34,0.08495256808206898
3510,130,94,0.07066356250964309
3511,130,48,0.09515403478997662
3512,130,33,0.0951867913961576
3513,130,17,0.08415106443689693
3514,130,2,0.0927755703575488
3515,130,32,0.13261953688610417
3516,130,3,0.14326070700039292
3517,130,125,0.06898353913692844
3518,130,140,0.08085599285149446
3519,130,80,0.10293717314314274
3520,130,64,0.0753917786435179
3521,130,78,0.11125711367940222
3522,130,95,0.13604915290017372
3523,130,47,0.09720287830283357
3524,130,50,0.10654687764010887
3525,130,35,0.07891859767074323
3526,130,46,0.11706534896461626
3527,131,80,0.05071718934570334
3528,131,35,0.101724610129935
3529,131,20,0.10165121474120413
3530,131,79,0.08787175579474597
3531,131,34,0.10679210846034588
3532,131,3,0.06358256695813978
3533,131,4,0.06878818638001434
3534,131,48,0.045925165909779506
3535,131,18,0.059191289415721736
3536,131,1,0.059225327709179494
3537,131,95,0.09305626879332213
3538,131,76,0.08937776138186017
3539,131,94,0.05837256158212344
3540,131,47,0.10132574282989446
3541,131,19,0.057595141829918414
3542,131,64,0.07393167947631707
3543,131,31,0.06584589145597254
3544,131,125,0.09342822706159068
3545,131,137,0.07930297505352123
3546,131,32,0.11566476816444188
3547,131,78,0.05062247432292364
3548,131,49,0.0749581539486442
3549,131,65,0.08464376442556543
3550,131,46,0.08504600010556011
3551,131,62,0.07336063787646424
3552,131,17,0.08453395076039297
3553,131,121,0.08744303465581957
3554,131,110,0.0618284883730362
3555,131,123,0.12759982044343546
3556,131,139,0.0727344677159608
